Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Орджоникидзевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302					
1	"Число избирателей, внесенных в список избирателей"	9979	1373	1521	373	562	172	113	902	150	213	89	221	809	136	66	167	146	902	129	270	769	420	476					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9195	1230	1380	325	515	165	115	815	145	205	90	220	740	135	65	170	140	815	120	265	705	400	435					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5450	681	830	156	332	101	81	518	107	134	59	156	425	94	44	101	94	437	83	172	293	267	285					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	736	83	51	37	35	19	2	58	7	6	11	36	32	12	2	24	6	73	7	16	121	64	34					
6	Число погашенных избирательных бюллетеней	3009	466	499	132	148	45	32	239	31	65	20	28	283	29	19	45	40	305	30	77	291	69	116					
7	Число избирательных бюллетеней в переносных ящиках для голосования	736	83	51	37	35	19	2	58	7	6	11	36	32	12	2	24	6	73	7	16	121	64	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5448	679	830	156	332	101	81	518	107	134	59	156	425	94	44	101	94	437	83	172	293	267	285					
9	Число недействительных избирательных бюллетеней	89	8	14	2	0	1	0	13	2	2	0	2	8	3	0	2	0	9	1	2	6	8	6					
10	Число действительных избирательных бюллетеней	6095	754	867	191	367	119	83	563	112	138	70	190	449	103	46	123	100	501	89	186	408	323	313					
