Выборы Президента Российской Федерации																																																																
Дата голосования: 18.03.2018																																																																
																																																																
Наименование Избирательной комиссии:    район Отрадное																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																														
																																																																
		Сумма	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740									
1	"Число избирателей, включенных в список избирателей"	121343	1686	1730	2158	2233	2295	2487	2720	2451	2416	2522	2221	2723	2509	2700	2527	2207	2435	2815	2038	2063	1818	2368	2513	2548	2623	2069	2640	2516	2339	2317	1686	2302	2471	1918	2488	2326	2005	2681	2457	2652	2807	2285	2111	2676	2638	2416	2499	2537	2815	2610	496	820	960									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	115600	1600	1700	1800	2100	2200	2300	2600	2400	2400	2400	2100	2700	2500	2600	2400	2100	2300	2700	2000	1900	1700	2300	2400	2500	2400	2000	2600	2300	2200	2200	1700	2300	2400	1900	2300	2300	2000	2500	2400	2500	2600	2100	2100	2500	2600	2300	2200	2400	2600	2500	500	700	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	70866	997	1029	1207	1263	1367	1470	1683	1426	1470	1487	1267	1613	1536	1642	1506	1340	1443	1625	1181	1271	1073	1357	1400	1495	1438	1220	1542	1364	1341	1324	956	1442	1410	1098	1456	1303	1205	1575	1479	1558	1641	1443	1189	1614	1452	1522	1372	1394	1591	1380	296	496	617									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2129	11	5	45	53	51	43	48	39	55	25	43	38	26	40	57	44	28	24	36	49	35	59	47	51	61	37	36	67	67	50	39	37	36	34	73	23	49	33	40	54	25	33	30	27	54	20	37	63	79	49	16	3	5									
6	Число погашенных избирательных бюллетеней	42605	592	666	548	784	782	787	869	935	875	888	790	1049	938	918	837	716	829	1051	783	580	592	884	953	954	901	743	1022	869	792	826	705	821	954	768	771	974	746	892	881	888	934	624	881	859	1094	758	791	943	930	1071	188	201	178									
