Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Железногорская городская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №2198	УИК №2322									
1	Число избирателей, включенных в список избирателей	79787	2690	2373	1917	1720	2467	1898	1946	1866	2029	1853	1706	1753	1887	1818	2003	1637	1304	2545	2358	1539	2036	1717	2514	2338	2070	2414	2519	2652	2664	2867	496	2323	2084	504	536	2468	2540	2149	627	241	2333	386									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	76600	2700	2400	1650	1750	2350	1850	1950	1850	2000	1800	1700	1750	1900	1800	2000	1650	1300	2550	2350	1550	1800	1600	2400	2200	2000	2300	2200	2500	2500	2600	550	2100	1900	400	500	2200	2300	2000	500	200	2000	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51996	1715	1486	1228	1132	1881	1303	1433	1277	1388	1085	1172	1190	1205	1151	1229	921	853	1577	1549	960	1188	1139	1728	1634	1418	1634	1689	1817	1806	1928	391	1234	1308	261	281	1621	1706	1276	311	108	1587	196									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1344	54	33	25	33	39	34	34	32	37	85	36	27	27	22	28	33	12	31	21	46	17	32	28	29	23	24	19	20	9	25	13	32	40	15	14	36	47	22	16	15	23	156									
6	Число погашенных избирательных бюллетеней	23260	931	881	397	585	430	513	483	541	575	630	492	533	668	627	743	696	435	942	780	544	595	429	644	537	559	642	492	663	685	647	146	834	552	124	205	543	547	702	173	77	390	648									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1343	54	33	25	33	39	34	34	32	37	85	36	27	27	22	28	33	12	31	21	46	17	32	28	29	23	24	19	20	9	25	13	32	40	15	14	36	47	22	16	15	23	155									
8	Число бюллетеней в стационарных ящиках для голосования	51967	1713	1486	1228	1131	1879	1302	1433	1276	1388	1085	1172	1190	1205	1149	1228	920	853	1577	1549	960	1188	1139	1728	1633	1417	1631	1688	1816	1801	1927	390	1231	1308	261	281	1621	1705	1276	311	108	1587	196									
9	Число недействительных избирательных бюллетеней	691	21	20	19	10	33	22	21	20	19	9	11	14	12	17	20	8	17	21	20	7	12	18	24	22	12	13	32	17	14	40	3	22	22	0	4	24	41	0	4	4	20	2									
10	Число действительных избирательных бюллетеней	52619	1746	1499	1234	1154	1885	1314	1446	1288	1406	1161	1197	1203	1220	1154	1236	945	848	1587	1550	999	1193	1153	1732	1640	1428	1642	1675	1819	1796	1912	400	1241	1326	276	291	1633	1711	1298	323	119	1590	349									
11	Число полученных открепительных  удостоверений	690	30	20	10	15	25	15	7	18	20	17	22	15	15	10	10	10	10	26	15	15	15	15	31	20	37	22	26	19	25	25	10	10	15	5	0	15	25	20	5	0	25	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	649	29	20	8	15	25	14	7	18	20	17	22	14	15	7	10	10	8	24	13	6	15	14	31	19	30	20	26	19	25	25	8	10	12	5	0	14	25	19	5	0	25	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	445	11	22	9	1	20	12	16	13	13	12	21	9	9	11	7	5	9	5	0	6	6	10	11	4	5	15	4	15	4	5	59	13	10	2	4	16	13	11	2	3	15	7									
14	Число неиспользованных открепительных удостоверений	41	1	0	2	0	0	1	0	0	0	0	0	1	0	3	0	0	2	2	2	9	0	1	0	1	7	2	0	0	0	0	2	0	3	0	0	1	0	1	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	56	1	3	1	0	16	2	13	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	5	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	4235	142	128	107	77	145	80	149	70	74	74	76	88	96	94	118	72	70	140	113	92	87	91	97	135	104	159	120	146	170	152	38	106	122	24	18	175	165	148	39	8	94	32									
		7.94%	8.04%	8.43%	8.54%	6.62%	7.56%	5.99%	10.16%	5.35%	5.19%	6.32%	6.29%	7.23%	7.79%	8.03%	9.39%	7.56%	8.09%	8.71%	7.20%	9.15%	7.22%	7.77%	5.52%	8.12%	7.22%	9.61%	7.03%	7.95%	9.39%	7.79%	9.43%	8.39%	9.05%	8.70%	6.10%	10.56%	9.42%	11.40%	11.93%	6.50%	5.84%	9.12%									
20	Зюганов Геннадий Андреевич	8671	259	226	198	191	288	237	181	244	220	222	201	196	198	168	181	140	133	239	274	169	173	202	320	298	259	235	260	297	306	295	56	201	235	47	54	302	386	198	67	18	263	34									
		16.27%	14.66%	14.88%	15.80%	16.41%	15.02%	17.74%	12.34%	18.65%	15.44%	18.97%	16.64%	16.11%	16.07%	14.35%	14.41%	14.69%	15.38%	14.86%	17.45%	16.80%	14.36%	17.25%	18.22%	17.93%	17.99%	14.20%	15.23%	16.18%	16.91%	15.11%	13.90%	15.91%	17.43%	17.03%	18.31%	18.23%	22.03%	15.25%	20.49%	14.63%	16.34%	9.69%									
21	Миронов Сергей Михайлович	2110	51	72	33	36	79	53	43	63	65	64	42	46	37	45	32	41	27	64	66	37	43	56	65	64	38	61	78	95	88	108	16	38	39	8	2	76	98	56	6	3	61	15									
		3.96%	2.89%	4.74%	2.63%	3.09%	4.12%	3.97%	2.93%	4.82%	4.56%	5.47%	3.48%	3.78%	3.00%	3.84%	2.55%	4.30%	3.12%	3.98%	4.20%	3.68%	3.57%	4.78%	3.70%	3.85%	2.64%	3.69%	4.57%	5.17%	4.86%	5.53%	3.97%	3.01%	2.89%	2.90%	0.68%	4.59%	5.59%	4.31%	1.83%	2.44%	3.79%	4.27%									
22	Прохоров Михаил Дмитриевич	5616	134	152	146	144	214	174	158	174	203	144	143	120	123	117	106	96	71	121	132	93	141	98	186	173	185	164	194	239	203	267	44	103	86	19	26	168	188	95	19	4	221	28									
