Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Рузская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548					
1	"Число избирателей, включенных в списки избирателей"	53998	1271	1489	438	687	744	212	501	1271	1735	1598	319	1401	199	1354	984	2601	754	1071	437	1832	1843	1313	2328	2151	1776	335	2750	2324	1635	1135	2918	2467	651	2838	1665	1318	1406	2247					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	47935	1144	1331	395	623	673	212	444	1166	1623	1469	299	1260	205	1227	789	2304	703	1013	402	1637	1677	1212	2078	1917	1522	293	2452	1817	1340	1024	2471	2172	585	2576	1505	1216	1176	1983					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	31504	704	816	202	350	387	118	279	877	943	961	156	794	199	733	602	1554	505	648	259	1043	1141	814	1585	1322	1016	221	1434	1479	964	703	1431	1250	374	1807	911	739	828	1355					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2923	79	119	69	83	76	86	104	157	98	73	59	45	0	101	139	188	43	150	52	118	48	42	30	34	131	37	64	35	58	121	218	79	9	38	11	32	20	77					
6	Число погашенных избирательных бюллетеней	13508	361	396	124	190	210	8	61	132	582	435	84	421	6	393	48	562	155	215	91	476	488	356	463	561	375	35	954	303	318	200	822	843	202	731	583	445	328	551					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2923	79	119	69	83	76	86	104	157	98	73	59	45	0	101	139	188	43	150	52	118	48	42	30	34	131	37	64	35	58	121	218	79	9	38	11	32	20	77					
8	Число бюллетеней в стационарных ящиках для голосования	31381	704	816	202	350	387	118	279	877	943	961	156	794	199	733	602	1554	505	648	259	925	1141	813	1585	1322	1016	221	1432	1479	964	703	1431	1250	374	1807	909	739	828	1355					
9	Число недействительных избирательных бюллетеней	514	7	7	9	8	4	1	2	7	11	14	1	24	0	5	11	33	3	10	0	15	16	9	23	16	15	0	41	29	8	9	28	23	6	59	13	12	12	23					
10	Число действительных избирательных бюллетеней	33790	776	928	262	425	459	203	381	1027	1030	1020	214	815	199	829	730	1709	545	788	311	1028	1173	846	1592	1340	1132	258	1455	1485	1014	815	1621	1306	377	1786	907	759	836	1409					
11	Число полученных открепительных  удостоверений	1840	50	50	50	50	50	0	50	50	60	65	50	50	0	50	50	50	50	55	50	50	60	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1071	18	26	7	6	17	0	50	50	60	58	15	29	0	32	23	32	39	55	25	23	52	50	17	40	11	5	34	25	15	26	44	25	25	31	24	21	11	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	968	19	28	6	15	7	0	5	15	33	23	6	27	9	22	5	41	11	8	5	28	45	11	37	62	22	5	12	163	100	22	37	55	9	24	16	12	11	12					
14	Число неиспользованных открепительных удостоверений	769	32	24	43	44	33	0	0	0	0	7	35	21	0	18	27	18	11	0	25	27	8	0	33	10	39	45	16	25	35	24	6	25	25	19	26	29	39	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	43	0	3	2	2	0	0	0	0	0	3	0	0	0	1	1	0	8	1	0	1	5	2	1	1	3	0	0	0	2	0	0	1	0	0	1	1	1	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	561	8	5	6	12	8	12	2	9	19	13	0	12	7	12	6	27	9	11	5	18	21	15	27	39	11	2	26	17	19	5	23	22	7	55	27	18	12	14					
		1.64%	1.02%	0.53%	2.21%	2.77%	1.73%	5.88%	0.52%	0.87%	1.83%	1.26%	0.00%	1.43%	3.52%	1.44%	0.81%	1.55%	1.64%	1.38%	1.61%	1.73%	1.77%	1.75%	1.67%	2.88%	0.96%	0.78%	1.74%	1.12%	1.86%	0.61%	1.39%	1.66%	1.83%	2.98%	2.93%	2.33%	1.42%	0.98%					
19	Жириновский Владимир Вольфович	3790	99	92	38	26	50	23	40	98	94	132	34	83	30	122	116	174	83	78	29	112	126	82	136	132	101	26	172	231	128	92	177	146	47	199	124	78	120	120					
		11.05%	12.64%	9.84%	14.02%	6.00%	10.80%	11.27%	10.44%	9.48%	9.03%	12.77%	15.81%	9.89%	15.08%	14.63%	15.65%	9.99%	15.15%	9.77%	9.32%	10.74%	10.60%	9.59%	8.42%	9.73%	8.81%	10.08%	11.50%	15.26%	12.52%	11.17%	10.73%	10.99%	12.27%	10.79%	13.48%	10.12%	14.15%	8.38%					
20	Зюганов Геннадий Андреевич	7368	129	265	61	79	82	16	49	145	200	247	33	201	47	190	142	373	119	149	54	253	231	208	321	319	244	35	312	260	190	151	446	375	94	427	223	152	191	355					
		21.48%	16.48%	28.34%	22.51%	18.24%	17.71%	7.84%	12.79%	14.02%	19.21%	23.89%	15.35%	23.96%	23.62%	22.78%	19.16%	21.41%	21.72%	18.67%	17.36%	24.26%	19.43%	24.33%	19.88%	23.53%	21.27%	13.57%	20.86%	17.17%	18.59%	18.33%	27.05%	28.22%	24.54%	23.14%	24.24%	19.71%	22.52%	24.79%					
21	Медведев Дмитрий Анатольевич	22071	540	566	157	308	319	152	290	775	717	628	147	519	115	505	466	1135	334	550	223	645	795	541	1108	850	776	195	945	977	677	567	975	763	229	1105	533	511	513	920					
		64.34%	68.97%	60.53%	57.93%	71.13%	68.90%	74.51%	75.72%	74.95%	68.88%	60.74%	68.37%	61.86%	57.79%	60.55%	62.89%	65.15%	60.95%	68.92%	71.70%	61.84%	66.86%	63.27%	68.61%	62.68%	67.65%	75.58%	63.17%	64.53%	66.24%	68.81%	59.13%	57.41%	59.79%	59.89%	57.93%	66.28%	60.50%	64.25%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
