Выборы Президента Российской Федерации																																										
Дата голосования: 04.03.2012																																										
																																										
Наименование Избирательной комиссии:    Чердаклинская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	31																																								
																																										
		Сумма	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670									
1	Число избирателей, включенных в список избирателей	31981	838	1911	2270	2666	2755	616	621	585	367	289	425	313	312	401	336	603	527	673	519	1207	592	1422	1039	2691	406	1403	256	2560	2014	870	494									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32200	840	1900	2250	2600	2700	640	640	600	390	320	440	340	340	410	350	620	550	730	550	1220	600	1420	1020	2650	420	1450	270	2550	2000	880	510									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18879	641	1172	1276	1360	1403	308	279	274	273	228	230	178	197	201	210	309	365	403	349	814	347	796	602	1595	236	749	147	1665	1458	526	288									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1828	25	84	95	125	78	81	96	122	18	18	33	70	33	50	33	66	46	59	45	55	57	155	26	72	32	90	24	63	21	35	21									
6	Число погашенных избирательных бюллетеней	11493	174	644	879	1115	1219	251	265	204	99	74	177	92	110	159	107	245	139	268	156	351	196	469	392	983	152	611	99	822	521	319	201									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1828	25	84	95	125	78	81	96	122	18	18	33	70	33	50	33	66	46	59	45	55	57	155	26	72	32	90	24	63	21	35	21									
8	Число бюллетеней в стационарных ящиках для голосования	18787	641	1172	1276	1333	1402	308	279	274	273	228	230	178	197	201	210	309	365	403	349	814	347	796	602	1595	236	749	147	1602	1458	525	288									
9	Число недействительных избирательных бюллетеней	218	6	10	16	21	18	1	6	2	2	0	1	3	1	1	1	3	1	11	0	11	3	7	5	19	1	7	3	22	24	8	4									
10	Число действительных избирательных бюллетеней	20397	660	1246	1355	1437	1462	388	369	394	289	246	262	245	229	250	242	372	410	451	394	858	401	944	623	1648	267	832	168	1643	1455	552	305									
11	Число полученных открепительных  удостоверений	1668	35	45	60	40	40	45	40	45	50	45	50	40	60	45	54	40	55	95	53	65	35	70	10	80	25	85	20	115	153	33	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1609	32	45	60	31	40	45	40	45	46	45	50	40	60	45	54	40	55	95	53	65	35	70	7	80	23	85	20	110	120	33	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	489	16	24	41	14	21	12	12	11	17	7	7	2	11	9	10	17	6	16	6	16	17	34	20	21	6	20	5	28	51	11	1									
14	Число неиспользованных открепительных удостоверений	59	3	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	5	33	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	22	0	1	6	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
19	Жириновский Владимир Вольфович	1191	15	80	94	68	91	23	16	28	25	18	16	2	26	16	7	24	23	23	15	63	25	52	34	100	23	26	5	63	140	38	12									
