Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
"Наименование Избирательной комиссии:    Уфа, Демская "																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
1	"Число избирателей, внесенных в списки"	39975	429	2077	1370	2256	2443	1853	1999	2147	2053	2089	1847	1705	2026	1430	1915	1779	2640	2299	1924	1684	1819	191					
2	"Число бюллетеней, полученных участковыми комиссиями"	38609	422	1994	1351	2077	2163	1820	1971	2071	2009	2063	1740	1667	2071	1298	1855	1762	2407	2262	2030	1628	1743	205					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	27464	249	1267	906	1513	1600	1335	1417	1518	1458	1497	1301	1209	1477	960	1375	1212	1757	1640	1372	1140	1070	191					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	553	29	57	31	21	19	16	15	21	49	19	33	18	15	17	17	49	42	9	41	14	21	0					
6	Число погашенных бюллетеней	10594	144	670	414	544	544	468	539	532	502	547	406	440	579	321	463	501	608	613	617	476	652	14					
7	Число бюллетеней в переносных ящиках для голосования	522	0	57	31	21	19	16	15	21	49	19	33	18	15	17	17	49	42	9	39	14	21	0					
8	Число бюллетеней в стационарных ящиках для голосования	27280	278	1258	906	1498	1596	1332	1371	1509	1454	1495	1296	1207	1469	958	1373	1143	1756	1623	1362	1139	1066	191					
9	Число недействительных бюллетеней	717	41	28	35	30	34	25	36	47	54	34	24	18	29	16	17	28	29	23	21	35	112	1					
10	Число действительных бюллетеней	27085	237	1287	902	1489	1581	1323	1350	1483	1449	1480	1305	1207	1455	959	1373	1164	1769	1609	1380	1118	975	190					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1102	11	56	51	51	61	51	56	51	56	66	51	51	55	51	63	51	51	51	66	51	51	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	963	9	53	33	49	60	51	56	44	56	66	38	45	55	32	58	35	46	46	60	36	35	0					
