Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кежемская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455					
1	"Число избирателей, внесенных в списки"	16554	294	95	157	456	492	593	326	32	84	303	197	2600	2273	2504	2731	348	111	1013	142	863	518	140	242	40					
2	"Число бюллетеней, полученных участковыми комиссиями"	15524	293	94	154	456	493	610	345	39	79	303	333	2200	2100	2200	2392	351	114	992	155	898	491	148	242	42					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6973	165	35	87	168	187	322	152	20	46	133	67	1060	873	1047	1023	94	103	363	78	419	240	111	143	37					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	232	0	0	0	15	17	18	0	0	0	2	4	29	45	23	38	0	0	0	14	19	2	6	0	0					
6	Число погашенных бюллетеней	8319	128	59	67	273	289	270	193	19	33	168	262	1111	1182	1130	1331	257	11	629	63	460	249	31	99	5					
7	Число бюллетеней в переносных ящиках для голосования	232	0	0	0	15	17	18	0	0	0	2	4	29	45	23	38	0	0	0	14	19	2	6	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	6957	165	35	87	153	186	322	152	20	46	133	67	1060	873	1047	1023	94	103	363	78	419	240	111	143	37					
9	Число недействительных бюллетеней	60	0	0	1	3	0	3	2	0	0	1	1	10	0	8	12	0	0	1	1	7	3	5	2	0					
10	Число действительных бюллетеней	7129	165	35	86	165	203	337	150	20	46	134	70	1079	918	1062	1049	94	103	362	91	431	239	112	141	37					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	148	3	3	3	5	5	5	5	3	5	5	5	10	10	10	10	10	5	10	5	10	10	3	5	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	50	0	0	0	0	1	5	2	0	0	2	2	9	4	6	4	3	0	2	0	2	4	2	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	39	2	0	0	0	0	0	0	0	0	0	3	3	3	20	2	0	0	1	0	0	4	1	0	0					
14	Число погашенных открепительных удостоверений	98	3	3	3	5	4	0	3	3	5	3	3	1	6	4	6	7	5	8	5	8	6	1	3	3					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	78	0	0	5	5	2	5	0	1	1	2	0	3	6	9	8	0	0	8	1	15	4	0	2	1					
		1.08%	0.0%	0.0%	5.74%	2.97%	0.98%	1.47%	0.0%	5.0%	2.17%	1.48%	0.0%	0.27%	0.65%	0.84%	0.75%	0.0%	0.0%	2.20%	1.08%	3.42%	1.65%	0.0%	1.39%	2.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	141	2	0	0	0	1	7	1	0	0	0	0	21	34	39	23	2	0	1	2	4	2	0	2	0					
		1.96%	1.21%	0.0%	0.0%	0.0%	0.49%	2.05%	0.65%	0.0%	0.0%	0.0%	0.0%	1.92%	3.70%	3.64%	2.16%	2.12%	0.0%	0.27%	2.17%	0.91%	0.82%	0.0%	1.39%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	145	3	0	0	4	3	11	4	1	1	3	0	26	15	23	27	3	0	3	0	9	2	1	5	1					
		2.01%	1.81%	0.0%	0.0%	2.38%	1.47%	3.23%	2.63%	5.0%	2.17%	2.22%	0.0%	2.38%	1.63%	2.14%	2.54%	3.19%	0.0%	0.82%	0.0%	2.05%	0.82%	0.85%	3.49%	2.70%					
