Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Октябрьская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484									
1	Число избирателей, включенных в список избирателей	16439	498	115	206	174	339	188	78	527	2049	127	122	530	123	244	70	162	394	142	178	412	121	200	214	1081	130	288	1105	480	881	1494	1226	957	56	1528									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	16440	500	120	210	170	330	190	80	550	2000	130	120	540	125	260	60	160	400	170	180	400	125	250	235	1000	130	290	1000	480	880	1500	1200	950	55	1650									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10089	290	72	147	137	221	117	52	353	1144	81	80	336	95	149	54	83	266	90	151	233	73	154	182	604	78	178	734	243	418	836	640	576	22	1200									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	831	44	3	16	7	23	13	10	36	30	9	8	25	2	21	3	22	22	10	0	61	16	12	6	51	7	16	2	24	38	45	104	32	11	102									
6	Число погашенных избирательных бюллетеней	5520	166	45	47	26	86	60	18	161	826	40	32	179	28	90	3	55	112	70	29	106	36	84	47	345	45	96	264	213	424	619	456	342	22	348									
7	Число избирательных бюллетеней в переносных ящиках для голосования	830	44	3	16	7	23	13	10	36	30	9	8	25	2	21	3	22	22	10	0	61	16	12	6	51	7	16	2	24	38	45	104	32	11	101									
8	Число бюллетеней в стационарных ящиках для голосования	10088	290	72	147	137	221	117	52	352	1144	81	80	336	95	149	54	83	266	90	151	233	73	154	182	604	78	178	734	243	418	836	640	576	22	1200									
9	Число недействительных избирательных бюллетеней	89	3	1	1	0	1	1	0	5	13	0	0	6	2	2	0	1	0	0	0	1	0	1	2	12	1	1	4	2	2	12	4	4	0	7									
