Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
"Наименование Избирательной комиссии:    Смоленск, Промышленная"																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630					
1	"Число избирателей, включенных в списки избирателей"	112057	1809	1673	2185	2447	2855	2665	2006	1096	1416	2699	3112	1728	2295	2478	2798	2655	2280	2997	2304	2325	2632	2513	2802	1726	1592	2084	2261	1981	2549	2849	2741	2558	1716	2716	1741	2451	2294	2639	1732	1692	2764	2226	2813	2699	2896	2859	2772	1936					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	105858	1645	1628	2100	2313	2578	2436	1811	1013	1354	2661	2573	1652	2204	2371	2685	2541	2189	2303	2179	2289	2579	2378	2737	1644	1512	1994	2136	1835	2418	2767	2665	2414	1648	2597	1672	2379	2212	2372	1605	1584	2739	2116	2762	2579	2760	2725	2740	1764					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	64242	1016	1049	1193	1626	1709	1310	951	504	608	1591	1500	989	1410	1468	1513	1242	1349	1552	1287	1359	1586	1541	1711	1031	856	1333	1236	1147	1466	1677	1681	1485	956	1510	1053	1443	1240	1458	1082	861	1746	1435	1574	1690	1721	1745	1626	1126					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3268	92	44	61	56	50	30	61	44	140	54	485	53	135	34	97	48	87	386	65	81	77	79	42	15	32	34	52	19	43	40	47	34	8	54	36	54	42	151	13	38	33	12	36	44	34	38	30	28					
6	Число погашенных избирательных бюллетеней	38348	537	535	846	631	819	1096	799	465	606	1016	588	610	659	869	1075	1251	753	365	827	849	916	758	984	598	624	627	848	669	909	1050	937	895	684	1033	583	882	930	763	510	685	960	669	1152	845	1005	942	1084	610					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3268	92	44	61	56	50	30	61	44	140	54	485	53	135	34	97	48	87	386	65	81	77	79	42	15	32	34	52	19	43	40	47	34	8	54	36	54	42	151	13	38	33	12	36	44	34	38	30	28					
8	Число бюллетеней в стационарных ящиках для голосования	64160	1016	1049	1193	1570	1709	1310	951	504	608	1588	1499	987	1410	1468	1513	1242	1348	1549	1287	1359	1586	1541	1711	1031	856	1333	1236	1142	1466	1675	1681	1484	956	1510	1053	1443	1240	1455	1081	860	1746	1435	1574	1690	1721	1745	1623	1126					
9	Число недействительных избирательных бюллетеней	1487	18	34	22	39	36	37	10	18	14	37	49	31	34	51	54	28	43	41	21	32	33	34	27	23	19	32	33	30	40	36	31	32	13	46	13	50	15	40	26	12	27	28	31	32	41	26	46	22					
10	Число действительных избирательных бюллетеней	65941	1090	1059	1232	1587	1723	1303	1002	530	734	1605	1935	1009	1511	1451	1556	1262	1392	1894	1331	1408	1630	1586	1726	1023	869	1335	1255	1131	1469	1679	1697	1486	951	1518	1076	1447	1267	1566	1068	886	1752	1419	1579	1702	1714	1757	1607	1132					
11	Число полученных открепительных  удостоверений	1267	20	17	56	23	40	28	20	8	13	25	50	25	47	17	28	26	19	28	20	20	25	26	38	15	12	20	23	20	21	23	32	27	35	28	26	32	25	40	20	20	36	25	24	28	29	26	37	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1176	18	17	53	19	38	26	13	4	13	21	43	25	46	16	28	24	17	28	20	20	22	22	38	13	11	18	20	16	21	23	30	25	34	25	26	29	24	39	15	11	36	25	24	27	28	26	37	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1299	24	29	30	27	197	36	28	15	15	20	44	23	20	11	21	30	23	44	24	25	21	24	25	16	9	14	13	31	34	13	23	24	14	24	13	13	18	92	23	9	14	27	8	42	18	19	10	22					
14	Число неиспользованных открепительных удостоверений	91	2	0	3	4	2	2	7	4	0	4	7	0	1	1	0	2	2	0	0	0	3	4	0	2	1	2	3	4	0	0	2	2	1	3	0	3	1	1	5	9	0	0	0	1	1	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	1	0	0	1	0	0	0	0	0	0	2	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	1428	30	35	24	32	45	26	27	15	7	40	54	25	35	35	30	27	25	56	20	30	22	41	35	24	11	26	34	30	28	18	38	24	15	34	20	39	16	37	19	15	38	36	31	27	56	37	29	30					
		2.12%	2.71%	3.20%	1.91%	1.97%	2.56%	1.94%	2.67%	2.74%	0.94%	2.44%	2.72%	2.40%	2.27%	2.33%	1.86%	2.09%	1.74%	2.89%	1.48%	2.08%	1.32%	2.53%	1.99%	2.29%	1.24%	1.90%	2.64%	2.58%	1.86%	1.05%	2.20%	1.58%	1.56%	2.17%	1.84%	2.61%	1.25%	2.30%	1.74%	1.67%	2.14%	2.49%	1.93%	1.56%	3.19%	2.08%	1.75%	2.60%					
19	Жириновский Владимир Вольфович	9618	139	143	211	226	256	206	174	83	113	230	293	121	173	205	190	227	160	255	188	162	185	241	262	153	172	158	182	172	192	251	169	173	173	235	171	206	239	213	205	175	295	205	286	249	259	261	220	161					
		14.26%	12.55%	13.08%	16.83%	13.90%	14.55%	15.37%	17.19%	15.15%	15.11%	14.01%	14.77%	11.63%	11.20%	13.65%	11.80%	17.60%	11.15%	13.18%	13.91%	11.25%	11.12%	14.88%	14.95%	14.63%	19.37%	11.56%	14.13%	14.81%	12.72%	14.64%	9.78%	11.40%	17.95%	15.03%	15.70%	13.76%	18.64%	13.26%	18.74%	19.49%	16.58%	14.17%	17.76%	14.36%	14.76%	14.64%	13.31%	13.95%					
20	Зюганов Геннадий Андреевич	19388	320	313	309	546	446	375	262	128	194	458	526	334	465	415	512	282	444	428	366	460	522	486	540	285	219	429	392	351	500	500	612	481	173	483	339	468	311	459	321	210	565	474	426	505	553	489	424	288					
		28.75%	28.88%	28.64%	24.64%	33.58%	25.36%	27.99%	25.89%	23.36%	25.94%	27.89%	26.51%	32.12%	30.10%	27.63%	31.80%	21.86%	30.94%	22.12%	27.07%	31.94%	31.39%	30.00%	30.80%	27.25%	24.66%	31.38%	30.43%	30.23%	33.13%	29.15%	35.42%	31.69%	17.95%	30.88%	31.13%	31.26%	24.26%	28.58%	29.34%	23.39%	31.76%	32.76%	26.46%	29.12%	31.51%	27.43%	25.65%	24.96%					
21	Медведев Дмитрий Анатольевич	35507	601	568	688	783	976	696	539	304	420	877	1062	529	838	796	824	726	763	1155	757	756	901	818	889	561	467	722	647	578	749	910	878	808	590	766	546	734	701	857	523	486	854	704	836	921	846	970	934	653					
		52.66%	54.24%	51.97%	54.86%	48.15%	55.49%	51.94%	53.26%	55.47%	56.15%	53.41%	53.53%	50.87%	54.24%	52.99%	51.18%	56.28%	53.17%	59.69%	55.99%	52.50%	54.18%	50.49%	50.71%	53.63%	52.59%	52.82%	50.23%	49.78%	49.64%	53.06%	50.81%	53.23%	61.20%	48.98%	50.14%	49.03%	54.68%	53.36%	47.81%	54.12%	48.00%	48.65%	51.93%	53.11%	48.21%	54.40%	56.50%	56.59%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
