Выборы Президента Российской Федерации																																																															
Дата голосования: 18.03.2018																																																															
																																																															
"Наименование Избирательной комиссии:    Смоленск, Промышленная"																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																													
																																																															
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №799	УИК №807									
1	"Число избирателей, включенных в список избирателей"	104888	1608	1416	1620	2547	1566	1505	1295	1415	2477	2452	2307	1645	2159	3001	1197	2182	2335	2294	1657	2097	1877	2089	1489	2642	2211	1511	2391	1661	2480	2115	1351	1876	1528	1733	2566	2625	2576	1511	2648	2300	2295	1877	2236	1941	2547	2676	2369	1928	2004	2683	1651	726									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	95450	1350	1200	1500	2400	1350	1400	1200	1300	2150	2300	2150	1450	1950	2350	1000	2000	2200	2100	1500	1900	1800	1900	1400	2450	2000	1400	2150	1500	2300	1900	1150	1750	1450	1600	2300	2450	2400	1350	2150	2100	2100	1750	2050	1800	2450	2400	2200	1700	1750	2450	1550	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	62794	945	876	969	1374	851	749	697	646	1377	1599	1006	1004	1317	1874	809	1291	1394	1370	845	1320	1040	1298	863	1708	1404	927	1362	958	1439	1233	764	1193	875	998	1602	1562	1610	826	1663	1453	1424	1149	1413	1143	1570	1800	1559	1274	1167	1712	1019	473									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2393	82	37	36	52	39	37	42	42	147	26	41	51	109	64	12	51	54	32	2	40	73	29	29	28	50	25	46	34	42	54	120	47	27	35	41	39	22	16	45	38	31	28	34	25	39	18	34	17	10	35	33	253									
6	Число погашенных избирательных бюллетеней	30263	323	287	495	974	460	614	461	612	626	675	1103	395	524	412	179	658	752	698	653	540	687	573	508	714	546	448	742	508	819	613	266	510	548	567	657	849	768	508	442	609	645	573	603	632	841	582	607	409	573	703	498	274									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2392	82	37	36	52	39	37	42	42	147	26	41	51	109	64	12	51	54	32	2	40	73	29	29	28	50	25	46	34	42	54	120	47	27	35	41	39	22	16	45	38	31	28	34	25	39	18	34	17	10	35	32	253									
8	Число бюллетеней в стационарных ящиках для голосования	62780	945	876	969	1374	851	749	697	646	1376	1597	1006	1004	1317	1874	809	1291	1394	1370	845	1317	1040	1298	863	1708	1402	927	1362	958	1439	1233	764	1193	875	998	1602	1562	1610	826	1663	1453	1424	1149	1413	1143	1570	1799	1559	1274	1165	1710	1018	473									
9	Число недействительных избирательных бюллетеней	815	14	11	9	15	13	4	8	6	28	22	16	14	17	12	10	17	19	15	12	14	6	20	21	21	18	9	13	20	26	12	9	21	9	19	71	17	13	6	24	11	19	16	19	11	12	21	14	17	15	10	6	13									
10	Число действительных избирательных бюллетеней	64357	1013	902	996	1411	877	782	731	682	1495	1601	1031	1041	1409	1926	811	1325	1429	1387	835	1343	1107	1307	871	1715	1434	943	1395	972	1455	1275	875	1219	893	1014	1572	1584	1619	836	1684	1480	1436	1161	1428	1157	1597	1796	1579	1274	1160	1735	1044	713									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
13	Бабурин Сергей Николаевич	607	7	10	18	14	4	7	6	5	13	15	18	15	13	26	9	11	18	10	6	12	11	14	14	16	9	10	14	15	18	15	7	13	6	8	8	18	17	6	12	12	12	9	13	9	12	15	9	14	2	18	11	3									
		0.93%	0.68%	1.10%	1.79%	0.98%	0.45%	0.89%	0.81%	0.73%	0.85%	0.92%	1.72%	1.42%	0.91%	1.34%	1.10%	0.82%	1.24%	0.71%	0.71%	0.88%	0.99%	1.06%	1.57%	0.92%	0.62%	1.05%	0.99%	1.51%	1.22%	1.17%	0.79%	1.05%	0.67%	0.77%	0.49%	1.12%	1.04%	0.71%	0.70%	0.80%	0.82%	0.76%	0.90%	0.77%	0.75%	0.83%	0.56%	1.08%	0.17%	1.03%	1.05%	0.41%									
14	Грудинин Павел Николаевич	8932	143	94	172	189	104	109	121	93	211	255	149	133	214	311	133	164	170	205	130	206	124	157	101	253	187	145	162	109	185	165	129	180	106	135	205	240	228	132	232	211	203	149	202	142	243	254	265	213	155	207	125	82									
		13.71%	13.92%	10.30%	17.11%	13.25%	11.69%	13.87%	16.37%	13.52%	13.85%	15.71%	14.23%	12.61%	15.01%	16.05%	16.20%	12.22%	11.74%	14.62%	15.35%	15.18%	11.14%	11.83%	11.32%	14.57%	12.88%	15.23%	11.51%	10.99%	12.49%	12.82%	14.59%	14.52%	11.75%	13.07%	12.48%	14.99%	13.97%	15.68%	13.58%	14.15%	13.95%	12.66%	13.96%	12.16%	15.10%	13.98%	16.64%	16.50%	13.19%	11.86%	11.90%	11.29%									
15	Жириновский Владимир Вольфович	4211	63	66	62	81	37	44	37	46	86	96	77	73	72	125	43	84	85	82	96	88	62	94	74	73	92	46	115	64	107	89	65	79	80	76	105	119	139	70	99	80	94	73	88	101	81	107	97	53	83	121	76	66									
		6.46%	6.13%	7.23%	6.17%	5.68%	4.16%	5.60%	5.01%	6.69%	5.65%	5.91%	7.35%	6.92%	5.05%	6.45%	5.24%	6.26%	5.87%	5.85%	11.33%	6.48%	5.57%	7.08%	8.30%	4.21%	6.34%	4.83%	8.17%	6.45%	7.22%	6.92%	7.35%	6.37%	8.87%	7.36%	6.39%	7.43%	8.52%	8.31%	5.80%	5.37%	6.46%	6.20%	6.08%	8.65%	5.03%	5.89%	6.09%	4.11%	7.06%	6.93%	7.24%	9.09%									
16	Путин Владимир Владимирович	47208	731	685	668	1057	670	590	523	510	1084	1124	738	742	1018	1359	573	989	1064	998	575	977	871	977	634	1266	1069	701	1032	734	1083	949	634	881	658	749	1178	1106	1175	607	1234	1117	1060	867	1053	853	1170	1314	1133	929	870	1305	778	546									
		72.44%	71.18%	75.03%	66.47%	74.12%	75.28%	75.06%	70.77%	74.13%	71.18%	69.25%	70.49%	70.33%	71.39%	70.12%	69.79%	73.70%	73.48%	71.18%	67.89%	71.99%	78.26%	73.62%	71.08%	72.93%	73.62%	73.63%	73.30%	73.99%	73.13%	73.74%	71.72%	71.05%	72.95%	72.51%	71.70%	69.08%	71.99%	72.09%	72.25%	74.92%	72.85%	73.66%	72.77%	73.03%	72.72%	72.32%	71.12%	71.96%	74.04%	74.79%	74.10%	75.21%									
17	Собчак Ксения Анатольевна	1313	28	20	22	27	20	10	16	8	37	38	20	34	29	41	18	31	34	35	13	26	14	29	13	49	26	18	26	20	25	23	12	34	21	17	34	40	27	7	45	26	28	24	24	20	35	44	24	34	20	24	19	4									
		2.01%	2.73%	2.19%	2.19%	1.89%	2.25%	1.27%	2.17%	1.16%	2.43%	2.34%	1.91%	3.22%	2.03%	2.12%	2.19%	2.31%	2.35%	2.50%	1.53%	1.92%	1.26%	2.19%	1.46%	2.82%	1.79%	1.89%	1.85%	2.02%	1.69%	1.79%	1.36%	2.74%	2.33%	1.65%	2.07%	2.50%	1.65%	0.83%	2.63%	1.74%	1.92%	2.04%	1.66%	1.71%	2.18%	2.42%	1.51%	2.63%	1.70%	1.38%	1.81%	0.55%									
18	Сурайкин Максим Александрович	578	8	5	12	14	8	8	8	7	8	20	7	3	13	18	9	12	18	14	5	4	10	4	10	11	23	9	12	9	14	12	9	14	5	5	10	27	11	6	16	15	15	13	9	5	9	16	12	8	7	34	11	6									
		0.89%	0.78%	0.55%	1.19%	0.98%	0.90%	1.02%	1.08%	1.02%	0.53%	1.23%	0.67%	0.28%	0.91%	0.93%	1.10%	0.89%	1.24%	0.99%	0.59%	0.29%	0.90%	0.30%	1.12%	0.63%	1.58%	0.95%	0.85%	0.91%	0.95%	0.93%	1.02%	1.13%	0.55%	0.48%	0.61%	1.69%	0.67%	0.71%	0.94%	1.01%	1.03%	1.10%	0.62%	0.43%	0.56%	0.88%	0.75%	0.62%	0.60%	1.95%	1.05%	0.83%									
19	Титов Борис Юрьевич	640	7	15	17	12	15	6	4	3	21	18	11	20	14	8	12	11	11	18	4	12	7	18	10	28	15	4	8	12	11	8	6	7	6	10	19	18	10	5	22	11	10	12	17	13	21	19	24	11	8	14	13	4									
		0.98%	0.68%	1.64%	1.69%	0.84%	1.69%	0.76%	0.54%	0.44%	1.38%	1.11%	1.05%	1.90%	0.98%	0.41%	1.46%	0.82%	0.76%	1.28%	0.47%	0.88%	0.63%	1.36%	1.12%	1.61%	1.03%	0.42%	0.57%	1.21%	0.74%	0.62%	0.68%	0.56%	0.67%	0.97%	1.16%	1.12%	0.61%	0.59%	1.29%	0.74%	0.69%	1.02%	1.17%	1.11%	1.31%	1.05%	1.51%	0.85%	0.68%	0.80%	1.24%	0.55%									
20	Явлинский Григорий Алексеевич	868	26	7	25	17	19	8	16	10	35	35	11	21	36	38	14	23	29	25	6	18	8	14	15	19	13	10	26	9	12	14	13	11	11	14	13	16	12	3	24	8	14	14	22	14	26	27	15	12	15	12	11	2									
		1.33%	2.53%	0.77%	2.49%	1.19%	2.13%	1.02%	2.17%	1.45%	2.30%	2.16%	1.05%	1.99%	2.52%	1.96%	1.71%	1.71%	2.00%	1.78%	0.71%	1.33%	0.72%	1.06%	1.68%	1.09%	0.90%	1.05%	1.85%	0.91%	0.81%	1.09%	1.47%	0.89%	1.22%	1.36%	0.79%	0.99%	0.74%	0.36%	1.41%	0.54%	0.96%	1.19%	1.52%	1.20%	1.62%	1.49%	0.94%	0.93%	1.28%	0.69%	1.05%	0.28%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
