Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Сампурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676					
1	"Число избирателей, внесенных в списки избирателей"	11916	1961	115	443	662	191	226	97	1064	216	432	200	438	302	364	213	694	508	3044	479	267					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11340	1850	130	420	630	180	210	90	1030	210	420	190	420	290	350	200	660	500	2850	460	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6132	917	64	177	355	120	128	45	510	117	201	109	180	180	187	94	461	274	1604	291	118					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1805	242	51	101	73	26	42	20	196	40	108	29	122	63	43	48	165	161	169	41	65					
6	Число погашенных избирательных бюллетеней	3403	691	15	142	202	34	40	25	324	53	111	52	118	47	120	58	34	65	1077	128	67					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1805	242	51	101	73	26	42	20	196	40	108	29	122	63	43	48	165	161	169	41	65					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6132	917	64	177	355	120	128	45	510	117	201	109	180	180	187	94	461	274	1604	291	118					
9	Число недействительных избирательных бюллетеней	67	17	2	1	1	1	0	0	8	0	3	0	1	0	4	2	3	1	15	5	3					
10	Число действительных избирательных бюллетеней	7870	1142	113	277	427	145	170	65	698	157	306	138	301	243	226	140	623	434	1758	327	180					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	188	22	2	6	14	2	2	0	13	1	6	2	1	1	6	2	5	8	85	9	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	148	20	0	4	11	1	2	0	11	0	4	2	0	1	3	1	3	7	69	8	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	85	2	1	5	2	4	5	4	3	4	1	4	3	3	5	4	5	6	12	9	3					
14	Число погашенных неиспользованных открепительных удостоверений	40	2	2	2	3	1	0	0	2	1	2	0	1	0	3	1	2	1	16	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	448	64	4	10	22	11	9	1	41	29	25	9	12	25	10	3	18	29	91	24	11					
		5.64%	5.52%	3.48%	3.60%	5.14%	7.53%	5.29%	1.54%	5.81%	18.47%	8.09%	6.52%	3.97%	10.29%	4.35%	2.11%	2.88%	6.67%	5.13%	7.23%	6.01%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	7	0	0	1	3	2	0	3	0	0	1	0	1	0	1	0	1	9	0	0					
		0.37%	0.60%	0.00%	0.00%	0.23%	2.05%	1.18%	0.00%	0.42%	0.00%	0.00%	0.72%	0.00%	0.41%	0.00%	0.70%	0.00%	0.23%	0.51%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0					
		0.10%	0.09%	0.00%	0.00%	0.23%	0.00%	0.00%	1.54%	0.14%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.06%	0.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	910	152	4	37	66	8	17	6	62	24	20	16	25	22	21	14	28	28	302	39	19					
