Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Псковская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №653									
1	Число избирателей, включенных в список избирателей	30538	1035	1086	1145	582	1298	464	251	489	814	839	528	867	426	1303	1071	1273	1691	989	384	725	416	394	111	1028	798	139	898	309	277	1360	1207	239	264	1687	556	1360	590	177	1468									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	28225	900	1000	1000	500	1000	450	250	450	800	800	500	800	400	1000	1000	1000	1500	900	350	700	400	350	100	950	800	130	800	300	300	1300	1200	200	250	1900	500	1300	500	170	1475									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13891	366	601	565	285	743	121	82	166	189	351	72	193	85	692	388	812	947	353	158	192	143	141	43	435	351	39	290	108	134	693	495	103	74	885	250	597	241	74	1434									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3858	186	38	52	32	19	133	67	129	217	105	326	98	123	52	223	33	47	146	65	222	140	84	41	118	73	75	147	61	35	100	153	40	80	53	85	137	64	31	28									
6	Число погашенных избирательных бюллетеней	10476	348	361	383	183	238	196	101	155	394	344	102	509	192	256	389	155	506	401	127	286	117	125	16	397	376	16	363	131	131	507	552	57	96	962	165	566	195	65	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3858	186	38	52	32	19	133	67	129	217	105	326	98	123	52	223	33	47	146	65	222	140	84	41	118	73	75	147	61	35	100	153	40	80	53	85	137	64	31	28									
8	Число бюллетеней в стационарных ящиках для голосования	13886	366	601	565	285	742	121	82	166	189	351	72	193	85	692	388	812	947	353	158	192	143	141	43	435	351	39	290	108	134	693	495	103	74	883	250	597	241	74	1432									
9	Число недействительных избирательных бюллетеней	168	4	10	6	1	6	0	0	2	1	9	0	6	1	9	2	10	17	5	1	2	0	1	0	7	5	0	7	2	3	9	6	2	3	14	1	4	2	0	10									
10	Число действительных избирательных бюллетеней	17576	548	629	611	316	755	254	149	293	405	447	398	285	207	735	609	835	977	494	222	412	283	224	84	546	419	114	430	167	166	784	642	141	151	922	334	730	303	105	1450									
11	Число полученных открепительных  удостоверений	802	20	20	20	20	20	20	20	20	10	20	20	60	20	20	20	20	20	20	10	20	20	20	10	20	20	20	20	20	37	26	26	8	20	35	20	20	20	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	383	11	12	14	3	20	7	7	4	7	9	1	33	3	13	10	9	10	15	1	17	12	3	0	5	7	0	10	1	37	20	21	6	6	32	3	8	6	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	291	10	5	7	12	21	9	0	11	6	8	1	7	1	17	19	12	14	7	4	7	6	3	1	15	5	6	3	4	4	11	8	2	6	12	2	7	5	3	10									
14	Число неиспользованных открепительных удостоверений	419	9	8	6	17	0	13	13	16	3	11	19	27	17	7	10	11	10	5	9	3	8	17	10	15	13	20	10	19	0	6	5	2	14	3	17	12	14	20	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	32	0	1	0	0	1	0	0	1	1	2	0	1	0	2	4	0	1	2	1	2	3	0	0	0	0	0	0	0	1	3	2	1	1	1	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	1247	44	56	41	16	53	10	8	32	37	19	31	13	11	53	45	77	59	41	11	30	20	32	6	42	26	3	26	9	6	55	42	8	10	47	33	48	28	10	109									
		7.03%	7.97%	8.76%	6.65%	5.05%	6.96%	3.94%	5.37%	10.85%	9.11%	4.17%	7.79%	4.47%	5.29%	7.12%	7.36%	9.11%	5.94%	8.22%	4.93%	7.25%	7.07%	14.22%	7.14%	7.59%	6.13%	2.63%	5.95%	5.33%	3.55%	6.94%	6.48%	5.59%	6.49%	5.02%	9.85%	6.54%	9.18%	9.52%	7.47%									
20	Зюганов Геннадий Андреевич	3063	133	146	133	71	118	45	24	70	63	88	67	31	26	158	111	192	166	108	26	64	37	22	17	97	76	18	103	22	27	151	118	32	27	187	66	134	30	10	49									
		17.26%	24.09%	22.85%	21.56%	22.40%	15.51%	17.72%	16.11%	23.73%	15.52%	19.30%	16.83%	10.65%	12.50%	21.24%	18.17%	22.72%	16.70%	21.64%	11.66%	15.46%	13.07%	9.78%	20.24%	17.54%	17.92%	15.79%	23.57%	13.02%	15.98%	19.04%	18.21%	22.38%	17.53%	19.98%	19.70%	18.26%	9.84%	9.52%	3.36%									
21	Миронов Сергей Михайлович	652	25	44	30	14	26	5	7	11	6	23	8	12	11	35	13	44	36	22	5	17	10	4	1	18	31	6	13	5	4	24	31	4	6	42	17	21	5	4	12									
		3.67%	4.53%	6.89%	4.86%	4.42%	3.42%	1.97%	4.70%	3.73%	1.48%	5.04%	2.01%	4.12%	5.29%	4.70%	2.13%	5.21%	3.62%	4.41%	2.24%	4.11%	3.53%	1.78%	1.19%	3.25%	7.31%	5.26%	2.97%	2.96%	2.37%	3.03%	4.78%	2.80%	3.90%	4.49%	5.07%	2.86%	1.64%	3.81%	0.82%									
22	Прохоров Михаил Дмитриевич	1105	19	33	40	31	98	14	5	9	21	24	8	14	11	51	42	49	96	35	22	15	11	14	4	35	26	9	23	9	10	65	64	3	8	75	18	59	7	1	27									
		6.23%	3.44%	5.16%	6.48%	9.78%	12.88%	5.51%	3.36%	3.05%	5.17%	5.26%	2.01%	4.81%	5.29%	6.85%	6.87%	5.80%	9.66%	7.01%	9.87%	3.62%	3.89%	6.22%	4.76%	6.33%	6.13%	7.89%	5.26%	5.33%	5.92%	8.20%	9.88%	2.10%	5.19%	8.01%	5.37%	8.04%	2.30%	0.95%	1.85%									
23	Путин Владимир Владимирович	11509	327	350	367	184	460	180	105	171	278	293	284	215	148	438	398	473	620	288	158	286	205	152	56	354	260	78	265	122	119	489	387	94	100	571	200	468	233	80	1253									
		64.86%	59.24%	54.77%	59.48%	58.04%	60.45%	70.87%	70.47%	57.97%	68.47%	64.25%	71.36%	73.88%	71.15%	58.87%	65.14%	55.98%	62.37%	57.72%	70.85%	69.08%	72.44%	67.56%	66.67%	64.01%	61.32%	68.42%	60.64%	72.19%	70.41%	61.66%	59.72%	65.73%	64.94%	61.00%	59.70%	63.76%	76.39%	76.19%	85.82%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
