Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Рязанский район																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603									
1	"Число избирателей, включенных в список избирателей"	61738	2483	2669	2125	2287	1760	1523	1493	1640	1553	1658	1818	2355	2462	1755	783	1810	2343	2132	2270	2535	2211	2022	1704	2367	2653	1716	2432	2500	2526	2153									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54000	2200	2300	2000	2100	1500	1400	1300	1400	1300	1500	1600	2000	2200	1500	600	1500	2100	1900	2000	2300	1900	1800	1500	2200	2500	1300	2000	2000	2200	1900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	35394	1424	1576	1131	1240	1052	813	920	906	871	920	1045	1386	1392	1044	461	999	1275	1215	1323	1468	1199	1214	995	1438	1485	993	1393	1534	1453	1229									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1252	59	77	55	43	49	38	13	52	27	34	52	56	58	37	17	35	64	70	50	63	50	52	38	56	71	7	6	7	3	13									
6	Число погашенных избирательных бюллетеней	17354	717	647	814	817	399	549	367	442	402	546	503	558	750	419	122	466	761	615	627	769	651	534	467	706	944	300	601	459	744	658									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1251	59	77	55	43	49	38	13	52	27	34	52	56	58	37	17	35	64	70	50	63	50	52	38	56	71	7	5	7	3	13									
8	Число бюллетеней в стационарных ящиках для голосования	35373	1420	1570	1129	1240	1052	809	920	906	871	918	1044	1386	1392	1044	461	999	1275	1215	1323	1468	1199	1214	995	1438	1485	992	1393	1534	1453	1228									
9	Число недействительных избирательных бюллетеней	484	10	15	14	31	12	6	19	16	12	7	12	19	15	11	5	10	43	15	9	14	25	12	10	19	23	15	14	39	19	13									
10	Число действительных избирательных бюллетеней	36140	1469	1632	1170	1252	1089	841	914	942	886	945	1084	1423	1435	1070	473	1024	1296	1270	1364	1517	1224	1254	1023	1475	1533	984	1384	1502	1437	1228									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	359	14	18	14	15	16	10	10	15	9	9	13	13	9	10	3	10	13	10	14	20	8	6	20	6	14	7	8	14	21	10									
		0.98%	0.95%	1.09%	1.18%	1.17%	1.45%	1.18%	1.07%	1.57%	1.00%	0.95%	1.19%	0.90%	0.62%	0.93%	0.63%	0.97%	0.97%	0.78%	1.02%	1.31%	0.64%	0.47%	1.94%	0.40%	0.90%	0.70%	0.57%	0.91%	1.44%	0.81%									
14	Грудинин Павел Николаевич	4518	210	206	124	165	142	124	135	112	122	125	121	181	158	140	57	76	173	116	163	190	173	170	130	198	177	155	210	76	207	182									
		12.34%	14.20%	12.51%	10.47%	12.86%	12.90%	14.64%	14.47%	11.69%	13.59%	13.13%	11.04%	12.55%	10.90%	12.95%	11.92%	7.35%	12.92%	9.03%	11.87%	12.41%	13.85%	13.43%	12.58%	13.25%	11.38%	15.52%	15.02%	4.93%	14.22%	14.67%									
15	Жириновский Владимир Вольфович	1641	68	95	64	72	61	40	39	47	40	38	46	65	75	39	22	49	55	39	68	65	50	61	46	68	90	41	60	36	48	54									
		4.48%	4.60%	5.77%	5.41%	5.61%	5.54%	4.72%	4.18%	4.91%	4.45%	3.99%	4.20%	4.51%	5.17%	3.61%	4.60%	4.74%	4.11%	3.04%	4.95%	4.25%	4.00%	4.82%	4.45%	4.55%	5.78%	4.10%	4.29%	2.34%	3.30%	4.35%									
16	Путин Владимир Владимирович	26321	1088	1172	881	898	781	584	644	697	654	697	810	1052	1074	796	351	789	950	1031	1017	1103	879	894	746	1075	1125	672	935	1139	959	828									
		71.87%	73.56%	71.16%	74.41%	69.99%	70.94%	68.95%	69.02%	72.76%	72.83%	73.21%	73.91%	72.95%	74.07%	73.64%	73.43%	76.31%	70.95%	80.23%	74.07%	72.04%	70.38%	70.62%	72.22%	71.95%	72.30%	67.27%	66.88%	73.91%	65.87%	66.72%									
17	Собчак Ксения Анатольевна	1463	37	58	37	30	37	34	45	19	27	23	44	44	60	43	24	40	40	17	44	51	50	56	41	47	54	47	87	174	91	62									
		3.99%	2.50%	3.52%	3.13%	2.34%	3.36%	4.01%	4.82%	1.98%	3.01%	2.42%	4.01%	3.05%	4.14%	3.98%	5.02%	3.87%	2.99%	1.32%	3.20%	3.33%	4.00%	4.42%	3.97%	3.15%	3.47%	4.70%	6.22%	11.29%	6.25%	4.99%									
