Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Нефтеюганская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
1	"Число избирателей, внесенных в списки"	25676	286	2161	1861	2702	2633	2762	1883	1193	231	267	831	650	123	571	1343	275	1027	1485	267	1534	307	706	578					
2	"Число бюллетеней, полученных участковыми комиссиями"	25272	278	2208	1794	2636	2538	2635	1844	1080	243	275	883	678	128	572	1335	272	1008	1483	259	1522	322	694	585					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14215	204	1231	928	1354	1329	1635	889	655	139	201	457	464	109	387	767	158	665	705	199	751	205	465	318					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	136	5	13	1	5	5	15	1	7	1	4	3	0	0	5	44	1	0	7	0	14	0	2	3					
6	Число погашенных бюллетеней	10921	69	964	865	1277	1204	985	954	418	103	70	423	214	19	180	524	113	343	771	60	757	117	227	264					
7	Число бюллетеней в переносных ящиках для голосования	136	5	13	1	5	5	15	1	7	1	4	3	0	0	5	44	1	0	7	0	14	0	2	3					
8	Число бюллетеней в стационарных ящиках для голосования	14213	204	1231	928	1354	1329	1633	889	655	139	201	457	464	109	387	767	158	665	705	199	751	205	465	318					
9	Число недействительных бюллетеней	154	10	10	8	11	10	26	11	3	2	6	6	7	3	5	7	3	5	4	1	8	1	6	1					
10	Число действительных бюллетеней	14195	199	1234	921	1348	1324	1622	879	659	138	199	454	457	106	387	804	156	660	708	198	757	204	461	320					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	348	10	20	20	20	20	20	20	20	10	10	58	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	159	3	4	2	5	9	4	5	3	7	6	52	3	6	3	4	3	10	10	0	5	10	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	61	1	8	1	4	0	4	1	2	4	4	0	7	1	9	3	1	4	3	1	2	0	1	0					
14	Число погашенных открепительных удостоверений	189	7	16	18	15	11	16	15	17	3	4	6	7	4	7	6	7	0	0	10	5	0	6	9					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	231	5	27	21	16	21	17	8	7	2	1	2	10	1	5	17	1	10	14	3	23	3	10	7					
		1.60%	2.39%	2.17%	2.26%	1.17%	1.57%	1.03%	0.89%	1.05%	1.42%	0.48%	0.43%	2.15%	0.91%	1.27%	2.09%	0.62%	1.50%	1.96%	1.50%	3.00%	1.46%	2.14%	2.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	246	3	17	11	21	21	35	14	13	3	3	7	17	0	8	15	2	20	11	1	10	5	7	2					
		1.71%	1.43%	1.36%	1.18%	1.54%	1.57%	2.12%	1.57%	1.96%	2.14%	1.46%	1.52%	3.66%	0.0%	2.04%	1.84%	1.25%	3.00%	1.54%	0.50%	1.30%	2.43%	1.49%	0.62%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	404	5	28	33	29	27	67	11	21	7	7	38	10	1	15	23	4	19	17	2	11	3	9	17					
		2.81%	2.39%	2.25%	3.55%	2.13%	2.02%	4.06%	1.23%	3.17%	4.99%	3.41%	8.26%	2.15%	0.91%	3.82%	2.83%	2.51%	2.85%	2.38%	1.00%	1.43%	1.46%	1.92%	5.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	340	2	23	20	30	35	48	11	18	5	2	6	24	1	8	25	11	18	7	10	18	4	12	2					
		2.36%	0.95%	1.84%	2.15%	2.20%	2.62%	2.91%	1.23%	2.71%	3.57%	0.97%	1.30%	5.17%	0.91%	2.04%	3.08%	6.91%	2.70%	0.98%	5.02%	2.35%	1.95%	2.56%	0.62%					
22	"5. ""За Русь Святую"""	88	7	8	7	6	8	16	5	3	1	1	3	2	1	3	4	2	1	2	0	2	1	4	1					
		0.61%	3.34%	0.64%	0.75%	0.44%	0.59%	0.97%	0.56%	0.45%	0.71%	0.48%	0.65%	0.43%	0.91%	0.76%	0.49%	1.25%	0.15%	0.28%	0.0%	0.26%	0.48%	0.85%	0.31%					
23	"6. ""Объединенная Российская партия ""Русь"""	58	1	4	4	5	3	8	1	3	4	2	8	1	1	0	1	1	1	3	0	4	1	0	2					
		0.40%	0.47%	0.32%	0.43%	0.36%	0.22%	0.48%	0.11%	0.45%	2.85%	0.97%	1.73%	0.21%	0.91%	0.0%	0.12%	0.62%	0.15%	0.42%	0.0%	0.52%	0.48%	0.0%	0.62%					
24	"7. ""Новый курс - Автомобильная Россия"""	150	1	14	14	11	11	20	7	7	0	2	5	16	2	1	7	1	5	4	3	11	3	4	1					
		1.04%	0.47%	1.12%	1.50%	0.80%	0.82%	1.21%	0.78%	1.05%	0.0%	0.97%	1.08%	3.44%	1.83%	0.25%	0.86%	0.62%	0.75%	0.56%	1.50%	1.43%	1.46%	0.85%	0.31%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	0	0	0	1	0	0	0	1	2	1	0	2	2	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.48%	0.43%	0.21%	0.0%	0.51%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	55	1	7	4	5	5	12	2	0	0	0	3	2	0	3	4	0	4	1	2	0	0	0	0					
