Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Колосовская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329					
1	"Число избирателей, внесенных в список"	11250	208	258	374	79	139	83	69	105	181	62	114	1551	1467	1506	255	513	662	458	189	159	77	144	398	88	148	68	143	635	252	311	92	407	55					
2	Число полученных избирательных бюллетеней	11331	210	247	375	85	155	80	77	108	177	62	115	1577	1485	1450	270	525	657	460	203	156	75	143	408	92	147	65	144	650	262	316	92	405	58					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8219	193	207	273	66	126	68	61	79	160	62	93	989	980	890	192	429	410	347	171	141	75	123	314	85	112	53	117	509	210	265	78	286	55					
5	"Число избирательных бюллетеней, выданных вне помещения"	1032	15	31	53	8	13	10	8	24	7	0	14	59	111	148	42	41	118	48	18	13	0	7	41	3	30	6	17	68	28	12	10	29	0					
6	Число погашенных избирательных бюллетеней	2080	2	9	49	11	16	2	8	5	10	0	8	529	394	412	36	55	129	65	14	2	0	13	53	4	5	6	10	73	24	39	4	90	3					
7	Число избирательных бюллетеней в переносных ящиках	1032	15	31	53	8	13	10	8	24	7	0	14	59	111	148	42	41	118	48	18	13	0	7	41	3	30	6	17	68	28	12	10	29	0					
8	Число бюллетеней в стационарных ящиках для голосования	8217	193	207	273	66	126	68	61	79	160	62	93	989	978	890	192	429	410	347	171	141	75	123	314	85	112	53	117	509	210	265	78	286	55					
9	Число недействительных избирательных бюллетеней	68	0	2	3	1	3	2	0	0	0	1	1	8	5	4	2	9	2	5	0	1	0	0	4	0	0	1	3	2	3	0	1	5	0					
10	Число действительных избирательных бюллетеней	9181	208	236	323	73	136	76	69	103	167	61	106	1040	1084	1034	232	461	526	390	189	153	75	130	351	88	142	58	131	575	235	277	87	310	55					
