Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Колосовская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834									
1	"Число избирателей, включенных в список избирателей"	9519	130	200	273	86	76	71	128	93	1297	1653	1351	254	440	608	366	175	110	113	350	63	107	90	599	224	219	443									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9494	137	212	299	91	75	75	124	95	1200	1500	1200	272	486	659	382	187	130	120	385	71	116	95	643	255	229	456									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5794	75	128	172	47	57	47	71	63	822	968	851	153	271	311	225	92	78	68	238	49	71	45	371	155	130	236									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	565	20	12	15	2	11	6	5	1	69	43	80	17	20	48	20	13	3	14	19	7	11	7	48	9	26	39									
6	Число погашенных избирательных бюллетеней	3135	42	72	112	42	7	22	48	31	309	489	269	102	195	300	137	82	49	38	128	15	34	43	224	91	73	181									
7	Число избирательных бюллетеней в переносных ящиках для голосования	565	20	12	15	2	11	6	5	1	69	43	80	17	20	48	20	13	3	14	19	7	11	7	48	9	26	39									
8	Число бюллетеней в стационарных ящиках для голосования	5792	75	128	172	47	57	47	71	63	821	968	850	153	271	311	225	92	78	68	238	49	71	45	371	155	130	236									
9	Число недействительных избирательных бюллетеней	77	0	4	3	0	0	1	0	1	20	11	9	2	4	1	2	2	0	1	5	1	0	0	5	2	0	3									
10	Число действительных избирательных бюллетеней	6280	95	136	184	49	68	52	76	63	870	1000	921	168	287	358	243	103	81	81	252	55	82	52	414	162	156	272									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	71	0	0	0	0	0	0	2	1	12	14	8	1	6	4	1	1	0	1	4	3	2	1	4	5	0	1									
		1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.63%	1.56%	1.35%	1.38%	0.86%	0.59%	2.06%	1.11%	0.41%	0.95%	0.00%	1.22%	1.56%	5.36%	2.44%	1.92%	0.95%	3.05%	0.00%	0.36%									
14	Грудинин Павел Николаевич	1705	14	24	23	10	6	11	33	24	254	341	295	37	87	75	60	12	12	5	86	9	13	3	136	23	46	66									
		26.82%	14.74%	17.14%	12.30%	20.41%	8.82%	20.75%	43.42%	37.50%	28.54%	33.73%	31.72%	21.76%	29.90%	20.89%	24.49%	11.43%	14.81%	6.10%	33.46%	16.07%	15.85%	5.77%	32.46%	14.02%	29.49%	24.00%									
15	Жириновский Владимир Вольфович	537	7	18	29	4	9	10	2	1	66	73	70	23	12	28	28	23	10	12	19	7	7	2	27	20	10	20									
		8.45%	7.37%	12.86%	15.51%	8.16%	13.24%	18.87%	2.63%	1.56%	7.42%	7.22%	7.53%	13.53%	4.12%	7.80%	11.43%	21.90%	12.35%	14.63%	7.39%	12.50%	8.54%	3.85%	6.44%	12.20%	6.41%	7.27%									
16	Путин Владимир Владимирович	3833	74	93	128	33	52	29	38	33	513	555	531	104	182	247	145	64	59	60	133	34	58	45	238	109	98	178									
		60.30%	77.89%	66.43%	68.45%	67.35%	76.47%	54.72%	50.00%	51.56%	57.64%	54.90%	57.10%	61.18%	62.54%	68.80%	59.18%	60.95%	72.84%	73.17%	51.75%	60.71%	70.73%	86.54%	56.80%	66.46%	62.82%	64.73%									
17	Собчак Ксения Анатольевна	46	0	0	1	1	0	0	1	1	10	6	5	0	0	0	2	3	0	0	6	0	0	1	4	3	0	2									
		0.72%	0.00%	0.00%	0.53%	2.04%	0.00%	0.00%	1.32%	1.56%	1.12%	0.59%	0.54%	0.00%	0.00%	0.00%	0.82%	2.86%	0.00%	0.00%	2.33%	0.00%	0.00%	1.92%	0.95%	1.83%	0.00%	0.73%									
18	Сурайкин Максим Александрович	47	0	1	0	1	1	1	0	1	7	7	8	1	0	2	6	0	0	1	0	1	2	0	2	0	1	4									
		0.74%	0.00%	0.71%	0.00%	2.04%	1.47%	1.89%	0.00%	1.56%	0.79%	0.69%	0.86%	0.59%	0.00%	0.56%	2.45%	0.00%	0.00%	1.22%	0.00%	1.79%	2.44%	0.00%	0.48%	0.00%	0.64%	1.45%									
19	Титов Борис Юрьевич	27	0	0	1	0	0	0	0	2	7	2	4	2	0	1	1	0	0	0	3	1	0	0	0	2	1	0									
		0.42%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	3.13%	0.79%	0.20%	0.43%	1.18%	0.00%	0.28%	0.41%	0.00%	0.00%	0.00%	1.17%	1.79%	0.00%	0.00%	0.00%	1.22%	0.64%	0.00%									
20	Явлинский Григорий Алексеевич	14	0	0	2	0	0	1	0	0	1	2	0	0	0	1	0	0	0	2	1	0	0	0	3	0	0	1									
		0.22%	0.00%	0.00%	1.07%	0.00%	0.00%	1.89%	0.00%	0.00%	0.11%	0.20%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	2.44%	0.39%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.36%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
