Выборы Президента Российской Федерации																																								
Дата голосования: 18.03.2018																																								
																																								
"Наименование Избирательной комиссии:    Пермь, Ленинская"																																								
																																								
Сводная таблица итогов голосования																																								
																																								
	Число участковых избирательных комиссий	29																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	29																																						
																																								
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129									
1	"Число избирателей, включенных в список избирателей"	42113	1935	1771	1643	2314	1747	1411	1286	1558	1182	1874	1481	1330	1497	1201	1753	1768	1732	2300	1630	1749	1401	1668	1593	1150	548	375	376	335	1505									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	34050	1300	1300	1600	1700	1300	1200	1000	1200	900	1400	1200	900	1100	1000	1400	1550	1400	1600	1300	1400	1100	1500	1200	1000	600	400	450	350	1700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26067	981	1002	1118	1349	1033	836	750	1018	652	1171	956	709	984	693	1099	1090	1050	1366	1023	937	843	1093	697	802	548	375	376	323	1193									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1380	89	22	53	120	58	43	22	28	37	58	42	26	45	33	21	41	56	35	58	65	37	56	54	10	0	0	0	0	271									
6	Число погашенных избирательных бюллетеней	6605	230	276	431	231	209	321	228	154	211	171	202	165	71	274	280	419	294	199	219	398	220	351	449	188	52	25	74	27	236									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1380	89	22	53	120	58	43	22	28	37	58	42	26	45	33	21	41	56	35	58	65	37	56	54	10	0	0	0	0	271									
8	Число бюллетеней в стационарных ящиках для голосования	26054	980	1001	1115	1349	1032	836	750	1018	652	1171	955	706	984	693	1099	1089	1050	1366	1023	937	843	1093	696	801	548	375	376	323	1193									
9	Число недействительных избирательных бюллетеней	378	14	19	18	23	23	7	11	10	5	15	12	5	18	8	12	19	14	9	16	9	12	15	5	36	5	2	3	2	31									
10	Число действительных избирательных бюллетеней	27056	1055	1004	1150	1446	1067	872	761	1036	684	1214	985	727	1011	718	1108	1111	1092	1392	1065	993	868	1134	745	775	543	373	373	321	1433									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																								
13	Бабурин Сергей Николаевич	273	4	11	11	16	16	5	8	14	6	18	13	1	19	8	7	14	14	14	13	7	3	8	3	12	5	4	3	2	14									
		0.99%	0.37%	1.08%	0.94%	1.09%	1.47%	0.57%	1.04%	1.34%	0.87%	1.46%	1.30%	0.14%	1.85%	1.10%	0.63%	1.24%	1.27%	0.99%	1.20%	0.70%	0.34%	0.70%	0.40%	1.48%	0.91%	1.07%	0.80%	0.62%	0.96%									
14	Грудинин Павел Николаевич	3051	107	126	142	176	114	90	112	101	71	139	122	91	141	80	123	100	118	163	108	138	96	114	68	151	51	25	6	29	149									
		11.12%	10.01%	12.32%	12.16%	11.98%	10.46%	10.24%	14.51%	9.66%	10.30%	11.31%	12.24%	12.43%	13.70%	11.02%	10.98%	8.85%	10.67%	11.63%	9.99%	13.77%	10.91%	9.92%	9.07%	18.62%	9.31%	6.67%	1.60%	8.98%	10.18%									
15	Жириновский Владимир Вольфович	1302	62	59	61	59	29	41	31	33	40	54	36	30	33	32	45	37	52	77	37	50	45	55	49	40	29	35	45	18	88									
		4.75%	5.80%	5.77%	5.22%	4.02%	2.66%	4.66%	4.02%	3.15%	5.81%	4.39%	3.61%	4.10%	3.21%	4.41%	4.02%	3.27%	4.70%	5.50%	3.42%	4.99%	5.11%	4.79%	6.53%	4.93%	5.29%	9.33%	11.97%	5.57%	6.01%									
16	Путин Владимир Владимирович	19538	757	704	817	1007	774	612	522	750	469	859	697	541	704	523	809	830	794	1011	784	725	616	841	563	480	436	297	283	249	1084									
		71.22%	70.81%	68.82%	69.95%	68.55%	71.01%	69.62%	67.62%	71.70%	68.07%	69.89%	69.91%	73.91%	68.42%	72.04%	72.23%	73.45%	71.79%	72.16%	72.53%	72.36%	70.00%	73.19%	75.07%	59.19%	79.56%	79.20%	75.27%	77.09%	74.04%									
17	Собчак Ксения Анатольевна	1317	58	49	46	84	58	44	47	67	44	62	43	37	68	42	54	51	54	56	55	32	43	45	27	39	14	9	32	14	43									
		4.80%	5.43%	4.79%	3.94%	5.72%	5.32%	5.01%	6.09%	6.41%	6.39%	5.04%	4.31%	5.05%	6.61%	5.79%	4.82%	4.51%	4.88%	3.99%	5.09%	3.19%	4.89%	3.92%	3.60%	4.81%	2.55%	2.40%	8.51%	4.33%	2.94%									
18	Сурайкин Максим Александрович	208	6	8	13	13	8	7	9	6	4	6	9	3	6	3	7	11	8	10	6	7	7	6	9	11	2	1	1	2	19									
		0.76%	0.56%	0.78%	1.11%	0.88%	0.73%	0.80%	1.17%	0.57%	0.58%	0.49%	0.90%	0.41%	0.58%	0.41%	0.63%	0.97%	0.72%	0.71%	0.56%	0.70%	0.80%	0.52%	1.20%	1.36%	0.36%	0.27%	0.27%	0.62%	1.30%									
19	Титов Борис Юрьевич	485	25	16	16	30	25	28	9	16	19	30	23	9	14	9	20	26	20	35	28	11	17	14	7	18	3	1	2	4	10									
		1.77%	2.34%	1.56%	1.37%	2.04%	2.29%	3.19%	1.17%	1.53%	2.76%	2.44%	2.31%	1.23%	1.36%	1.24%	1.79%	2.30%	1.81%	2.50%	2.59%	1.10%	1.93%	1.22%	0.93%	2.22%	0.55%	0.27%	0.53%	1.24%	0.68%									
20	Явлинский Григорий Алексеевич	882	36	31	44	61	43	45	23	49	31	46	42	15	26	21	43	42	32	26	34	23	41	51	19	24	3	1	1	3	26									
		3.21%	3.37%	3.03%	3.77%	4.15%	3.94%	5.12%	2.98%	4.68%	4.50%	3.74%	4.21%	2.05%	2.53%	2.89%	3.84%	3.72%	2.89%	1.86%	3.15%	2.30%	4.66%	4.44%	2.53%	2.96%	0.55%	0.27%	0.27%	0.93%	1.78%									
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
