Выборы Президента Российской Федерации																																																																																														
Дата голосования: 04.03.2012																																																																																														
																																																																																														
Наименование Избирательной комиссии:    Туймазинская																																																																																														
																																																																																														
Сводная таблица итогов голосования																																																																																														
																																																																																														
	Число участковых избирательных комиссий	83																																																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	83																																																																																												
																																																																																														
		Сумма	УИК №2996	УИК №2997	УИК №2998	УИК №2999	УИК №3000	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040	УИК №3041	УИК №3042	УИК №3043	УИК №3044	УИК №3045	УИК №3046	УИК №3047	УИК №3048	УИК №3049	УИК №3050	УИК №3051	УИК №3052	УИК №3053	УИК №3054	УИК №3055	УИК №3056	УИК №3057	УИК №3058	УИК №3059	УИК №3060	УИК №3061	УИК №3062	УИК №3063	УИК №3064	УИК №3065	УИК №3066	УИК №3067	УИК №3068	УИК №3069	УИК №3070	УИК №3071	УИК №3072	УИК №3073	УИК №3074	УИК №3075	УИК №3076	УИК №3077	УИК №3078									
1	Число избирателей, включенных в список избирателей	95039	2550	2569	2481	2428	2630	2350	2073	2584	1178	1596	2391	1271	1315	1311	1046	1405	1294	2184	2147	2196	2244	2173	2571	1075	1786	270	423	604	266	632	301	710	605	195	1018	1342	402	811	488	812	429	1830	2400	2195	1715	228	511	496	803	699	230	293	316	404	247	333	353	1489	1463	652	481	428	599	333	2871	2106	2460	1326	2084	1698	1726	460	180	248	133	262	135	763	491	214	697	277	254									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93964	2554	2490	2874	2360	2565	2310	1997	2590	1075	1540	2305	1224	1283	1240	1015	1388	1342	2140	2063	2104	2164	2098	2470	1039	1746	270	457	618	280	616	308	703	643	202	1009	1380	420	827	503	874	417	1877	2384	2150	1648	231	527	586	793	764	230	300	314	405	239	335	343	1470	1444	725	481	420	680	333	2740	2057	2453	1253	1915	1605	1660	466	180	248	135	265	134	774	472	214	679	289	243									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	74574	2002	2117	2448	1972	2057	1757	1604	1894	908	933	1935	1047	979	1029	846	1175	1057	1569	1722	1861	1920	1516	1954	822	1598	3	326	387	160	523	175	558	402	139	836	1255	302	643	346	511	292	1432	2033	1880	1393	184	445	341	570	568	171	223	232	323	195	291	248	1154	1231	396	357	272	415	242	2270	1659	2091	1136	1538	1322	1177	380	148	198	109	214	104	636	374	157	508	188	189									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6270	12	15	33	94	49	10	58	263	48	51	29	12	22	22	51	47	14	42	39	32	52	23	25	91	28	267	81	199	90	50	100	109	115	53	131	49	40	132	118	237	66	104	153	52	140	35	40	120	100	102	59	60	65	56	30	21	82	217	136	103	83	83	105	48	50	19	61	113	174	50	204	70	24	47	22	35	22	66	36	45	100	85	54									
6	Число погашенных избирательных бюллетеней	13103	540	353	393	294	459	543	335	433	119	556	341	153	282	189	118	166	271	529	302	211	192	559	491	126	120	0	50	32	30	43	33	36	126	10	42	76	78	52	39	126	59	341	198	218	115	12	42	125	123	94	0	17	17	26	14	23	13	99	77	226	41	65	160	43	420	379	301	4	203	233	279	16	8	3	4	16	8	72	62	12	71	16	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6270	12	15	33	94	49	10	58	263	48	51	29	12	22	22	51	47	14	42	39	32	52	23	25	91	28	267	81	199	90	50	100	109	115	53	131	49	40	132	118	237	66	104	153	52	140	35	40	120	100	102	59	60	65	56	30	21	82	217	136	103	83	83	105	48	50	19	61	113	174	50	204	70	24	47	22	35	22	66	36	45	100	85	54									
8	Число бюллетеней в стационарных ящиках для голосования	74563	2002	2113	2444	1972	2057	1757	1604	1894	908	933	1935	1047	979	1029	846	1175	1057	1569	1722	1859	1920	1516	1954	822	1598	3	326	387	160	523	175	558	402	139	836	1255	302	643	346	511	292	1432	2033	1880	1393	184	445	341	570	568	171	223	232	323	195	291	248	1154	1231	395	357	272	415	242	2270	1659	2091	1136	1538	1322	1177	380	148	198	109	214	104	636	374	157	508	188	189									
9	Число недействительных избирательных бюллетеней	542	2	10	7	24	4	0	9	16	0	12	11	12	7	0	5	9	0	0	17	12	22	6	5	4	10	0	1	0	1	8	2	3	5	5	0	4	0	1	0	8	4	2	13	0	0	3	0	7	13	58	0	23	0	1	0	6	1	0	0	7	0	0	7	0	19	24	61	3	2	7	11	0	0	1	1	1	0	0	0	0	0	17	8									
10	Число действительных избирательных бюллетеней	80291	2012	2118	2470	2042	2102	1767	1653	2141	956	972	1953	1047	994	1051	892	1213	1071	1611	1744	1879	1950	1533	1974	909	1616	270	406	586	249	565	273	664	512	187	967	1300	342	774	464	740	354	1534	2173	1932	1533	216	485	454	657	612	230	260	297	378	225	306	329	1371	1367	491	440	355	513	290	2301	1654	2091	1246	1710	1365	1370	450	172	244	130	248	126	702	410	202	608	256	235									
11	Число полученных открепительных  удостоверений	1382	25	44	20	20	30	20	20	20	10	15	20	10	19	14	10	20	17	29	11	20	24	31	20	10	20	0	20	10	5	5	5	5	30	12	10	20	10	16	15	6	4	60	100	65	30	5	10	10	10	10	5	8	10	10	5	9	5	12	9	10	21	2	10	5	50	47	30	15	25	20	20	5	2	5	5	8	5	11	5	5	8	18	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1327	25	44	20	20	30	20	20	20	10	15	20	10	14	14	10	20	17	29	11	20	24	31	20	3	20	0	20	10	5	5	5	5	30	12	10	20	10	16	15	6	4	60	100	65	30	5	10	10	8	10	1	8	10	6	5	7	2	3	5	10	21	2	10	5	50	47	30	15	20	20	17	5	2	5	5	8	2	11	5	5	8	18	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	590	16	3	33	10	8	12	16	14	10	15	14	10	12	6	1	18	2	12	11	19	12	10	15	3	5	11	8	3	0	2	0	5	10	6	4	7	0	7	3	5	5	11	7	11	15	2	0	5	1	6	3	3	8	2	5	2	4	6	4	1	9	1	3	0	10	19	7	8	13	7	6	2	0	5	1	3	3	4	5	5	5	8	7									
14	Число неиспользованных открепительных удостоверений	55	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	4	0	2	3	9	4	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	3	0	0	0	0	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	102	3	4	6	0	1	2	1	4	0	2	1	1	4	0	2	1	1	0	3	2	3	2	1	0	0	0	0	0	0	1	1	2	1	0	1	0	1	1	0	0	0	2	6	0	2	0	2	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	10	7	8	0	2	0	2	1	0	0	0	0	0	0	0	0	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	17	0	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																														
19	Жириновский Владимир Вольфович	2069	61	25	60	43	89	36	45	68	26	45	74	13	9	18	32	35	43	32	41	42	39	36	39	21	48	4	10	14	6	17	8	13	22	10	49	18	20	18	11	20	3	11	17	66	16	6	3	6	8	27	4	4	4	6	1	8	3	36	15	20	14	11	19	11	123	29	85	36	52	55	27	13	7	2	5	5	3	7	9	3	15	5	9									
		2.56%	3.03%	1.17%	2.42%	2.08%	4.23%	2.04%	2.71%	3.15%	2.72%	4.57%	3.77%	1.23%	0.90%	1.71%	3.57%	2.86%	4.01%	1.99%	2.33%	2.22%	1.98%	2.34%	1.97%	2.30%	2.95%	1.48%	2.46%	2.39%	2.40%	2.97%	2.91%	1.95%	4.26%	5.21%	5.07%	1.38%	5.85%	2.32%	2.37%	2.67%	0.84%	0.72%	0.78%	3.42%	1.04%	2.74%	0.62%	1.30%	1.19%	4.03%	1.74%	1.41%	1.35%	1.58%	0.44%	2.56%	0.91%	2.63%	1.10%	4.02%	3.18%	3.10%	3.65%	3.79%	5.30%	1.73%	3.95%	2.88%	3.04%	4.01%	1.96%	2.89%	4.07%	0.82%	3.82%	2.01%	2.38%	0.99%	2.20%	1.49%	2.47%	1.83%	3.70%									
20	Зюганов Геннадий Андреевич	7772	150	169	217	148	147	191	174	146	189	258	169	96	134	84	65	98	86	112	122	141	176	226	198	79	312	21	33	37	19	47	23	104	85	28	65	137	25	61	37	134	30	156	261	173	184	15	24	88	43	120	10	16	22	18	15	24	28	73	80	105	34	18	86	20	242	215	198	104	123	109	110	31	14	19	11	19	4	56	31	14	47	21	18									
		9.61%	7.45%	7.94%	8.76%	7.16%	6.98%	10.81%	10.47%	6.77%	19.77%	26.22%	8.60%	9.07%	13.39%	7.99%	7.25%	8.02%	8.03%	6.95%	6.93%	7.46%	8.92%	14.68%	10.01%	8.65%	19.19%	7.78%	8.11%	6.31%	7.60%	8.20%	8.36%	15.59%	16.44%	14.58%	6.72%	10.51%	7.31%	7.87%	7.97%	17.91%	8.38%	10.16%	11.94%	8.95%	12.00%	6.85%	4.95%	19.09%	6.42%	17.91%	4.35%	5.65%	7.41%	4.75%	6.67%	7.69%	8.48%	5.32%	5.85%	21.08%	7.73%	5.07%	16.54%	6.90%	10.43%	12.81%	9.20%	8.33%	7.18%	7.94%	7.97%	6.89%	8.14%	7.76%	8.40%	7.63%	3.17%	7.98%	7.56%	6.93%	7.73%	7.69%	7.41%									
21	Миронов Сергей Михайлович	1510	78	30	42	22	46	23	21	35	12	38	45	17	4	12	32	30	19	16	55	37	19	36	43	22	38	4	3	11	1	6	6	6	14	2	10	21	4	20	19	14	1	14	33	10	15	5	15	15	4	14	2	1	2	4	1	4	3	43	21	11	6	11	15	5	92	21	62	28	26	21	32	18	2	0	0	3	4	14	2	0	8	2	7									
		1.87%	3.87%	1.41%	1.70%	1.06%	2.18%	1.30%	1.26%	1.62%	1.26%	3.86%	2.29%	1.61%	0.40%	1.14%	3.57%	2.45%	1.77%	0.99%	3.12%	1.96%	0.96%	2.34%	2.17%	2.41%	2.34%	1.48%	0.74%	1.88%	0.40%	1.05%	2.18%	0.90%	2.71%	1.04%	1.03%	1.61%	1.17%	2.58%	4.09%	1.87%	0.28%	0.91%	1.51%	0.52%	0.98%	2.28%	3.09%	3.25%	0.60%	2.09%	0.87%	0.35%	0.67%	1.06%	0.44%	1.28%	0.91%	3.14%	1.54%	2.21%	1.36%	3.10%	2.88%	1.72%	3.97%	1.25%	2.88%	2.24%	1.52%	1.53%	2.32%	4.00%	1.16%	0.00%	0.00%	1.20%	3.17%	1.99%	0.49%	0.00%	1.32%	0.73%	2.88%									
22	Прохоров Михаил Дмитриевич	1594	7	10	43	61	44	32	30	57	15	58	64	24	5	12	12	11	11	80	27	25	19	42	14	11	47	2	6	11	4	9	4	8	34	10	17	5	0	15	2	28	6	32	15	41	12	4	17	6	4	15	0	0	8	1	1	10	7	52	63	14	14	4	9	3	74	55	74	27	33	11	13	1	4	3	0	3	2	21	4	2	9	3	1									
		1.97%	0.35%	0.47%	1.74%	2.95%	2.09%	1.81%	1.81%	2.64%	1.57%	5.89%	3.26%	2.27%	0.50%	1.14%	1.34%	0.90%	1.03%	4.97%	1.53%	1.32%	0.96%	2.73%	0.71%	1.20%	2.89%	0.74%	1.47%	1.88%	1.60%	1.57%	1.45%	1.20%	6.58%	5.21%	1.76%	0.38%	0.00%	1.94%	0.43%	3.74%	1.68%	2.08%	0.69%	2.12%	0.78%	1.83%	3.51%	1.30%	0.60%	2.24%	0.00%	0.00%	2.69%	0.26%	0.44%	3.21%	2.12%	3.79%	4.61%	2.81%	3.18%	1.13%	1.73%	1.03%	3.19%	3.28%	3.44%	2.16%	1.93%	0.80%	0.94%	0.22%	2.33%	1.22%	0.00%	1.20%	1.59%	2.99%	0.98%	0.99%	1.48%	1.10%	0.41%									
23	Путин Владимир Владимирович	67346	1716	1884	2108	1768	1776	1485	1383	1835	714	573	1601	897	842	925	751	1039	912	1371	1499	1634	1697	1193	1680	776	1171	239	354	513	219	486	232	533	357	137	826	1119	293	660	395	544	314	1321	1847	1642	1306	186	426	339	598	436	214	239	261	349	207	260	288	1167	1188	341	372	311	384	251	1770	1334	1672	1051	1476	1169	1188	387	145	220	114	218	113	604	364	183	529	225	200									
