Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Тамбов, Советская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873					
1	"Число избирателей, внесенных в списки избирателей"	76310	2528	2435	2108	2810	2271	1363	1700	1731	2163	1371	2863	2055	2403	1150	1144	942	2658	1987	2825	2034	2266	2593	1135	1251	1566	2736	2751	926	1996	1894	2693	2292	2354	2587	1171	1828	2116	1614					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	58800	2000	2000	1700	2200	1800	1000	1300	1200	1600	1000	2300	1600	2000	900	900	700	2000	1500	2000	1600	1700	2000	900	900	1100	2000	2200	700	1500	1500	2200	1700	1800	2000	900	1400	1700	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	41107	1494	1459	1539	1532	1172	688	892	912	1052	663	1508	1112	1173	638	604	508	1415	1080	1875	1226	1241	1330	587	701	813	1685	1553	504	786	865	1365	1237	1302	1340	559	867	1070	760					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2477	30	37	67	39	56	45	26	71	121	62	76	74	48	69	74	50	116	74	36	45	51	114	32	110	87	104	105	46	74	94	75	75	107	36	24	33	39	55					
6	Число погашенных избирательных бюллетеней	15216	476	504	94	629	572	267	382	217	427	275	716	414	779	193	222	142	469	346	89	329	408	556	281	89	200	211	542	150	640	541	760	388	391	624	317	500	591	485					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2477	30	37	67	39	56	45	26	71	121	62	76	74	48	69	74	50	116	74	36	45	51	114	32	110	87	104	105	46	74	94	75	75	107	36	24	33	39	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	41041	1494	1459	1539	1532	1172	688	891	912	1052	663	1508	1112	1173	638	603	508	1412	1080	1839	1224	1240	1325	587	701	813	1684	1541	504	786	865	1365	1237	1299	1339	559	867	1070	760					
9	Число недействительных избирательных бюллетеней	595	23	37	24	18	14	15	15	12	13	2	17	16	15	11	8	9	17	13	25	14	19	24	12	9	11	28	19	5	16	11	25	28	17	18	5	8	12	10					
10	Число действительных избирательных бюллетеней	42923	1501	1459	1582	1553	1214	718	902	971	1160	723	1567	1170	1206	696	669	549	1511	1141	1850	1255	1272	1415	607	802	889	1760	1627	545	844	948	1415	1284	1389	1357	578	892	1097	805					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1028	30	30	90	60	25	15	20	20	25	15	35	25	30	15	15	10	30	20	50	33	25	30	15	15	15	55	30	10	20	20	30	25	25	30	15	30	25	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	730	16	25	84	37	21	11	12	10	18	11	34	19	22	8	5	5	25	6	48	27	16	15	4	11	13	33	21	4	10	15	25	18	20	23	6	21	16	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	596	17	6	56	14	12	5	15	9	7	13	17	9	9	9	15	10	7	5	9	21	35	31	9	37	30	19	40	17	9	7	5	12	15	11	10	24	9	11					
14	Число погашенных неиспользованных открепительных удостоверений	298	14	5	6	23	4	4	8	10	7	4	1	6	8	7	10	5	5	14	2	6	9	15	11	4	2	22	9	6	10	5	5	7	5	7	9	9	9	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	2	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1900	69	75	52	80	64	32	43	47	50	19	113	73	64	44	29	19	71	75	94	70	39	63	25	25	25	56	37	19	32	39	69	48	61	47	23	35	50	24					
		4.37%	4.53%	5.01%	3.24%	5.09%	5.21%	4.37%	4.69%	4.78%	4.26%	2.62%	7.13%	6.16%	5.24%	6.22%	4.28%	3.41%	4.65%	6.50%	5.01%	5.52%	3.02%	4.38%	4.04%	3.08%	2.78%	3.13%	2.25%	3.45%	3.72%	4.07%	4.79%	3.66%	4.34%	3.42%	3.95%	3.89%	4.51%	2.94%					
19	2.Всероссийская политическая партия «Гражданская Сила»	486	33	25	20	15	19	7	12	12	8	6	10	8	11	10	7	3	12	13	35	8	20	11	2	9	12	16	18	8	8	12	18	11	8	19	3	10	14	13					
		1.12%	2.17%	1.67%	1.25%	0.95%	1.55%	0.95%	1.31%	1.22%	0.68%	0.83%	0.63%	0.67%	0.90%	1.41%	1.03%	0.54%	0.79%	1.13%	1.87%	0.63%	1.55%	0.76%	0.32%	1.11%	1.33%	0.89%	1.09%	1.45%	0.93%	1.25%	1.25%	0.84%	0.57%	1.38%	0.51%	1.11%	1.26%	1.60%					
20	3.Политическая партия «Демократическая партия России»	71	0	3	1	0	17	1	1	0	0	0	1	0	2	1	0	1	0	2	7	3	1	1	0	0	2	1	5	0	2	3	3	2	1	1	0	6	2	1					
		0.16%	0.00%	0.20%	0.06%	0.00%	1.38%	0.14%	0.11%	0.00%	0.00%	0.00%	0.06%	0.00%	0.16%	0.14%	0.00%	0.18%	0.00%	0.17%	0.37%	0.24%	0.08%	0.07%	0.00%	0.00%	0.22%	0.06%	0.30%	0.00%	0.23%	0.31%	0.21%	0.15%	0.07%	0.07%	0.00%	0.67%	0.18%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	10771	365	355	235	374	342	191	240	236	309	189	419	295	277	155	165	127	438	358	473	373	303	335	104	164	187	342	366	129	206	248	348	395	424	387	156	219	332	210					
		24.75%	23.95%	23.73%	14.63%	23.81%	27.85%	26.06%	26.17%	24.01%	26.34%	26.07%	26.45%	24.87%	22.69%	21.92%	24.37%	22.76%	28.66%	31.02%	25.23%	29.39%	23.47%	23.28%	16.80%	20.22%	20.78%	19.13%	22.24%	23.45%	23.95%	25.86%	24.17%	30.11%	30.16%	28.15%	26.76%	24.33%	29.94%	25.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	322	13	11	5	11	7	1	3	11	18	8	7	9	7	1	3	5	15	8	11	8	10	14	3	11	8	11	11	3	3	11	11	6	16	14	5	12	4	7					
		0.74%	0.85%	0.74%	0.31%	0.70%	0.57%	0.14%	0.33%	1.12%	1.53%	1.10%	0.44%	0.76%	0.57%	0.14%	0.44%	0.90%	0.98%	0.69%	0.59%	0.63%	0.77%	0.97%	0.48%	1.36%	0.89%	0.62%	0.67%	0.55%	0.35%	1.15%	0.76%	0.46%	1.14%	1.02%	0.86%	1.33%	0.36%	0.86%					
23	6.Политическая партия «Партия социальной справедливости»	89	3	0	3	2	2	3	3	3	5	2	2	3	1	1	0	1	2	0	6	2	2	5	1	0	1	4	4	2	2	4	1	1	4	6	0	2	3	3					
		0.20%	0.20%	0.00%	0.19%	0.13%	0.16%	0.41%	0.33%	0.31%	0.43%	0.28%	0.13%	0.25%	0.08%	0.14%	0.00%	0.18%	0.13%	0.00%	0.32%	0.16%	0.15%	0.35%	0.16%	0.00%	0.11%	0.22%	0.24%	0.36%	0.23%	0.42%	0.07%	0.08%	0.28%	0.44%	0.00%	0.22%	0.27%	0.37%					
24	7.Политическая партия «Либерально-демократическая партия России»	4080	154	150	230	158	117	77	75	98	95	63	180	114	119	69	56	59	126	100	153	98	102	112	48	46	66	239	213	41	82	69	118	123	91	111	56	84	109	79					
		9.38%	10.10%	10.03%	14.32%	10.06%	9.53%	10.50%	8.18%	9.97%	8.10%	8.69%	11.36%	9.61%	9.75%	9.76%	8.27%	10.57%	8.25%	8.67%	8.16%	7.72%	7.90%	7.78%	7.75%	5.67%	7.33%	13.37%	12.94%	7.45%	9.53%	7.19%	8.19%	9.38%	6.47%	8.07%	9.61%	9.33%	9.83%	9.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3020	102	115	96	120	72	53	58	73	100	44	81	75	100	51	51	60	84	65	161	87	71	114	36	40	56	131	83	32	48	57	104	110	114	128	65	58	81	44					
		6.94%	6.69%	7.69%	5.98%	7.64%	5.86%	7.23%	6.32%	7.43%	8.53%	6.07%	5.11%	6.32%	8.19%	7.21%	7.53%	10.75%	5.50%	5.63%	8.59%	6.86%	5.50%	7.92%	5.82%	4.93%	6.22%	7.33%	5.04%	5.82%	5.58%	5.94%	7.22%	8.38%	8.11%	9.31%	11.15%	6.44%	7.30%	5.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	458	34	15	9	22	9	7	12	20	15	9	19	15	11	7	4	5	7	9	22	16	17	13	5	9	4	25	12	7	1	15	17	7	15	14	6	7	11	6					
