Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Островская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280					
1	"Число избирателей, включенных в списки избирателей"	28684	1937	1578	587	228	187	1717	1996	1822	2174	1983	1705	525	1182	237	1883	2503	329	278	254	253	328	326	253	545	141	127	475	288	185	236	230	573	261	465	156	328	215	194					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28930	2000	1600	590	234	181	1724	2059	1838	2120	2003	1705	544	1188	224	1896	2460	340	296	251	266	324	321	264	554	141	127	496	297	194	231	229	582	273	470	160	327	216	205					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17362	1391	1187	257	111	105	1369	1375	1060	1154	871	752	179	991	127	1299	1646	113	91	108	148	136	199	152	288	82	73	352	158	94	132	108	267	171	352	36	164	157	107					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3368	34	82	30	57	47	195	40	120	117	116	80	242	23	61	10	123	139	146	94	85	160	110	61	97	52	42	47	89	86	47	69	134	79	96	120	123	53	62					
6	Число погашенных избирательных бюллетеней	8200	575	331	303	66	29	160	644	658	849	1016	873	123	174	36	587	691	88	59	49	33	28	12	51	169	7	12	97	50	14	52	52	181	23	22	4	40	6	36					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3368	34	82	30	57	47	195	40	120	117	116	80	242	23	61	10	123	139	146	94	85	160	110	61	97	52	42	47	89	86	47	69	134	79	96	120	123	53	62					
8	Число бюллетеней в стационарных ящиках для голосования	17360	1391	1187	257	111	105	1369	1375	1060	1154	871	752	179	991	127	1298	1646	113	91	108	148	136	199	152	287	82	73	352	158	94	132	108	267	171	352	36	164	157	107					
9	Число недействительных избирательных бюллетеней	146	23	16	6	0	0	3	0	13	9	0	8	0	4	0	10	21	0	1	0	2	0	1	1	2	0	0	2	0	1	1	8	2	0	5	0	2	5	0					
10	Число действительных избирательных бюллетеней	20582	1402	1253	281	168	152	1561	1415	1167	1262	987	824	421	1010	188	1298	1748	252	236	202	231	296	308	212	382	134	115	397	247	179	178	169	399	250	443	156	285	205	169					
11	Число полученных открепительных  удостоверений	567	30	40	15	10	10	15	38	25	26	15	15	20	20	10	25	19	10	25	15	17	5	5	15	10	5	15	17	9	10	5	2	19	10	10	5	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	440	25	31	4	4	3	4	38	23	26	15	10	20	10	10	23	19	10	18	15	17	5	5	10	8	2	2	17	9	10	1	1	19	9	6	0	10	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	283	12	6	3	1	3	7	16	12	18	12	11	8	8	7	11	40	3	5	7	6	9	6	4	2	4	4	21	3	0	3	4	13	0	6	0	1	2	5					
14	Число неиспользованных открепительных удостоверений	127	5	9	11	6	7	11	0	2	0	0	5	0	10	0	2	0	0	7	0	0	0	0	5	2	3	13	0	0	0	4	1	0	1	4	5	0	10	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	2	1	0	0	0	3	2	0	0	4	0	0	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	113	17	16	2	1	0	7	2	10	6	14	3	1	8	0	5	2	1	0	1	3	1	1	1	1	0	0	0	1	0	1	1	1	2	1	1	1	0	1					
		0.55%	1.19%	1.26%	0.70%	0.60%	0.00%	0.45%	0.14%	0.85%	0.47%	1.42%	0.36%	0.24%	0.79%	0.00%	0.38%	0.11%	0.40%	0.00%	0.50%	1.29%	0.34%	0.32%	0.47%	0.26%	0.00%	0.00%	0.00%	0.40%	0.00%	0.56%	0.56%	0.25%	0.80%	0.22%	0.64%	0.35%	0.00%	0.59%					
19	Жириновский Владимир Вольфович	1397	203	184	5	6	2	70	98	66	81	48	46	12	53	7	94	103	18	0	13	17	20	24	17	42	5	2	32	19	11	7	7	33	12	15	4	5	11	5					
		6.74%	14.25%	14.50%	1.74%	3.57%	1.32%	4.48%	6.93%	5.59%	6.37%	4.86%	5.53%	2.85%	5.23%	3.72%	7.19%	5.82%	7.14%	0.00%	6.44%	7.30%	6.76%	7.77%	7.98%	10.94%	3.73%	1.74%	8.02%	7.69%	6.11%	3.91%	3.95%	8.23%	4.80%	3.35%	2.56%	1.74%	5.24%	2.96%					
20	Зюганов Геннадий Андреевич	3273	274	187	48	14	24	180	253	98	285	226	109	69	163	20	201	395	17	45	27	37	62	24	44	51	9	22	50	53	23	21	25	47	36	36	15	44	21	18					
		15.79%	19.23%	14.74%	16.72%	8.33%	15.79%	11.51%	17.88%	8.31%	22.42%	22.90%	13.10%	16.39%	16.07%	10.64%	15.37%	22.33%	6.75%	18.99%	13.37%	15.88%	20.95%	7.77%	20.66%	13.28%	6.72%	19.13%	12.53%	21.46%	12.78%	11.73%	14.12%	11.72%	14.40%	8.04%	9.62%	15.33%	10.00%	10.65%					
21	Медведев Дмитрий Анатольевич	15799	908	866	226	147	126	1304	1062	993	890	699	666	339	786	161	998	1248	216	191	161	174	213	259	150	288	120	91	315	174	145	149	136	318	200	391	136	235	173	145					
		76.22%	63.72%	68.24%	78.75%	87.50%	82.89%	83.38%	75.05%	84.15%	70.02%	70.82%	80.05%	80.52%	77.51%	85.64%	76.30%	70.55%	85.71%	80.59%	79.70%	74.68%	71.96%	83.82%	70.42%	75.00%	89.55%	79.13%	78.95%	70.45%	80.56%	83.24%	76.84%	79.30%	80.00%	87.28%	87.18%	81.88%	82.38%	85.80%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
