Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Каспийская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657					
1	"Число избирателей, внесенных в список избирателей"	49847	2748	2996	2911	2300	1908	2105	1390	1952	2465	1991	2381	1981	2346	2608	2622	3053	1692	2751	2564	2593	2340	150					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48700	2675	2924	2814	2227	1835	2209	1327	1871	2352	1918	2314	1918	2302	2713	2710	2858	1627	2678	2501	2500	2277	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	46721	2675	2831	2795	2213	1827	2103	1325	1866	2307	1886	2217	1909	2302	2608	2622	2858	1588	2651	2492	2500	1145	1					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1183	0	0	19	14	8	2	2	5	23	6	4	0	0	0	0	0	0	0	0	0	1100	0					
6	Число погашенных избирательных бюллетеней	796	0	93	0	0	0	104	0	0	22	26	93	9	0	105	88	0	39	27	9	0	32	149					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1183	0	0	19	14	8	2	2	5	23	6	4	0	0	0	0	0	0	0	0	0	1100	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	46721	2675	2831	2795	2213	1827	2103	1325	1866	2307	1886	2217	1909	2302	2608	2622	2858	1588	2651	2492	2500	1145	1					
9	Число недействительных избирательных бюллетеней	460	115	5	44	7	42	4	3	5	19	0	0	0	0	115	13	4	0	0	0	61	23	0					
10	Число действительных избирательных бюллетеней	47444	2560	2826	2770	2220	1793	2101	1324	1866	2311	1892	2221	1909	2302	2493	2609	2854	1588	2651	2492	2439	2222	1					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	290	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	12	1	1	1	1	1	1	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	75	0	14	4	0	0	0	0	2	0	0	0	0	2	13	0	1	0	0	0	1	37	1					
