Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
"Наименование Избирательной комиссии:    Калининград, Ленинградская"																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №213	УИК №214	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
1	"Число избирателей, включенных в списки избирателей"	126487	1584	2747	2930	434	2894	2935	2838	2302	2416	1881	2579	2708	2438	2310	2098	2039	2785	1687	2356	2273	1690	1625	1636	2555	1976	1921	1852	1781	2056	1840	2783	2584	2700	2459	2740	2395	2786	2886	2563	2801	2731	2669	1351	2875	527	2933	3039	2353	305	2631	2764	2784	2925	1991	2746					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	105100	1500	2100	2500	450	2500	2500	2500	2000	2000	1500	2100	2200	2000	2000	1800	1700	2500	1500	2000	2000	1500	1500	1500	2100	1600	1500	1500	1500	1500	1500	2300	2100	2200	2000	2200	2000	2300	2500	2100	2100	2100	2100	1000	2300	550	2500	2500	2000	700	2200	2200	2200	2200	1600	2100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	67073	673	1237	1503	269	1479	1449	1329	1281	1486	1097	1505	1450	1373	1243	1183	1178	1499	869	1313	1261	936	687	978	1458	1189	1096	956	642	908	1009	1463	1232	1427	1307	1519	1246	1364	1677	1250	1380	1362	1314	557	1605	425	1634	1758	1290	181	1529	1375	1410	1649	1098	1485					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1377	5	35	29	65	39	16	25	26	22	14	6	7	27	39	25	6	29	22	29	26	20	37	71	17	13	21	22	12	20	9	22	9	14	29	13	23	8	20	16	47	18	26	18	19	93	25	10	15	109	18	14	13	8	27	29					
6	Число погашенных избирательных бюллетеней	36646	822	828	968	116	982	1035	1146	693	492	389	589	743	600	718	592	516	972	609	658	713	544	776	450	625	398	383	522	846	572	482	815	859	758	664	668	731	928	803	834	673	720	760	425	676	32	841	732	695	410	653	811	777	543	475	584					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1377	5	35	29	65	39	16	25	26	22	14	6	7	27	39	25	6	29	22	29	26	20	37	71	17	13	21	22	12	20	9	22	9	14	29	13	23	8	20	16	47	18	26	18	19	93	25	10	15	109	18	14	13	8	27	29					
8	Число бюллетеней в стационарных ящиках для голосования	67039	672	1237	1500	269	1479	1449	1327	1281	1486	1095	1505	1450	1373	1243	1183	1178	1496	867	1313	1260	936	686	977	1456	1189	1095	956	642	908	1009	1460	1232	1426	1305	1519	1246	1364	1677	1250	1380	1362	1314	557	1605	425	1631	1758	1290	181	1529	1375	1410	1645	1098	1483					
9	Число недействительных избирательных бюллетеней	1098	9	18	25	5	15	18	23	15	23	22	27	32	14	16	39	20	19	14	15	31	15	8	14	14	31	17	20	10	10	17	33	20	24	24	23	23	23	27	19	26	26	17	12	22	12	29	25	23	2	28	25	23	11	18	27					
10	Число действительных избирательных бюллетеней	67318	668	1254	1504	329	1503	1447	1329	1292	1485	1087	1484	1425	1386	1266	1169	1164	1506	875	1327	1255	941	715	1034	1459	1171	1099	958	644	918	1001	1449	1221	1416	1310	1509	1246	1349	1670	1247	1401	1354	1323	563	1602	506	1627	1743	1282	288	1519	1364	1400	1642	1107	1485					
11	Число полученных открепительных  удостоверений	1750	200	20	20	0	20	20	20	20	20	20	30	30	20	20	20	20	30	20	20	20	20	15	20	25	50	20	20	200	30	20	20	20	30	50	30	20	50	35	90	20	20	20	20	20	5	20	50	70	0	20	25	20	40	20	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1188	194	11	12	0	15	17	12	10	20	14	19	23	11	11	12	20	23	13	12	14	10	5	6	19	30	4	8	81	23	16	12	18	20	17	20	8	50	31	72	16	15	18	4	13	2	13	42	54	0	6	21	17	27	12	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	739	16	8	29	3	15	9	14	21	12	17	17	15	12	4	15	13	16	8	19	19	13	2	16	18	12	16	5	9	8	9	19	6	14	14	18	21	13	18	10	9	3	13	13	16	24	20	21	11	9	17	7	8	9	13	23					
14	Число неиспользованных открепительных удостоверений	562	6	9	8	0	5	3	8	10	0	6	11	7	9	9	8	0	7	7	8	6	10	10	14	6	20	16	12	119	7	4	8	2	10	33	10	12	0	4	18	4	5	2	16	7	3	7	8	16	0	14	4	3	13	8	10					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	2	0	0	0	1	1	4	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
