Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Неманская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
1	"Число избирателей, внесенных в списки"	16577	1130	1094	1139	1165	1152	1055	1047	1084	1026	550	416	569	655	418	953	518	400	1075	731	400					
2	"Число бюллетеней, полученных участковыми комиссиями"	15050	1010	1000	1020	1020	1050	950	940	970	920	500	370	520	600	380	860	560	370	980	670	360					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7312	473	466	531	512	558	469	542	483	401	229	203	294	271	198	404	221	180	399	281	197					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	304	13	9	16	21	24	5	14	15	11	5	8	6	14	7	13	25	24	12	33	29					
6	Число погашенных бюллетеней	7434	524	525	473	487	468	476	384	472	508	266	159	220	315	175	443	314	166	569	356	134					
7	Число бюллетеней в переносных ящиках для голосования	304	13	9	16	21	24	5	14	15	11	5	8	6	14	7	13	25	24	12	33	29					
8	Число бюллетеней в стационарных ящиках для голосования	7312	473	466	531	512	558	469	542	483	401	229	203	294	271	198	404	221	180	399	281	197					
9	Число недействительных бюллетеней	117	1	5	7	6	9	5	9	6	1	4	9	8	6	2	12	1	4	5	10	7					
10	Число действительных бюллетеней	7499	485	470	540	527	573	469	547	492	411	230	202	292	279	203	405	245	200	406	304	219					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	160	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	29	2	3	2	4	1	2	1	0	2	2	0	0	1	1	2	0	1	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	14	0	0	1	0	0	1	0	1	1	2	2	1	2	0	0	0	0	2	1	0					
14	Число погашенных открепительных удостоверений	131	6	5	6	4	7	6	7	8	6	6	8	8	7	7	6	8	7	5	6	8					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	176	5	10	9	3	8	10	7	11	8	7	6	17	12	8	10	10	9	10	11	5					
		2.31%	1.02%	2.10%	1.64%	0.56%	1.37%	2.10%	1.25%	2.20%	1.94%	2.99%	2.84%	5.66%	4.21%	3.90%	2.39%	4.06%	4.41%	2.43%	3.50%	2.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	17	9	9	4	9	10	10	5	11	3	5	1	1	1	3	0	1	8	1	3					
		1.45%	3.49%	1.89%	1.64%	0.75%	1.54%	2.10%	1.79%	1.00%	2.66%	1.28%	2.36%	0.33%	0.35%	0.48%	0.71%	0.0%	0.49%	1.94%	0.31%	1.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	191	10	15	22	16	38	7	13	16	6	6	4	4	3	3	10	2	2	11	2	1					
		2.50%	2.05%	3.15%	4.02%	3.00%	6.52%	1.47%	2.33%	3.21%	1.45%	2.56%	1.89%	1.33%	1.05%	1.46%	2.39%	0.81%	0.98%	2.67%	0.63%	0.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	223	14	18	17	24	20	25	23	16	14	10	5	1	4	0	3	6	3	13	4	3					
		2.92%	2.88%	3.78%	3.10%	4.50%	3.43%	5.27%	4.13%	3.21%	3.39%	4.27%	2.36%	0.33%	1.40%	0.0%	0.71%	2.43%	1.47%	3.16%	1.27%	1.32%					
22	"5. ""За Русь Святую"""	18	1	2	0	2	0	3	1	0	2	2	2	0	0	0	0	0	2	1	0	0					
		0.23%	0.20%	0.42%	0.0%	0.37%	0.0%	0.63%	0.17%	0.0%	0.48%	0.85%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.24%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	1	1	3	0	2	3	2	1	0	0	0	2	1	1	2	2	1	0	0					
		0.30%	0.20%	0.21%	0.18%	0.56%	0.0%	0.42%	0.53%	0.40%	0.24%	0.0%	0.0%	0.0%	0.70%	0.48%	0.23%	0.81%	0.98%	0.24%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	3	1	4	3	2	1	2	1	3	1	0	1	3	1	2	1	2	4	2	0					
		0.48%	0.61%	0.21%	0.73%	0.56%	0.34%	0.21%	0.35%	0.20%	0.72%	0.42%	0.0%	0.33%	1.05%	0.48%	0.47%	0.40%	0.98%	0.97%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	2	2	2	1	1	0	0	1	0	0	0	0	1	0	2	1	1	0					
		0.18%	0.0%	0.0%	0.36%	0.37%	0.34%	0.21%	0.17%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.98%	0.24%	0.31%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	4	0	0	0	0	0	2	1	0	1	0	0	0	1	1	0	1	0	0					
		0.14%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.24%	0.0%	0.47%	0.0%	0.0%	0.0%	0.23%	0.40%	0.0%	0.24%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	310	11	9	17	17	17	12	18	20	13	19	9	7	26	9	20	19	12	33	10	12					
		4.07%	2.26%	1.89%	3.10%	3.18%	2.92%	2.53%	3.23%	4.01%	3.15%	8.11%	4.26%	2.33%	9.12%	4.39%	4.79%	7.72%	5.88%	8.02%	3.18%	5.30%					
28	"11. ""Истинные патриоты России"""	14	0	3	0	0	0	0	0	2	0	0	1	3	1	1	1	0	0	2	0	0					
		0.18%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.47%	1.0%	0.35%	0.48%	0.23%	0.0%	0.0%	0.48%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	4	9	11	8	11	11	7	5	0	4	2	0	6	1	3	3	0	11	4	2					
		1.33%	0.82%	1.89%	2.01%	1.50%	1.89%	2.32%	1.25%	1.00%	0.0%	1.70%	0.94%	0.0%	2.10%	0.48%	0.71%	1.21%	0.0%	2.67%	1.27%	0.88%					
30	"13. ""Демократическая партия России"""	64	3	5	1	7	6	6	4	5	1	7	0	7	2	2	2	1	0	1	4	0					
		0.84%	0.61%	1.05%	0.18%	1.31%	1.03%	1.26%	0.71%	1.00%	0.24%	2.99%	0.0%	2.33%	0.70%	0.97%	0.47%	0.40%	0.0%	0.24%	1.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	0	0	1	1	0	4	1	2	0	0	3	0	2	2	0	0	0	0	2					
		0.24%	0.20%	0.0%	0.0%	0.18%	0.17%	0.0%	0.71%	0.20%	0.48%	0.0%	0.0%	1.0%	0.0%	0.97%	0.47%	0.0%	0.0%	0.0%	0.0%	0.88%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	1	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.20%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.23%	0.0%	0.49%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	510	48	51	40	34	54	39	48	40	35	15	10	2	12	5	11	8	8	16	27	7					
		6.69%	9.87%	10.73%	7.31%	6.37%	9.27%	8.22%	8.63%	8.03%	8.49%	6.41%	4.73%	0.66%	4.21%	2.43%	2.63%	3.25%	3.92%	3.89%	8.59%	3.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	4	0	0	2	1	2	0	0	0	0	0	0	0	5	2	2	1	3	0	0					
		0.28%	0.82%	0.0%	0.0%	0.37%	0.17%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.47%	0.81%	0.49%	0.72%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1083	51	69	87	70	67	65	91	66	79	36	27	27	45	42	58	39	43	60	34	27					
		14.22%	10.49%	14.52%	15.90%	13.13%	11.51%	13.71%	16.36%	13.25%	19.17%	15.38%	12.79%	9.0%	15.78%	20.48%	13.90%	15.85%	21.07%	14.59%	10.82%	11.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	170	16	14	19	9	13	12	9	13	10	3	3	7	8	8	9	4	2	5	3	3					
		2.23%	3.29%	2.94%	3.47%	1.68%	2.23%	2.53%	1.61%	2.61%	2.42%	1.28%	1.42%	2.33%	2.80%	3.90%	2.15%	1.62%	0.98%	1.21%	0.95%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	3253	224	155	213	212	201	173	200	220	154	90	110	169	132	97	225	114	88	176	171	129					
		42.71%	46.09%	32.63%	38.93%	39.77%	34.53%	36.49%	35.97%	44.17%	37.37%	38.46%	52.13%	56.33%	46.31%	47.31%	53.95%	46.34%	43.13%	42.82%	54.45%	57.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	2	2	1	1	0	2	1	3	1	2	1	1	2	0	2	0					
		0.28%	0.0%	0.0%	0.0%	0.18%	0.34%	0.42%	0.17%	0.20%	0.0%	0.85%	0.47%	1.0%	0.35%	0.97%	0.23%	0.40%	0.98%	0.0%	0.63%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	1	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	3					
		0.11%	0.20%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.20%	0.48%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	850	51	73	77	91	102	58	82	52	62	18	7	19	14	10	25	26	11	36	21	15					
		11.16%	10.49%	15.36%	14.07%	17.07%	17.52%	12.23%	14.74%	10.44%	15.04%	7.69%	3.31%	6.33%	4.91%	4.87%	5.99%	10.56%	5.39%	8.75%	6.68%	6.63%					
																											
41	Против всех	261	20	22	11	18	19	29	21	12	7	6	7	21	7	5	14	6	9	13	7	7					
		3.42%	4.11%	4.63%	2.01%	3.37%	3.26%	6.11%	3.77%	2.40%	1.69%	2.56%	3.31%	7.0%	2.45%	2.43%	3.35%	2.43%	4.41%	3.16%	2.22%	3.09%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
