Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Частинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №4101	УИК №4102	УИК №4103	УИК №4104	УИК №4105	УИК №4106	УИК №4107	УИК №4108	УИК №4109	УИК №4110	УИК №4111	УИК №4112	УИК №4113	УИК №4114	УИК №4115	УИК №4116	УИК №4117	УИК №4118	УИК №4119	УИК №4120					
1	"Число избирателей, внесенных в список избирателей"	10754	1624	1658	780	539	282	203	189	259	88	666	787	425	673	336	149	622	366	161	417	530					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10330	1600	1600	750	500	250	200	190	250	100	650	750	400	650	300	140	600	350	150	400	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4475	658	810	350	169	119	81	72	131	47	279	340	163	298	56	73	233	165	83	186	162					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1172	109	68	30	78	41	42	30	18	15	46	87	100	50	130	38	117	24	8	37	104					
6	Число погашенных избирательных бюллетеней	4683	833	722	370	253	90	77	88	101	38	325	323	137	302	114	29	250	161	59	177	234					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1172	109	68	30	78	41	42	30	18	15	46	87	100	50	130	38	117	24	8	37	104					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4475	658	810	350	169	119	81	72	131	47	279	340	163	298	56	73	233	165	83	186	162					
9	Число недействительных избирательных бюллетеней	98	21	13	4	3	5	0	3	4	0	4	9	4	4	1	3	2	12	2	2	2					
10	Число действительных избирательных бюллетеней	5549	746	865	376	244	155	123	99	145	62	321	418	259	344	185	108	348	177	89	221	264					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	266	20	30	13	7	10	8	6	5	19	13	18	11	15	15	12	12	12	5	13	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	235	16	30	8	5	10	6	6	5	18	13	14	8	15	15	11	12	10	4	9	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	117	15	12	3	1	1	3	0	11	1	21	13	2	7	2	15	3	2	0	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	31	4	0	5	2	0	2	0	0	1	0	4	3	0	0	1	0	2	1	4	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	3	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1070	169	207	97	38	33	19	19	18	4	41	76	28	85	14	14	79	30	10	41	48					
		18.95%	22.03%	23.58%	25.53%	15.38%	20.63%	15.45%	18.63%	12.08%	6.45%	12.62%	17.80%	10.65%	24.43%	7.53%	12.61%	22.57%	15.87%	10.99%	18.39%	18.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	947	119	142	64	53	45	24	16	38	7	45	78	53	48	23	21	50	40	8	31	42					
		16.77%	15.51%	16.17%	16.84%	21.46%	28.13%	19.51%	15.69%	25.50%	11.29%	13.85%	18.27%	20.15%	13.79%	12.37%	18.92%	14.29%	21.16%	8.79%	13.90%	15.79%					
