Выборы Президента Российской Федерации																																																																																										
Дата голосования: 18.03.2018																																																																																										
																																																																																										
"Наименование Избирательной комиссии:    Челябинск, Курчатовская"																																																																																										
																																																																																										
Сводная таблица итогов голосования																																																																																										
																																																																																										
	Число участковых избирательных комиссий	79																																																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	79																																																																																								
																																																																																										
		Сумма	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №2253	УИК №2257	УИК №2282	УИК №2283	УИК №2404	УИК №2405	УИК №2406									
1	"Число избирателей, включенных в список избирателей"	159708	1777	2194	1943	2247	1304	1572	2436	2281	2140	1462	1935	1648	1620	2049	1671	1475	1393	1621	1434	2276	1915	2117	1833	2816	1584	2511	2562	2259	2328	2556	1744	1808	1753	2240	1764	2387	2212	2592	2335	2032	1862	1851	1576	1655	1826	2433	1927	2136	1123	1797	1579	1762	1516	2205	1810	2741	2383	2287	2267	2869	2312	1812	1620	1705	2219	2395	2482	2278	1828	2811	1606	1672	2304	2234	2545	1947	2013	2156	2338									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	138500	1600	1900	1600	2000	1100	1300	2100	1900	1800	1400	1600	1300	1400	1900	1400	1200	1200	1400	1200	2000	1600	1800	1500	2300	1300	2300	2200	1900	2000	2200	1500	1500	1500	1900	1500	2000	1800	2300	2100	1700	1600	1600	1400	1500	1600	2100	1700	1900	900	1500	1300	1500	1200	2000	1500	2400	2300	2000	2100	2500	2100	1500	1300	1400	2100	2400	2300	2100	1900	2600	1200	1300	2000	1900	2100	1600	1900	1800	2200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	99727	1002	1163	1110	1274	725	881	1483	1237	1212	894	980	983	1026	1243	997	952	898	991	845	1561	1160	1357	1031	1679	896	1470	1502	1318	1339	1569	1049	1111	982	1349	1054	1423	1375	1711	1571	1197	1133	1077	1034	1125	1150	1688	1171	1294	740	1108	999	1107	1035	1222	1158	1681	1324	1177	1566	2222	1505	1220	1053	1096	1372	1534	1690	1519	1649	2086	1008	936	1592	1567	1758	1246	1396	1362	1527									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4200	78	49	32	26	42	35	60	135	90	24	36	63	59	86	35	70	40	46	86	83	64	120	38	75	49	65	57	29	64	44	33	14	48	49	36	66	35	137	113	31	24	53	34	48	36	39	34	35	105	29	31	26	19	144	30	57	232	99	120	26	50	40	20	12	28	48	57	18	8	50	2	25	35	15	30	11	22	16	150									
6	Число погашенных избирательных бюллетеней	34572	520	688	458	700	333	384	557	528	498	482	584	254	315	571	368	178	262	363	269	356	376	323	431	546	355	765	641	553	597	587	418	375	470	502	410	511	390	452	416	472	443	470	332	327	414	373	495	571	55	363	270	366	146	634	312	662	744	724	414	252	545	240	227	292	700	818	553	563	243	464	190	339	373	318	312	343	482	422	523									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4200	78	49	32	26	42	35	60	135	90	24	36	63	59	86	35	70	40	46	86	83	64	120	38	75	49	65	57	29	64	44	33	14	48	49	36	66	35	137	113	31	24	53	34	48	36	39	34	35	105	29	31	26	19	144	30	57	232	99	120	26	50	40	20	12	28	48	57	18	8	50	2	25	35	15	30	11	22	16	150									
8	Число бюллетеней в стационарных ящиках для голосования	99702	1002	1163	1110	1272	725	881	1483	1236	1212	894	980	983	1026	1243	997	952	898	991	845	1561	1160	1357	1031	1679	896	1470	1502	1317	1338	1569	1049	1111	982	1349	1054	1423	1375	1711	1571	1197	1133	1077	1034	1125	1150	1688	1171	1294	726	1108	999	1107	1035	1222	1158	1678	1324	1176	1566	2222	1505	1220	1053	1096	1371	1534	1689	1519	1649	2086	1008	936	1592	1567	1758	1246	1396	1362	1527									
9	Число недействительных избирательных бюллетеней	1467	17	9	22	20	4	13	21	29	22	9	16	19	14	20	14	14	16	19	9	25	26	20	13	24	7	26	25	19	19	17	6	13	18	32	21	20	12	24	6	12	14	15	11	13	13	23	14	6	14	23	10	27	18	24	16	31	28	15	27	33	33	18	18	10	18	33	31	22	26	0	21	11	23	28	32	19	17	21	19									
10	Число действительных избирательных бюллетеней	102435	1063	1203	1120	1278	763	903	1522	1342	1280	909	1000	1027	1071	1309	1018	1008	922	1018	922	1619	1198	1457	1056	1730	938	1509	1534	1327	1383	1596	1076	1112	1012	1366	1069	1469	1398	1824	1678	1216	1143	1115	1057	1160	1173	1704	1191	1323	817	1114	1020	1106	1036	1342	1172	1704	1528	1260	1659	2215	1522	1242	1055	1098	1381	1549	1715	1515	1631	2136	989	950	1604	1554	1756	1238	1401	1357	1658									
