Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Бакчарский район																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368					
1	"Число избирателей, внесенных в список"	10227	340	113	86	960	809	938	942	908	64	91	330	452	275	134	241	83	126	457	136	607	937	105	297	92	143	479	82					
2	Число полученных избирательных бюллетеней	9711	330	134	90	870	734	858	860	823	65	100	320	450	263	135	240	80	128	446	134	541	856	116	300	100	143	500	95					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7745	287	100	82	644	463	679	669	701	54	79	289	427	216	116	206	80	101	355	124	413	623	93	264	72	134	397	77					
5	"Число избирательных бюллетеней, выданных вне помещения"	834	22	4	4	48	117	108	78	62	4	6	21	5	23	7	23	0	7	48	0	84	91	8	19	6	0	35	4					
6	Число погашенных избирательных бюллетеней	1132	21	30	4	178	154	71	113	60	7	15	10	18	24	12	11	0	20	43	10	44	142	15	17	22	9	68	14					
7	Число избирательных бюллетеней в переносных ящиках	834	22	4	4	48	117	108	78	62	4	6	21	5	23	7	23	0	7	48	0	84	91	8	19	6	0	35	4					
8	Число бюллетеней в стационарных ящиках для голосования	7743	287	100	82	644	463	679	668	700	54	79	289	427	216	116	206	80	101	355	124	413	623	93	264	72	134	397	77					
9	Число недействительных избирательных бюллетеней	62	3	1	0	8	2	4	5	5	1	0	4	4	4	0	1	0	1	2	0	5	2	0	4	0	2	4	0					
10	Число действительных избирательных бюллетеней	8515	306	103	86	684	578	783	741	757	57	85	306	428	235	123	228	80	107	401	124	492	712	101	279	78	132	428	81					
11	Число полученных открепительных  удостоверений	396	15	15	5	25	25	25	25	40	5	5	15	15	22	5	20	5	5	15	5	20	25	5	15	6	5	18	10					
12	Число выданных открепительных удостоверений	252	4	10	2	12	16	17	21	31	0	5	8	2	20	0	18	0	1	5	0	2	25	5	13	6	1	18	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	84	3	4	2	3	2	4	2	9	1	1	1	4	3	2	6	2	3	5	2	1	2	4	5	1	3	7	2					
14	Число неиспользованных открепительных удостоверений	144	11	5	3	13	9	8	4	9	5	0	7	13	2	5	2	5	4	10	5	18	0	0	2	0	4	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	163	6	0	0	16	14	14	30	22	0	1	1	6	3	0	1	0	1	9	2	6	14	0	6	5	0	6	0					
		1.90%	1.94%	0.00%	0.00%	2.31%	2.41%	1.78%	4.02%	2.89%	0.00%	1.18%	0.32%	1.39%	1.26%	0.00%	0.44%	0.00%	0.93%	2.23%	1.61%	1.21%	1.96%	0.00%	2.12%	6.41%	0.00%	1.39%	0.00%					
19	. Малышкин Олег Александрович	344	8	2	3	29	20	20	33	29	8	5	17	12	10	2	14	17	1	21	5	4	29	5	4	1	10	33	2					
		4.01%	2.59%	1.92%	3.49%	4.19%	3.45%	2.54%	4.42%	3.81%	13.79%	5.88%	5.48%	2.78%	4.18%	1.63%	6.11%	21.25%	0.93%	5.21%	4.03%	0.80%	4.06%	4.95%	1.41%	1.28%	7.46%	7.64%	2.47%					
20	. Миронов Сергей Михайлович	81	3	0	0	4	3	9	8	9	2	0	1	2	1	0	1	4	2	3	1	5	9	0	3	0	5	5	1					
