Выборы Президента Российской Федерации																																								
Дата голосования: 18.03.2018																																								
																																								
Наименование Избирательной комиссии:    Асбестовская городская																																								
																																								
Сводная таблица итогов голосования																																								
																																								
	Число участковых избирательных комиссий	29																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	29																																						
																																								
		Сумма	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №2603	УИК №2607									
1	"Число избирателей, включенных в список избирателей"	55171	327	1519	1595	2510	2532	2551	2568	2461	1325	2447	2600	786	1783	2403	2550	2358	2687	1482	2401	1418	2768	2467	2778	1819	2465	1030	274	1064	203									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55100	300	1500	1600	2550	2550	2550	2550	2500	1300	2400	2450	750	1800	2400	2550	2300	2700	1500	2450	1400	2800	2400	2800	1800	2450	1000	250	1050	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	32931	190	1040	755	1233	1532	1634	1479	1616	834	1617	1551	523	1147	1567	1639	1389	1694	913	1494	847	1666	1374	1571	956	1375	536	147	558	54									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	931	2	46	18	51	18	20	30	18	16	28	46	14	11	27	20	24	22	28	33	26	60	58	40	20	79	14	12	26	124									
6	Число погашенных избирательных бюллетеней	21238	108	414	827	1266	1000	896	1041	866	450	755	853	213	642	806	891	887	984	559	923	527	1074	968	1189	824	996	450	91	466	272									
7	Число избирательных бюллетеней в переносных ящиках для голосования	931	2	46	18	51	18	20	30	18	16	28	46	14	11	27	20	24	22	28	33	26	60	58	40	20	79	14	12	26	124									
8	Число бюллетеней в стационарных ящиках для голосования	32928	190	1040	755	1233	1532	1633	1479	1616	834	1616	1551	523	1147	1566	1639	1389	1694	913	1494	847	1666	1374	1571	956	1375	536	147	558	54									
9	Число недействительных избирательных бюллетеней	493	1	20	10	15	30	14	20	26	5	16	21	2	19	25	28	15	27	10	31	18	20	33	25	21	21	9	0	11	0									
10	Число действительных избирательных бюллетеней	33366	191	1066	763	1269	1520	1639	1489	1608	845	1628	1576	535	1139	1568	1631	1398	1689	931	1496	855	1706	1399	1586	955	1433	541	159	573	178									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																								
13	Бабурин Сергей Николаевич	236	0	7	0	10	7	12	12	15	9	9	7	3	10	14	18	6	12	9	18	3	10	10	5	5	12	4	2	6	1									
		0.70%	0.00%	0.64%	0.00%	0.78%	0.45%	0.73%	0.80%	0.92%	1.06%	0.55%	0.44%	0.56%	0.86%	0.88%	1.08%	0.42%	0.70%	0.96%	1.18%	0.34%	0.58%	0.70%	0.31%	0.51%	0.83%	0.73%	1.26%	1.03%	0.56%									
14	Грудинин Павел Николаевич	4512	27	78	119	166	213	247	202	230	105	193	234	67	161	249	228	227	224	137	204	101	207	179	198	147	176	78	22	79	14									
		13.33%	14.06%	7.18%	15.39%	12.93%	13.74%	14.94%	13.39%	14.08%	12.35%	11.74%	14.65%	12.48%	13.90%	15.63%	13.74%	16.07%	13.05%	14.56%	13.36%	11.57%	11.99%	12.50%	12.29%	15.06%	12.10%	14.18%	13.84%	13.53%	7.87%									
15	Жириновский Владимир Вольфович	2596	11	72	63	135	118	127	123	135	55	104	129	31	91	87	104	120	125	74	117	53	130	140	136	66	105	61	12	55	17									
		7.67%	5.73%	6.63%	8.15%	10.51%	7.61%	7.68%	8.15%	8.26%	6.47%	6.33%	8.08%	5.77%	7.86%	5.46%	6.27%	8.49%	7.28%	7.86%	7.66%	6.07%	7.53%	9.78%	8.44%	6.76%	7.22%	11.09%	7.55%	9.42%	9.55%									
16	Путин Владимир Владимирович	24820	147	892	562	917	1132	1191	1096	1162	646	1253	1144	413	837	1150	1223	1001	1259	687	1093	666	1296	1020	1189	701	1094	377	120	409	143									
		73.30%	76.56%	82.14%	72.70%	71.42%	73.03%	72.05%	72.63%	71.11%	76.00%	76.22%	71.63%	76.91%	72.28%	72.19%	73.72%	70.84%	73.37%	73.01%	71.58%	76.29%	75.09%	71.23%	73.81%	71.82%	75.24%	68.55%	75.47%	70.03%	80.34%									
17	Собчак Ксения Анатольевна	438	0	9	4	14	22	28	21	24	11	19	23	4	18	25	18	18	31	9	21	13	20	22	17	13	17	7	1	7	2									
		1.29%	0.00%	0.83%	0.52%	1.09%	1.42%	1.69%	1.39%	1.47%	1.29%	1.16%	1.44%	0.74%	1.55%	1.57%	1.08%	1.27%	1.81%	0.96%	1.38%	1.49%	1.16%	1.54%	1.06%	1.33%	1.17%	1.27%	0.63%	1.20%	1.12%									
18	Сурайкин Максим Александрович	237	5	5	7	10	11	11	7	21	9	6	12	6	5	16	10	9	8	7	12	8	15	5	9	5	7	3	0	8	0									
		0.70%	2.60%	0.46%	0.91%	0.78%	0.71%	0.67%	0.46%	1.29%	1.06%	0.36%	0.75%	1.12%	0.43%	1.00%	0.60%	0.64%	0.47%	0.74%	0.79%	0.92%	0.87%	0.35%	0.56%	0.51%	0.48%	0.55%	0.00%	1.37%	0.00%									
19	Титов Борис Юрьевич	230	1	1	4	7	9	12	8	8	5	24	12	3	8	13	14	7	14	4	14	5	9	12	10	7	7	4	2	5	1									
		0.68%	0.52%	0.09%	0.52%	0.55%	0.58%	0.73%	0.53%	0.49%	0.59%	1.46%	0.75%	0.56%	0.69%	0.82%	0.84%	0.50%	0.82%	0.43%	0.92%	0.57%	0.52%	0.84%	0.62%	0.72%	0.48%	0.73%	1.26%	0.86%	0.56%									
20	Явлинский Григорий Алексеевич	297	0	2	4	10	8	11	20	13	5	20	15	8	9	14	16	10	16	4	17	6	19	11	22	11	15	7	0	4	0									
		0.88%	0.00%	0.18%	0.52%	0.78%	0.52%	0.67%	1.33%	0.80%	0.59%	1.22%	0.94%	1.49%	0.78%	0.88%	0.96%	0.71%	0.93%	0.43%	1.11%	0.69%	1.10%	0.77%	1.37%	1.13%	1.03%	1.27%	0.00%	0.68%	0.00%									
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
