Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Кизилюртовская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738					
1	"Число избирателей, внесенных в список избирателей"	27878	1389	1690	1368	693	2074	1107	1234	918	1327	1119	1501	1262	1231	1301	1480	1422	930	1865	1236	1006	1725					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25000	1282	1581	1254	581	1964	998	1125	809	1213	868	1388	1154	1128	1188	1384	1306	719	1741	1118	800	1399					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24554	1235	1567	1243	580	1960	988	1122	806	1210	863	1380	1150	1127	1086	1283	1304	717	1720	1114	725	1374					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0					
6	Число погашенных избирательных бюллетеней	373	47	14	11	1	4	10	3	3	3	5	8	4	1	102	101	2	2	21	4	2	25					
7	Число избирательных бюллетеней в переносных ящиках для голосования	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24554	1235	1567	1243	580	1960	988	1122	806	1210	863	1380	1150	1127	1086	1283	1304	717	1720	1114	725	1374					
9	Число недействительных избирательных бюллетеней	40	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	8	19					
10	Число действительных избирательных бюллетеней	24587	1235	1567	1243	580	1960	988	1122	806	1210	859	1380	1150	1127	1086	1283	1304	708	1720	1114	790	1355					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	124	6	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	4	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	120	6	6	6	5	6	5	4	6	6	5	6	6	6	6	6	6	6	6	6	5	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	28	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	10	14					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	1.25%	1.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	28	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26	1					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.26%	0.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	1					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2108	62	63	75	118	80	50	107	49	145	27	125	92	79	77	142	79	270	138	134	125	71					
		8.56%	5.02%	4.02%	6.03%	20.34%	4.08%	5.06%	9.54%	6.08%	11.98%	3.13%	9.06%	8.00%	7.01%	7.09%	11.07%	6.06%	37.66%	8.02%	12.03%	15.66%	5.17%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	4					
