Выборы Президента Российской Федерации																																										
Дата голосования: 02.03.2008																																										
																																										
"Наименование Избирательной комиссии:    Улан-Удэ, Советская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
	Число участковых избирательных комиссий	35																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																								
																																										
		Сумма	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787					
1	"Число избирателей, включенных в списки избирателей"	52535	1029	1149	1519	913	1767	1501	2266	1935	1690	939	1317	1646	2269	2288	1763	2713	2579	2268	1922	1868	1865	2192	856	2293	2649	2538	689	1216	1900	18	141	15	100	100	622					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	55591	1150	1200	1540	890	1800	1700	2590	2000	1760	850	1600	1600	2350	2270	1800	2800	2690	2460	2100	2000	1990	2230	900	2550	2540	2700	900	1450	2100	20	197	15	100	124	625					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	37020	889	785	1065	626	1007	1023	1693	1124	1131	718	1181	958	1859	1193	1285	1767	1699	1504	1313	1384	1519	1537	754	1269	2014	2077	463	877	1316	18	141	15	100	94	622					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3404	54	88	87	12	124	82	104	283	101	65	30	125	102	237	47	191	173	176	72	111	86	97	36	376	176	76	28	111	148	0	0	0	0	6	0					
6	Число погашенных избирательных бюллетеней	15167	207	327	388	252	669	595	793	593	528	67	389	517	389	840	468	842	818	780	715	505	385	596	110	905	350	547	409	462	636	2	56	0	0	24	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3404	54	88	87	12	124	82	104	283	101	65	30	125	102	237	47	191	173	176	72	111	86	97	36	376	176	76	28	111	148	0	0	0	0	6	0					
8	Число бюллетеней в стационарных ящиках для голосования	37020	889	785	1065	626	1007	1023	1693	1124	1131	718	1181	958	1859	1193	1285	1767	1699	1504	1313	1384	1519	1537	754	1269	2014	2077	463	877	1316	18	141	15	100	94	622					
9	Число недействительных избирательных бюллетеней	515	11	1	12	6	12	14	10	21	20	7	7	20	23	13	13	34	23	11	18	21	15	49	4	19	17	61	10	28	9	0	1	0	1	2	2					
10	Число действительных избирательных бюллетеней	39909	932	872	1140	632	1119	1091	1787	1386	1212	776	1204	1063	1938	1417	1319	1924	1849	1669	1367	1474	1590	1585	786	1626	2173	2092	481	960	1455	18	140	15	99	98	620					
11	Число полученных открепительных  удостоверений	1642	50	50	43	15	60	22	70	38	40	20	142	35	65	65	73	70	65	75	65	78	59	65	0	65	65	65	55	55	72	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1547	50	50	39	9	60	22	70	35	37	16	142	35	65	60	73	68	60	75	65	78	59	42	0	65	38	65	42	55	72	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1129	22	34	31	23	30	32	37	39	21	34	33	48	80	38	32	57	36	37	28	12	8	25	0	21	39	57	12	33	19	0	45	3	1	2	160					
14	Число неиспользованных открепительных удостоверений	95	0	0	4	6	0	0	0	3	3	4	0	0	0	5	0	2	5	0	0	0	0	23	0	0	27	0	13	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	38	1	1	2	0	1	0	1	0	1	0	3	1	0	3	2	2	3	1	1	2	2	2	0	3	3	2	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	Богданов Андрей Владимирович	564	8	7	20	8	22	31	11	20	28	16	22	18	32	19	20	27	21	23	17	11	17	23	14	10	46	22	7	12	13	2	10	0	0	0	7					
		1.40%	0.85%	0.80%	1.74%	1.25%	1.95%	2.81%	0.61%	1.42%	2.27%	2.04%	1.82%	1.66%	1.63%	1.33%	1.50%	1.38%	1.12%	1.37%	1.23%	0.74%	1.06%	1.41%	1.77%	0.61%	2.10%	1.02%	1.43%	1.21%	0.89%	11.11%	7.09%	0.00%	0.00%	0.00%	1.13%					
19	Жириновский Владимир Вольфович	3006	78	45	77	51	75	56	93	86	71	32	53	59	104	107	147	175	104	111	89	121	162	181	170	168	197	158	23	39	95	2	13	1	9	3	51					
		7.44%	8.27%	5.15%	6.68%	7.99%	6.63%	5.07%	5.18%	6.11%	5.76%	4.09%	4.38%	5.45%	5.30%	7.48%	11.04%	8.94%	5.56%	6.61%	6.43%	8.09%	10.09%	11.08%	21.52%	10.21%	8.99%	7.34%	4.68%	3.95%	6.49%	11.11%	9.22%	6.67%	9.00%	3.00%	8.20%					
20	Зюганов Геннадий Андреевич	7316	120	114	294	166	298	317	270	226	353	186	216	258	379	242	194	545	312	305	196	251	326	205	28	196	337	367	96	151	299	2	20	2	16	18	11					
		18.10%	12.73%	13.06%	25.52%	26.02%	26.35%	28.69%	15.03%	16.06%	28.65%	23.75%	17.84%	23.82%	19.33%	16.92%	14.56%	27.83%	16.67%	18.15%	14.15%	16.79%	20.31%	12.55%	3.54%	11.91%	15.39%	17.05%	19.55%	15.28%	20.42%	11.11%	14.18%	13.33%	16.00%	18.00%	1.77%					
21	Медведев Дмитрий Анатольевич	29023	726	706	749	407	724	687	1413	1054	760	542	913	728	1423	1049	958	1177	1412	1230	1065	1091	1085	1176	574	1252	1593	1545	355	758	1048	12	97	12	74	77	551					
		71.80%	76.99%	80.87%	65.02%	63.79%	64.01%	62.17%	78.63%	74.91%	61.69%	69.22%	75.39%	67.22%	72.57%	73.36%	71.92%	60.11%	75.43%	73.21%	76.90%	72.98%	67.60%	71.97%	72.66%	76.11%	72.74%	71.76%	72.30%	76.72%	71.58%	66.67%	68.79%	80.00%	74.00%	77.00%	88.59%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
