Выборы Президента Российской Федерации																																																		
Дата голосования: 18.03.2018																																																		
																																																		
"Наименование Избирательной комиссии:    Улан-Удэ, Советская"																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																																
																																																		
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865									
1	"Число избирателей, включенных в список избирателей"	46943	910	929	1228	731	1219	1143	1508	1399	1105	618	1938	1551	1021	1618	1405	1674	2034	840	1242	1666	1130	1659	1410	1553	1944	115	1972	1870	1828	1025	719	965	1242	1419	1543	69	62	29	610									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	45485	900	900	1300	800	1200	1100	1500	1300	1150	700	1900	1450	900	1500	1400	1500	2000	800	1200	1600	1100	1600	1400	1500	1600	115	1900	1800	1800	1100	700	900	1200	1400	1500	69	62	29	610									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33425	505	570	1007	610	757	812	958	933	1013	528	1662	1193	791	963	945	1171	1621	563	840	1117	724	1025	915	1313	1397	115	1157	1480	1326	897	486	691	755	975	843	69	59	29	610									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1480	130	33	41	21	65	25	48	57	40	27	120	36	9	14	28	33	74	24	40	25	36	88	41	25	34	0	115	44	25	21	8	32	40	49	29	0	3	0	0									
6	Число погашенных избирательных бюллетеней	10580	265	297	252	169	378	263	494	310	97	145	118	221	100	523	427	296	305	213	320	458	340	487	444	162	169	0	628	276	449	182	206	177	405	376	628	0	0	0	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1479	130	33	41	21	65	25	48	57	40	27	120	36	9	14	28	33	74	24	40	25	36	87	41	25	34	0	115	44	25	21	8	32	40	49	29	0	3	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33423	505	570	1007	610	757	812	958	933	1013	528	1662	1193	789	963	945	1171	1621	563	840	1117	724	1025	915	1313	1397	115	1157	1480	1326	897	486	691	755	975	843	69	59	29	610									
9	Число недействительных избирательных бюллетеней	449	10	9	11	6	5	5	10	11	14	6	28	24	7	14	15	18	15	13	12	8	4	23	12	15	16	0	19	21	13	9	6	8	12	17	8	5	0	1	19									
10	Число действительных избирательных бюллетеней	34453	625	594	1037	625	817	832	996	979	1039	549	1754	1205	791	963	958	1186	1680	574	868	1134	756	1089	944	1323	1415	115	1253	1503	1338	909	488	715	783	1007	864	64	62	28	591									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
13	Бабурин Сергей Николаевич	158	3	3	5	1	6	4	5	4	9	4	9	10	5	3	3	10	2	1	6	2	5	6	8	8	8	1	4	8	3	2	0	0	0	0	6	0	1	0	3									
		0.45%	0.47%	0.50%	0.48%	0.16%	0.73%	0.48%	0.50%	0.40%	0.85%	0.72%	0.51%	0.81%	0.63%	0.31%	0.31%	0.83%	0.12%	0.17%	0.68%	0.18%	0.66%	0.54%	0.84%	0.60%	0.56%	0.87%	0.31%	0.52%	0.22%	0.22%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	1.61%	0.00%	0.49%									
14	Грудинин Павел Николаевич	5848	64	80	234	133	157	163	166	166	214	123	328	236	142	153	150	201	304	90	151	228	127	187	154	186	190	4	147	267	251	137	89	132	153	177	143	3	2	4	12									
		16.76%	10.08%	13.27%	22.33%	21.08%	19.10%	19.47%	16.50%	16.77%	20.32%	22.16%	18.41%	19.20%	17.79%	15.66%	15.42%	16.69%	17.94%	15.33%	17.16%	19.96%	16.71%	16.82%	16.11%	13.90%	13.28%	3.48%	11.56%	17.52%	18.58%	14.92%	18.02%	18.26%	19.25%	17.29%	16.40%	4.35%	3.23%	13.79%	1.97%									
15	Жириновский Владимир Вольфович	1890	36	38	51	20	36	32	56	61	36	12	69	47	27	59	66	75	91	21	54	58	39	58	68	97	117	2	116	71	52	45	24	22	21	55	56	4	8	0	90									
		5.42%	5.67%	6.30%	4.87%	3.17%	4.38%	3.82%	5.57%	6.16%	3.42%	2.16%	3.87%	3.82%	3.38%	6.04%	6.78%	6.23%	5.37%	3.58%	6.14%	5.08%	5.13%	5.22%	7.11%	7.25%	8.18%	1.74%	9.12%	4.66%	3.85%	4.90%	4.86%	3.04%	2.64%	5.37%	6.42%	5.80%	12.90%	0.00%	14.75%									
16	Путин Владимир Владимирович	24741	496	450	682	434	561	567	697	685	674	352	1212	819	525	710	695	857	1190	431	621	782	564	811	667	988	1067	104	951	1093	971	687	365	529	567	726	637	54	50	23	447									
		70.89%	78.11%	74.63%	65.08%	68.78%	68.25%	67.74%	69.28%	69.19%	64.01%	63.42%	68.01%	66.64%	65.79%	72.67%	71.43%	71.18%	70.21%	73.42%	70.57%	68.48%	74.21%	72.93%	69.77%	73.84%	74.56%	90.43%	74.76%	71.72%	71.87%	74.84%	73.89%	73.17%	71.32%	70.90%	73.05%	78.26%	80.65%	79.31%	73.28%									
17	Собчак Ксения Анатольевна	959	14	15	28	19	27	38	37	33	64	26	80	49	48	18	28	23	44	19	19	34	9	13	20	22	16	2	17	28	38	15	6	18	28	17	8	1	1	1	36									
		2.75%	2.20%	2.49%	2.67%	3.01%	3.28%	4.54%	3.68%	3.33%	6.08%	4.68%	4.49%	3.99%	6.02%	1.84%	2.88%	1.91%	2.60%	3.24%	2.16%	2.98%	1.18%	1.17%	2.09%	1.64%	1.12%	1.74%	1.34%	1.84%	2.81%	1.63%	1.21%	2.49%	3.52%	1.66%	0.92%	1.45%	1.61%	3.45%	5.90%									
18	Сурайкин Максим Александрович	197	5	3	6	3	4	1	10	7	3	9	6	10	2	4	10	7	10	6	6	8	3	2	7	3	7	0	5	9	3	8	2	4	6	14	4	0	0	0	0									
		0.56%	0.79%	0.50%	0.57%	0.48%	0.49%	0.12%	0.99%	0.71%	0.28%	1.62%	0.34%	0.81%	0.25%	0.41%	1.03%	0.58%	0.59%	1.02%	0.68%	0.70%	0.39%	0.18%	0.73%	0.22%	0.49%	0.00%	0.39%	0.59%	0.22%	0.87%	0.40%	0.55%	0.75%	1.37%	0.46%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	174	2	1	7	4	3	6	2	5	6	5	12	9	13	2	5	4	11	1	2	3	3	2	7	10	2	1	5	10	9	2	1	6	3	4	4	0	0	0	2									
		0.50%	0.31%	0.17%	0.67%	0.63%	0.36%	0.72%	0.20%	0.51%	0.57%	0.90%	0.67%	0.73%	1.63%	0.20%	0.51%	0.33%	0.65%	0.17%	0.23%	0.26%	0.39%	0.18%	0.73%	0.75%	0.14%	0.87%	0.39%	0.66%	0.67%	0.22%	0.20%	0.83%	0.38%	0.39%	0.46%	0.00%	0.00%	0.00%	0.33%									
20	Явлинский Григорий Алексеевич	486	5	4	24	11	23	21	23	18	33	18	38	25	29	14	1	9	28	5	9	19	6	10	13	9	8	1	8	17	11	13	1	4	5	14	6	2	0	0	1									
		1.39%	0.79%	0.66%	2.29%	1.74%	2.80%	2.51%	2.29%	1.82%	3.13%	3.24%	2.13%	2.03%	3.63%	1.43%	0.10%	0.75%	1.65%	0.85%	1.02%	1.66%	0.79%	0.90%	1.36%	0.67%	0.56%	0.87%	0.63%	1.12%	0.81%	1.42%	0.20%	0.55%	0.63%	1.37%	0.69%	2.90%	0.00%	0.00%	0.16%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
