Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Реутовская городская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532									
1	Число избирателей, включенных в список избирателей	70020	1736	2376	1905	1620	1661	1633	1064	1673	1335	1848	1662	1449	1703	1407	1655	1692	1732	1945	1562	1906	1949	1685	2061	1994	1838	1606	2144	2455	1810	1557	1727	1987	1608	1773	1614	1730	1472	1498	1935	2013									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	63100	1600	2300	1700	1300	1600	1600	1400	1600	1300	1800	1500	1400	1600	1400	1600	1500	1500	1700	1500	1700	1600	1600	1700	1700	1500	1500	1500	1700	1600	1400	1500	1800	1600	1500	1600	1700	1400	1400	1600	1600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	46352	1116	1764	1488	1101	1126	1055	1041	1075	844	1509	1031	1015	1132	987	1091	1025	965	1230	1002	1167	1162	1119	1192	1209	1163	1025	1295	1472	1062	950	960	1255	1125	1065	1210	1493	1244	1256	1158	1173									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1373	7	14	15	12	2	11	23	9	72	41	14	35	94	14	32	34	22	93	136	67	19	128	33	32	13	23	13	6	21	34	48	46	20	31	15	10	36	39	22	37									
6	Число погашенных избирательных бюллетеней	15375	477	522	197	187	472	534	336	516	384	250	455	350	374	399	477	441	513	377	362	466	419	353	475	459	324	452	192	222	517	416	492	499	455	404	375	197	120	105	420	390									
