Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Каменск-Шахтинская городская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №812	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №1164	УИК №1168	УИК №2461	УИК №2462									
1	Число избирателей, включенных в список избирателей	74366	75	1420	1062	1571	2753	2002	1465	1774	1445	1530	2148	2107	1493	1177	1586	1720	2020	1255	1467	1393	1837	1078	1563	2287	2362	1851	1859	1985	1734	2446	529	2074	1985	1587	1811	1123	1548	1954	1852	1126	1302	2198	1487	1263	427	1635									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	72250	300	1300	1000	1500	2400	1900	1200	1800	1400	1400	2100	2100	1500	1000	1600	1700	2000	1200	1400	1300	1800	1000	1500	2300	2400	1800	1800	2000	1700	2400	500	2100	2000	1600	1700	1100	1500	1900	1800	1100	1300	2200	1500	1200	450	1500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44277	74	885	607	843	1752	1097	856	1045	1071	928	1343	1274	872	795	961	989	1228	811	916	866	1120	624	937	1395	1385	1232	1158	1217	1112	1416	293	1204	1124	909	1100	563	797	1088	960	466	633	1393	749	767	416	1006									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2454	1	56	51	34	44	41	40	32	37	55	66	78	55	44	48	52	49	52	59	55	74	81	64	59	40	35	51	64	46	77	37	56	33	180	46	36	54	68	66	78	72	43	51	67	0	27									
6	Число погашенных избирательных бюллетеней	25519	225	359	342	623	604	762	304	723	292	417	691	748	573	161	591	659	723	337	425	379	606	295	499	846	975	533	591	719	542	907	170	840	843	511	554	501	649	744	774	556	595	764	700	366	34	467									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2454	1	56	51	34	44	41	40	32	37	55	66	78	55	44	48	52	49	52	59	55	74	81	64	59	40	35	51	64	46	77	37	56	33	180	46	36	54	68	66	78	72	43	51	67	0	27									
8	Число бюллетеней в стационарных ящиках для голосования	44265	74	885	607	843	1750	1096	856	1045	1071	928	1343	1271	872	793	961	989	1228	811	915	866	1120	624	937	1395	1384	1232	1158	1217	1112	1416	293	1204	1124	909	1100	563	797	1088	960	466	633	1393	749	765	416	1006									
9	Число недействительных избирательных бюллетеней	360	0	5	7	4	17	4	5	6	12	10	7	7	3	9	9	8	10	5	6	3	10	5	7	12	10	8	11	15	10	15	11	6	14	8	11	5	3	10	14	3	2	10	10	5	1	7									
10	Число действительных избирательных бюллетеней	46359	75	936	651	873	1777	1133	891	1071	1096	973	1402	1342	924	828	1000	1033	1267	858	968	918	1184	700	994	1442	1414	1259	1198	1266	1148	1478	319	1254	1143	1081	1135	594	848	1146	1012	541	703	1426	790	827	415	1026									
11	Число полученных открепительных  удостоверений	1938	0	30	10	35	118	35	36	44	28	47	63	61	40	35	45	55	63	55	30	35	55	26	40	60	63	55	55	60	48	77	12	45	47	40	40	15	27	35	35	20	16	64	40	35	0	63									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1909	0	30	10	34	118	35	36	44	25	47	62	61	40	34	45	55	60	55	30	34	55	26	40	59	62	55	55	60	48	75	12	44	47	31	38	15	27	34	34	20	15	64	40	35	0	63									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1961	75	44	17	42	62	82	164	16	159	44	39	36	13	98	35	46	16	55	18	89	15	8	47	44	20	107	51	22	60	65	10	15	11	18	54	32	13	25	15	10	11	55	28	12	35	28									
14	Число неиспользованных открепительных удостоверений	29	0	0	0	1	0	0	0	0	3	0	1	0	0	1	0	0	3	0	0	1	0	0	0	1	1	0	0	0	0	2	0	1	0	9	2	0	0	1	1	0	1	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	60	0	0	0	0	0	1	1	0	3	0	2	0	1	2	0	3	0	1	2	2	1	2	2	2	7	1	2	3	2	3	0	0	2	5	1	0	0	0	0	0	2	3	1	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	3734	3	82	41	89	165	87	73	82	101	67	113	100	60	89	76	82	72	71	66	74	91	63	95	111	100	104	73	98	80	133	26	104	88	86	94	59	74	79	85	59	88	124	84	67	14	62									
		7.99%	4.00%	8.71%	6.23%	10.15%	9.20%	7.65%	8.15%	7.61%	9.12%	6.82%	8.02%	7.41%	6.47%	10.63%	7.53%	7.88%	5.64%	8.23%	6.78%	8.03%	7.62%	8.94%	9.49%	7.63%	7.02%	8.21%	6.04%	7.65%	6.91%	8.91%	7.88%	8.25%	7.61%	7.90%	8.20%	9.85%	8.70%	6.83%	8.28%	10.85%	12.48%	8.64%	10.50%	8.05%	3.37%	6.00%									
20	Зюганов Геннадий Андреевич	10187	12	156	151	154	187	206	126	244	218	203	325	334	224	174	223	178	303	204	241	191	314	130	215	341	350	307	273	305	321	278	37	290	311	244	295	156	263	338	259	104	109	311	151	199	29	203									
		21.80%	16.00%	16.58%	22.95%	17.56%	10.42%	18.12%	14.06%	22.66%	19.68%	20.65%	23.07%	24.76%	24.16%	20.79%	22.10%	17.10%	23.73%	23.64%	24.74%	20.74%	26.30%	18.44%	21.48%	23.45%	24.58%	24.23%	22.58%	23.81%	27.72%	18.62%	11.21%	23.02%	26.88%	22.41%	25.74%	26.04%	30.90%	29.24%	25.24%	19.12%	15.46%	21.66%	18.88%	23.92%	6.97%	19.65%									
21	Миронов Сергей Михайлович	2344	3	44	37	47	62	53	54	50	62	51	78	93	70	36	64	56	88	47	66	49	55	36	43	64	80	65	59	63	51	106	2	63	56	45	43	18	25	57	40	20	34	80	40	42	11	36									
