Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Тамалинская 																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №428	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085									
1	"Число избирателей, включенных в список избирателей"	11897	719	1418	1381	1386	410	627	598	367	329	313	724	150	211	286	254	335	285	289	373	501	270	307	364									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12738	760	1452	1482	1435	435	650	635	382	350	336	733	208	246	309	269	353	340	322	434	548	326	344	389									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6928	430	742	765	801	349	382	338	216	207	152	481	89	123	148	139	193	180	198	276	237	143	188	151									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2304	105	205	225	202	40	64	144	59	90	100	147	40	51	107	67	88	57	43	43	148	63	73	143									
6	Число погашенных избирательных бюллетеней	3506	225	505	492	432	46	204	153	107	53	84	105	79	72	54	63	72	103	81	115	163	120	83	95									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2304	105	205	225	202	40	64	144	59	90	100	147	40	51	107	67	88	57	43	43	148	63	73	143									
8	Число бюллетеней в стационарных ящиках для голосования	6928	430	742	765	801	349	382	338	216	207	152	481	89	123	148	139	193	180	198	276	237	143	188	151									
9	Число недействительных избирательных бюллетеней	113	25	12	22	12	0	8	4	1	0	0	6	0	0	0	1	4	1	3	2	4	7	1	0									
