Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Кривошеинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538					
1	"Число избирателей, внесенных в список избирателей"	11476	749	267	742	768	735	553	827	381	178	474	432	324	791	273	176	187	368	141	330	180	71	237	87	709	687	690	119					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10587	700	220	650	700	650	500	750	350	180	450	400	300	750	250	173	189	330	139	300	180	69	200	84	650	650	650	123					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5532	366	137	367	327	349	236	342	178	84	220	275	170	418	155	97	134	199	58	186	91	46	126	60	252	296	297	66					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	579	27	12	26	22	25	36	20	15	7	26	25	9	17	18	28	16	20	21	21	18	2	14	7	55	39	39	14					
6	Число погашенных избирательных бюллетеней	4476	307	71	257	351	276	228	388	157	89	204	100	121	315	77	48	39	111	60	93	71	21	60	17	343	315	314	43					
7	Число избирательных бюллетеней в переносных ящиках для голосования	579	27	12	26	22	25	36	20	15	7	26	25	9	17	18	28	16	20	21	21	18	2	14	7	55	39	39	14					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5529	365	137	366	327	349	236	342	178	84	220	275	170	418	155	97	134	199	58	185	91	46	126	60	252	296	297	66					
9	Число недействительных избирательных бюллетеней	92	9	2	5	3	3	9	6	4	4	2	6	3	5	0	1	0	5	0	5	1	0	6	1	3	5	4	0					
10	Число действительных избирательных бюллетеней	6016	383	147	387	346	371	263	356	189	87	244	294	176	430	173	124	150	214	79	201	108	48	134	66	304	330	332	80					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	409	20	15	20	20	20	20	20	15	10	15	15	15	20	10	10	10	15	10	19	10	10	10	10	20	20	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	222	17	0	7	8	17	7	9	10	10	7	15	2	16	7	0	10	11	6	19	7	5	1	2	4	9	8	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	74	3	4	3	1	9	4	3	1	3	3	6	2	4	4	1	2	7	2	4	3	2	0	2	0	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	187	3	15	13	12	3	13	11	5	0	8	0	13	4	3	10	0	4	4	0	3	5	9	8	16	11	12	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	705	57	18	53	33	54	27	48	28	12	29	31	7	50	25	12	13	24	7	15	12	6	7	2	39	53	38	5					
		11.54%	14.54%	12.08%	13.52%	9.46%	14.44%	9.93%	13.26%	14.51%	13.19%	11.79%	10.33%	3.91%	11.49%	14.45%	9.60%	8.67%	10.96%	8.86%	7.28%	11.01%	12.50%	5.00%	2.99%	12.70%	15.82%	11.31%	6.25%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1071	48	21	60	76	80	55	81	32	8	40	38	48	77	33	25	16	45	13	39	23	16	13	10	47	62	57	8					
		17.53%	12.24%	14.09%	15.31%	21.78%	21.39%	20.22%	22.38%	16.58%	8.79%	16.26%	12.67%	26.82%	17.70%	19.08%	20.00%	10.67%	20.55%	16.46%	18.93%	21.10%	33.33%	9.29%	14.93%	15.31%	18.51%	16.96%	10.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	47	2	0	3	4	1	4	4	2	1	2	0	2	3	1	1	2	2	1	2	0	0	3	2	0	1	4	0					
		0.77%	0.51%	0.00%	0.77%	1.15%	0.27%	1.47%	1.10%	1.04%	1.10%	0.81%	0.00%	1.12%	0.69%	0.58%	0.80%	1.33%	0.91%	1.27%	0.97%	0.00%	0.00%	2.14%	2.99%	0.00%	0.30%	1.19%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1148	111	33	77	68	71	50	67	51	13	56	27	50	73	20	21	25	55	7	41	21	6	23	5	65	41	60	11					
		18.80%	28.32%	22.15%	19.64%	19.48%	18.98%	18.38%	18.51%	26.42%	14.29%	22.76%	9.00%	27.93%	16.78%	11.56%	16.80%	16.67%	25.11%	8.86%	19.90%	19.27%	12.50%	16.43%	7.46%	21.17%	12.24%	17.86%	13.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	7	3	10	2	8	4	9	3	0	2	2	0	16	1	1	1	2	1	3	6	1	0	0	9	3	3	0					
		1.59%	1.79%	2.01%	2.55%	0.57%	2.14%	1.47%	2.49%	1.55%	0.00%	0.81%	0.67%	0.00%	3.68%	0.58%	0.80%	0.67%	0.91%	1.27%	1.46%	5.50%	2.08%	0.00%	0.00%	2.93%	0.90%	0.89%	0.00%					
