Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Каменская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723					
1	"Число избирателей, внесенных в списки избирателей"	16320	318	336	666	496	378	795	505	602	924	354	593	220	747	459	303	372	120	562	1448	1473	1565	1562	1522					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15000	300	350	650	500	400	800	500	600	900	300	600	200	750	450	300	400	100	550	1300	1250	1200	1300	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10459	235	218	469	357	248	534	327	399	567	167	447	162	508	282	187	274	94	345	866	905	902	953	1013					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2275	65	90	104	57	62	141	98	145	223	133	89	38	120	87	71	98	6	133	96	84	91	148	96					
6	Число погашенных избирательных бюллетеней	2266	0	42	77	86	90	125	75	56	110	0	64	0	122	81	42	28	0	72	338	261	207	199	191					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2275	65	90	104	57	62	141	98	145	223	133	89	38	120	87	71	98	6	133	96	84	91	148	96					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10455	235	218	469	357	248	534	327	399	567	167	447	162	508	282	187	274	94	345	866	904	901	951	1013					
9	Число недействительных избирательных бюллетеней	133	2	5	10	6	3	12	4	1	9	4	0	0	5	4	0	3	1	5	16	11	10	9	13					
10	Число действительных избирательных бюллетеней	12597	298	303	563	408	307	663	421	543	781	296	536	200	623	365	258	369	99	473	946	977	982	1090	1096					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	348	18	6	12	10	10	17	6	15	28	17	17	5	20	10	15	5	8	12	24	20	16	25	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	344	18	6	12	10	10	17	6	15	28	17	17	4	20	10	14	5	8	12	22	20	16	25	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	135	7	1	4	4	1	7	5	0	4	5	11	1	4	1	2	1	2	3	14	10	19	17	12					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	417	22	3	11	15	11	26	7	35	17	7	15	5	36	15	8	8	5	18	27	27	33	41	25					
		3.28%	7.33%	0.97%	1.92%	3.62%	3.55%	3.85%	1.65%	6.43%	2.15%	2.33%	2.80%	2.50%	5.73%	4.07%	3.10%	2.15%	5.00%	3.77%	2.81%	2.73%	3.33%	3.73%	2.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	63	1	1	0	1	0	2	0	1	1	0	1	0	0	0	1	0	0	1	15	14	7	8	9					
		0.49%	0.33%	0.32%	0.00%	0.24%	0.00%	0.30%	0.00%	0.18%	0.13%	0.00%	0.19%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.21%	1.56%	1.42%	0.71%	0.73%	0.81%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	1	0	2	1	0	2	1					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.25%	0.33%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	1.00%	0.00%	0.21%	0.10%	0.00%	0.18%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2334	38	36	91	56	40	145	69	104	136	54	68	39	55	44	18	23	7	59	241	307	225	227	252					
		18.33%	12.67%	11.69%	15.88%	13.53%	12.90%	21.48%	16.24%	19.12%	17.22%	18.00%	12.69%	19.50%	8.76%	11.92%	6.98%	6.18%	7.00%	12.34%	25.05%	31.07%	22.68%	20.66%	22.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	5	7	1					
		0.17%	0.00%	0.00%	0.17%	0.24%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.31%	0.20%	0.50%	0.64%	0.09%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	2	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	4	1	0	1	0					
		0.11%	0.00%	0.65%	0.00%	0.00%	0.32%	0.15%	0.00%	0.00%	0.25%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.42%	0.10%	0.00%	0.09%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1164	10	30	48	65	34	52	19	68	56	32	46	12	38	31	10	22	6	39	105	94	134	107	106					
		9.14%	3.33%	9.74%	8.38%	15.70%	10.97%	7.70%	4.47%	12.50%	7.09%	10.67%	8.58%	6.00%	6.05%	8.40%	3.88%	5.91%	6.00%	8.16%	10.91%	9.51%	13.51%	9.74%	9.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1363	10	17	22	55	32	91	11	38	75	57	62	21	42	44	20	27	7	41	151	118	107	150	165					
		10.71%	3.33%	5.52%	3.84%	13.29%	10.32%	13.48%	2.59%	6.99%	9.49%	19.00%	11.57%	10.50%	6.69%	11.92%	7.75%	7.26%	7.00%	8.58%	15.70%	11.94%	10.79%	13.65%	14.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	3	2	1	4	3	2	2	4	5	2	7	0	3	3	0	1	0	1	3	5	0	9	12					
		0.57%	1.00%	0.65%	0.17%	0.97%	0.97%	0.30%	0.47%	0.74%	0.63%	0.67%	1.31%	0.00%	0.48%	0.81%	0.00%	0.27%	0.00%	0.21%	0.31%	0.51%	0.00%	0.82%	1.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7104	214	212	388	211	183	340	313	293	485	141	334	123	448	227	201	286	73	311	392	404	470	531	524					
		55.81%	71.33%	68.83%	67.71%	50.97%	59.03%	50.37%	73.65%	53.86%	61.39%	47.00%	62.31%	61.50%	71.34%	61.52%	77.91%	76.88%	73.00%	65.06%	40.75%	40.89%	47.38%	48.32%	47.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	0	1	0	2	3	0	0	2	2	2	0	0	0	0	2	0	2	3	4	1	7	1					
		0.25%	0.00%	0.00%	0.17%	0.00%	0.65%	0.44%	0.00%	0.00%	0.25%	0.67%	0.37%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.42%	0.31%	0.40%	0.10%	0.64%	0.09%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
