Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Бековская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
1	"Число избирателей, внесенных в списки избирателей"	14358	972	999	1863	1790	564	386	373	613	291	299	821	433	205	106	248	255	138	457	321	383	1345	1496					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14490	990	1000	1880	1830	570	390	310	620	290	300	820	440	205	105	265	275	145	460	325	400	1360	1510					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7938	617	662	945	964	348	222	232	300	210	223	400	296	161	77	118	143	79	198	132	193	636	782					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2178	124	52	187	93	111	96	76	133	30	52	235	76	28	22	82	62	52	176	76	106	191	118					
6	Число погашенных избирательных бюллетеней	4374	249	286	748	773	111	72	2	187	50	25	185	68	16	6	65	70	14	86	117	101	533	610					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2178	124	52	187	93	111	96	76	133	30	52	235	76	28	22	82	62	52	176	76	106	191	118					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7938	617	662	945	964	348	222	232	300	210	223	400	296	161	77	118	143	79	198	132	193	636	782					
9	Число недействительных избирательных бюллетеней	87	9	3	9	17	4	1	4	3	1	0	5	0	0	0	0	0	2	3	0	12	5	9					
10	Число действительных избирательных бюллетеней	10029	732	711	1123	1040	455	317	304	430	239	275	630	372	189	99	200	205	129	371	208	287	822	891					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	299	20	20	35	35	9	8	11	12	6	6	16	8	5	5	15	10	5	9	6	8	25	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	247	17	10	27	24	9	8	11	12	0	0	8	8	5	5	15	10	5	9	6	8	25	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	48	3	3	10	3	2	1	2	3	1	1	3	1	0	1	1	0	0	1	4	3	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	52	3	10	8	11	0	0	0	0	6	6	8	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	177	5	8	28	22	4	4	6	7	7	4	15	6	1	1	10	4	0	11	3	7	11	13					
		1.75%	0.67%	1.12%	2.47%	2.08%	0.87%	1.26%	1.95%	1.62%	2.92%	1.45%	2.36%	1.61%	0.53%	1.01%	5.00%	1.95%	0.00%	2.94%	1.44%	2.34%	1.33%	1.44%					
