Выборы Президента Российской Федерации																																																																						
Дата голосования: 18.03.2018																																																																						
																																																																						
"Наименование Избирательной комиссии:    Махачкала, Советская"																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	60																																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	59																																																																				
																																																																						
		Сумма	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155									
1	"Число избирателей, включенных в список избирателей"	90757	1978	1156	1179	1700	2058	1607	1667	1382	1394	1684	1713	1450	434	1775	1804	1705	1626	1650	1037	1679	1670	2114	1298	1646	1080	1210	1300	1800	1073	1344	2544	1590	1986	2762	1027	1152	872	1151	1432	1163	1040	1215	1170	1178	1355	1827	924	1141	1843	2184	2835	1563	2004	1834	1173	2626	1084	953	1916									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	83346	1800	950	1100	1550	1750	1350	1400	1250	1200	1500	1450	1200	400	1650	2050	1434	1450	1632	950	1550	1500	1850	1200	1500	1000	1150	1300	1800	1000	1150	2250	1550	1900	2700	1000	1000	800	1100	1350	1100	992	1300	1100	1150	1288	1650	800	1100	1600	2050	2500	1450	1750	1700	1100	2300	1000	900	1800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	71784	1154	591	771	907	1347	1167	1384	1243	732	991	1450	1181	395	1605	1699	1159	1192	1546	931	1419	1460	1830	541	862	584	605	1134	1375	921	1107	2209	1511	1864	2604	897	978	794	934	1330	848	969	1206	671	1115	1224	1043	718	757	1590	2018	2377	955	1730	1700	796	2200	789	874	1800									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1278	12	10	5	135	219	1	16	0	0	17	0	19	5	5	87	3	14	18	13	17	27	0	40	11	22	29	13	14	47	0	41	0	0	20	10	0	6	11	0	31	10	9	4	9	18	7	7	81	10	9	22	36	10	0	0	100	5	23	0									
6	Число погашенных избирательных бюллетеней	10271	629	349	324	508	184	182	0	7	468	492	0	0	0	40	264	272	244	68	6	113	13	20	619	627	394	516	153	411	32	43	0	39	36	76	90	22	0	155	20	221	13	85	425	26	46	600	75	262	0	23	101	455	10	0	304	0	206	3	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1278	12	10	5	135	219	1	16	0	0	17	0	19	5	5	87	3	14	18	13	17	27	0	40	11	22	29	13	14	47	0	41	0	0	20	10	0	6	11	0	31	10	9	4	9	18	7	7	81	10	9	22	36	10	0	0	100	5	23	0									
8	Число бюллетеней в стационарных ящиках для голосования	71645	1154	591	771	907	1347	1167	1384	1243	732	991	1450	1181	395	1605	1648	1159	1108	1546	931	1419	1460	1830	541	862	584	605	1134	1375	921	1107	2209	1511	1864	2604	897	978	794	934	1330	848	969	1206	671	1115	1224	1043	718	757	1590	2018	2377	951	1730	1700	796	2200	789	874	1800									
9	Число недействительных избирательных бюллетеней	521	20	10	11	16	19	2	11	0	12	15	0	0	0	0	24	16	9	9	19	16	0	0	17	23	7	10	19	9	0	28	0	0	0	0	22	10	0	15	0	13	0	17	10	0	0	19	0	12	18	12	0	13	0	0	7	16	11	0	4									
10	Число действительных избирательных бюллетеней	72402	1146	591	765	1026	1547	1166	1389	1243	720	993	1450	1200	400	1610	1711	1146	1113	1555	925	1420	1487	1830	564	850	599	624	1128	1380	968	1079	2250	1511	1864	2624	885	968	800	930	1330	866	979	1198	665	1124	1242	1031	725	826	1582	2015	2399	974	1740	1700	789	2284	783	897	1796									
11	Число утраченных избирательных бюллетеней	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
13	Бабурин Сергей Николаевич	147	2	4	2	2	1	2	3	1	2	1	7	8	0	12	3	6	4	2	1	1	0	5	1	1	2	0	1	1	4	1	8	5	5	8	0	2	5	0	1	1	1	3	0	7	0	0	0	1	2	0	2	1	3	2	0	3	3	4	0									
