Выборы Президента Российской Федерации																																																																							
Дата голосования: 04.03.2012																																																																							
																																																																							
Наименование Избирательной комиссии:    Махачкала, Советская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	60																																																																					
																																																																							
		Сумма	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148									
1	Число избирателей, включенных в список избирателей	92669	2057	1095	1282	1713	1690	1632	1758	1153	1353	1669	1832	1585	500	1762	1803	1722	1759	1800	1554	1866	1811	2221	1330	1784	1002	1275	1506	1985	1202	1347	1000	2559	1467	1721	2783	1103	1112	863	1092	1540	1166	1059	1194	1156	1167	1299	1744	1008	1240	2010	2196	2465	1638	2005	1663	1138	2340	1131	1066	1696									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	88030	1950	1080	1220	1630	1600	1550	1600	1140	1280	1610	1740	1500	480	1670	1710	1640	1670	1690	1480	1770	1720	2100	1260	1700	950	1210	1440	1890	1140	1280	950	2430	1390	1640	2650	1050	1060	820	1040	1460	1100	1000	1130	1100	1100	1230	1650	960	1180	1910	2080	2340	1550	1900	1580	1080	2220	1070	1010	1650									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	83668	1877	978	1169	1615	1491	1482	1567	945	1185	1305	1706	1476	480	1558	1668	1618	1650	1605	1467	1734	1615	2044	1209	1625	883	1143	1395	1815	1088	1234	915	2240	1325	1634	2256	1025	982	782	975	1379	1061	962	1076	1028	1070	1072	1609	879	1111	1883	1990	2216	1491	1861	1549	1033	2069	1038	958	1572									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1810	32	22	27	13	16	24	33	55	55	50	0	24	0	100	10	16	15	50	11	30	79	23	14	33	29	30	35	68	46	33	28	63	40	0	52	7	62	25	22	9	8	14	20	21	16	46	27	29	31	6	52	76	5	7	18	29	80	5	39	0									
6	Число погашенных избирательных бюллетеней	2552	41	80	24	2	93	44	0	140	40	255	34	0	0	12	32	6	5	35	2	6	26	33	37	42	38	37	10	7	6	13	7	127	25	6	342	18	16	13	43	72	31	24	34	51	14	112	14	52	38	21	38	48	54	32	13	18	71	27	13	78									
