Выборы Президента Российской Федерации																																																								
Дата голосования: 02.03.2008																																																								
																																																								
Наименование Избирательной комиссии:    Алькеевская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
	Число участковых избирательных комиссий	49																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																						
																																																								
		Сумма	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763					
1	"Число избирателей, включенных в списки избирателей"	15532	945	770	692	720	1078	102	390	221	314	195	226	135	189	330	165	159	596	260	111	206	248	83	152	444	454	236	275	407	213	74	203	304	92	165	327	261	195	195	242	620	311	227	291	45	642	204	210	278	330					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15388	915	752	682	723	1058	102	390	217	310	192	223	134	191	337	161	164	588	257	111	206	245	83	150	444	448	237	272	407	217	74	203	304	92	164	326	257	193	189	241	615	310	222	289	45	630	203	208	278	329					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14662	885	732	659	702	1034	102	373	207	303	182	206	121	184	314	159	149	576	249	111	206	227	76	147	408	428	226	259	386	193	66	201	294	92	152	319	242	183	189	230	573	305	175	283	39	560	170	199	267	319					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	682	25	20	23	18	16	0	17	10	7	10	17	13	5	16	2	10	10	8	0	0	18	7	3	36	20	10	13	21	20	8	2	10	0	12	7	15	6	0	11	42	5	47	6	6	67	33	9	11	10					
6	Число погашенных избирательных бюллетеней	44	5	0	0	3	8	0	0	0	0	0	0	0	2	7	0	5	2	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	682	25	20	23	18	16	0	17	10	7	10	17	13	5	16	2	10	10	8	0	0	18	7	3	36	20	10	13	21	20	8	2	10	0	12	7	15	6	0	11	42	5	47	6	6	67	33	9	11	10					
8	Число бюллетеней в стационарных ящиках для голосования	14662	885	732	659	702	1034	102	373	207	303	182	206	121	184	314	159	149	576	249	111	206	227	76	147	408	428	226	259	386	193	66	201	294	92	152	319	242	183	189	230	573	305	175	283	39	560	170	199	267	319					
9	Число недействительных избирательных бюллетеней	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	15339	910	752	682	720	1049	102	390	217	310	191	223	134	189	330	161	159	586	257	111	206	245	83	150	444	448	236	272	407	213	74	203	304	92	164	326	257	187	189	241	615	310	221	289	45	627	203	208	278	329					
11	Число полученных открепительных  удостоверений	250	15	15	15	10	15	4	3	3	3	3	3	3	3	3	2	8	10	3	3	3	3	3	3	6	6	5	5	5	6	2	5	3	3	3	5	3	5	3	3	8	4	5	5	1	10	3	3	3	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	113	5	10	11	10	11	1	0	3	3	0	0	0	0	2	1	8	10	1	0	0	0	0	1	1	0	2	2	0	6	0	0	0	0	2	1	0	3	0	0	3	1	0	0	0	10	1	2	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	12	5	2	1	2	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	4	0	1	2	0					
14	Число неиспользованных открепительных удостоверений	137	10	5	4	0	4	3	3	0	0	3	3	3	3	1	1	0	0	2	3	3	3	3	2	5	6	3	3	5	0	2	5	3	3	1	4	3	2	3	3	5	3	5	5	1	0	2	1	3	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
