Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Городовиковская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72									
1	"Число избирателей, включенных в список избирателей"	12419	1037	1080	1101	890	1163	1211	942	731	128	183	121	60	47	512	85	1051	448	520	401	106	141	117	344									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12475	1050	1000	1100	880	1200	1200	990	750	120	180	110	50	40	510	85	1080	470	530	400	110	140	120	360									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7880	697	690	679	641	860	628	598	447	106	120	68	50	34	306	75	543	246	312	223	100	82	97	278									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	413	35	46	23	31	21	22	12	28	3	1	1	0	0	31	2	67	25	26	22	0	0	5	12									
6	Число погашенных избирательных бюллетеней	4182	318	264	398	208	319	550	380	275	11	59	41	0	6	173	8	470	199	192	155	10	58	18	70									
7	Число избирательных бюллетеней в переносных ящиках для голосования	413	35	46	23	31	21	22	12	28	3	1	1	0	0	31	2	67	25	26	22	0	0	5	12									
8	Число бюллетеней в стационарных ящиках для голосования	7880	697	690	679	641	860	628	598	447	106	120	68	50	34	306	75	543	246	312	223	100	82	97	278									
9	Число недействительных избирательных бюллетеней	92	17	3	2	10	7	14	10	5	0	3	3	0	0	1	0	6	4	5	1	0	0	0	1									
