Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Бейская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235					
1	"Число избирателей, внесенных в списки"	14149	494	198	134	1320	189	230	1058	316	142	1916	977	897	91	447	168	193	214	141	628	1042	729	789	456	90	730	446	114					
2	"Число бюллетеней, полученных участковыми комиссиями"	13741	487	191	132	1322	176	221	1042	314	231	1769	910	811	90	440	166	183	208	140	612	1026	736	754	432	90	726	425	107					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7529	229	149	98	607	138	121	492	195	138	1032	515	476	64	225	82	109	124	78	322	486	387	443	232	72	401	239	75					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	680	71	5	11	93	15	23	47	19	4	46	41	65	3	12	13	15	1	14	15	29	27	18	49	0	14	30	0					
6	Число погашенных бюллетеней	5532	187	37	23	622	23	77	503	100	89	691	354	270	23	203	71	59	83	48	275	511	322	293	151	18	311	156	32					
7	Число бюллетеней в переносных ящиках для голосования	680	71	5	11	93	15	23	47	19	4	46	41	65	3	12	13	15	1	14	15	29	27	18	49	0	14	30	0					
8	Число бюллетеней в стационарных ящиках для голосования	7528	229	149	98	607	138	121	492	195	138	1032	515	476	64	225	82	109	124	78	322	486	387	443	231	72	401	239	75					
9	Число недействительных бюллетеней	143	8	2	0	18	1	4	8	7	6	13	5	5	1	4	2	7	7	1	10	4	10	2	7	1	9	1	0					
10	Число действительных бюллетеней	8065	292	152	109	682	152	140	531	207	136	1065	551	536	66	233	93	117	118	91	327	511	404	459	273	71	406	268	75					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	153	10	3	2	15	3	2	10	3	2	12	12	12	2	2	2	2	2	2	10	10	10	5	3	2	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	2	2	0	2	0	0	4	1	0	8	0	3	0	0	0	1	0	0	4	3	3	2	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	30	2	2	0	2	1	0	0	1	1	4	1	1	0	1	1	1	1	0	0	2	2	2	1	1	1	1	1					
14	Число погашенных открепительных удостоверений	118	8	1	2	13	3	2	6	2	2	4	12	9	2	2	2	1	2	2	6	7	7	3	3	2	5	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	67	2	4	0	4	1	3	4	1	1	6	6	4	0	4	1	3	4	1	2	1	6	1	2	0	1	3	2					
		0.81%	0.66%	2.59%	0.0%	0.57%	0.65%	2.08%	0.74%	0.46%	0.70%	0.55%	1.07%	0.73%	0.0%	1.68%	1.05%	2.41%	3.2%	1.08%	0.59%	0.19%	1.44%	0.21%	0.71%	0.0%	0.24%	1.11%	2.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	53	1	2	0	3	1	1	2	0	1	9	4	2	2	0	1	1	1	0	1	3	6	3	2	0	3	4	0					
		0.64%	0.33%	1.29%	0.0%	0.42%	0.65%	0.69%	0.37%	0.0%	0.70%	0.83%	0.71%	0.36%	2.98%	0.0%	1.05%	0.80%	0.8%	0.0%	0.29%	0.58%	1.44%	0.65%	0.71%	0.0%	0.72%	1.48%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	216	11	6	0	26	6	7	22	4	1	18	13	12	3	16	7	7	2	0	10	13	10	6	0	1	8	7	0					
		2.63%	3.66%	3.89%	0.0%	3.71%	3.92%	4.86%	4.08%	1.86%	0.70%	1.66%	2.33%	2.21%	4.47%	6.75%	7.36%	5.64%	1.6%	0.0%	2.96%	2.52%	2.41%	1.30%	0.0%	1.38%	1.92%	2.60%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	113	1	0	0	15	3	1	8	7	2	15	7	6	0	2	2	2	0	1	8	8	4	7	3	0	6	5	0					
		1.37%	0.33%	0.0%	0.0%	2.14%	1.96%	0.69%	1.48%	3.27%	1.40%	1.39%	1.25%	1.10%	0.0%	0.84%	2.10%	1.61%	0.0%	1.08%	2.37%	1.55%	0.96%	1.51%	1.07%	0.0%	1.44%	1.85%	0.0%					
22	"5. ""За Русь Святую"""	29	0	0	0	2	0	1	0	2	1	8	1	0	1	0	0	2	0	0	1	2	1	0	3	0	2	1	1					
		0.35%	0.0%	0.0%	0.0%	0.28%	0.0%	0.69%	0.0%	0.93%	0.70%	0.74%	0.17%	0.0%	1.49%	0.0%	0.0%	1.61%	0.0%	0.0%	0.29%	0.38%	0.24%	0.0%	1.07%	0.0%	0.48%	0.37%	1.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	0	1	8	0	0	0	1	0	3	2	2	0	0	1	1	0	1	0	0	1	1	2	0	2	0	0					
		0.31%	0.0%	0.0%	0.91%	1.14%	0.0%	0.0%	0.0%	0.46%	0.0%	0.27%	0.35%	0.36%	0.0%	0.0%	1.05%	0.80%	0.0%	1.08%	0.0%	0.0%	0.24%	0.21%	0.71%	0.0%	0.48%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	0	0	0	3	0	0	2	3	0	2	1	6	2	4	2	1	0	0	1	6	1	1	0	1	1	0	0					
		0.45%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.37%	1.40%	0.0%	0.18%	0.17%	1.10%	2.98%	1.68%	2.10%	0.80%	0.0%	0.0%	0.29%	1.16%	0.24%	0.21%	0.0%	1.38%	0.24%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	2	0	0	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0					
		0.15%	0.66%	0.0%	0.0%	0.0%	0.0%	0.69%	0.55%	0.46%	0.70%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.24%	0.74%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	1	0	1	3	2	5	0	1	6	3	8	1	1	0	0	0	0	0	3	1	1	0	1	1	0	0					
		0.47%	0.0%	0.64%	0.0%	0.14%	1.96%	1.38%	0.92%	0.0%	0.70%	0.55%	0.53%	1.47%	1.49%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.24%	0.21%	0.0%	1.38%	0.24%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	601	30	9	3	71	13	6	30	10	11	96	39	30	2	11	3	3	6	1	28	19	58	44	22	6	32	15	3					
		7.32%	10.0%	5.84%	2.75%	10.14%	8.49%	4.16%	5.56%	4.67%	7.74%	8.90%	7.01%	5.54%	2.98%	4.64%	3.15%	2.41%	4.8%	1.08%	8.30%	3.68%	14.00%	9.54%	7.85%	8.33%	7.71%	5.57%	4.0%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	43	0	1	3	1	0	2	6	2	0	4	4	2	0	1	0	0	0	0	2	8	3	0	1	0	0	2	1					
		0.52%	0.0%	0.64%	2.75%	0.14%	0.0%	1.38%	1.11%	0.93%	0.0%	0.37%	0.71%	0.36%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.59%	1.55%	0.72%	0.0%	0.35%	0.0%	0.0%	0.74%	1.33%					
