Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Ижемская																																			
																																			
Сводная таблица предварительных итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320									
1	"Число избирателей, включенных в список избирателей"	14757	244	275	643	315	434	826	691	962	233	1820	1241	143	515	491	493	193	318	227	441	2252	555	489	269	687									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13670	250	270	630	280	400	770	640	900	220	1700	1100	130	470	430	480	180	300	200	400	2000	550	470	250	650									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	177	0	0	0	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	58	0	0	72									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8286	141	160	295	159	269	410	373	488	155	1082	729	86	313	301	250	144	212	150	303	1180	283	300	160	343									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	606	7	14	18	11	28	57	39	27	6	20	66	0	21	26	50	9	7	6	22	75	37	11	13	36									
6	Число погашенных избирательных бюллетеней	4601	102	96	317	77	103	303	228	378	59	598	305	44	136	103	180	27	81	44	68	745	172	159	77	199									
7	Число избирательных бюллетеней в переносных ящиках для голосования	783	7	14	18	44	28	57	39	34	6	20	66	0	21	26	50	9	7	6	29	75	95	11	13	108									
8	Число бюллетеней в стационарных ящиках для голосования	8286	141	160	295	159	269	410	373	488	155	1082	729	86	313	301	250	144	212	150	303	1180	283	300	160	343									
9	Число недействительных избирательных бюллетеней	116	0	3	5	7	4	1	2	10	0	13	13	1	4	5	6	1	2	2	9	15	4	5	0	4									
10	Число действительных избирательных бюллетеней	8953	148	171	308	196	293	466	410	512	161	1089	782	85	330	322	294	152	217	154	323	1240	374	306	173	447									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	63	1	0	3	1	2	3	13	1	2	7	2	1	6	3	2	0	2	1	3	3	0	2	0	5									
		0.69%	0.68%	0.00%	0.96%	0.49%	0.67%	0.64%	3.16%	0.19%	1.24%	0.64%	0.25%	1.16%	1.80%	0.92%	0.67%	0.00%	0.91%	0.64%	0.90%	0.24%	0.00%	0.64%	0.00%	1.11%									
14	Грудинин Павел Николаевич	1203	17	3	15	15	42	59	71	71	20	227	151	6	60	45	32	8	18	15	29	184	20	26	15	54									
		13.26%	11.49%	1.72%	4.79%	7.39%	14.14%	12.63%	17.23%	13.60%	12.42%	20.60%	18.99%	6.98%	17.96%	13.76%	10.67%	5.23%	8.22%	9.62%	8.73%	14.66%	5.29%	8.36%	8.67%	11.97%									
15	Жириновский Владимир Вольфович	756	9	23	18	13	30	38	26	45	14	79	48	10	18	26	32	13	21	10	39	114	20	31	10	69									
		8.34%	6.08%	13.22%	5.75%	6.40%	10.10%	8.14%	6.31%	8.62%	8.70%	7.17%	6.04%	11.63%	5.39%	7.95%	10.67%	8.50%	9.59%	6.41%	11.75%	9.08%	5.29%	9.97%	5.78%	15.30%									
16	Путин Владимир Владимирович	6653	114	144	263	165	206	361	291	381	118	722	546	66	238	230	221	127	166	126	245	903	326	242	140	312									
		73.36%	77.03%	82.76%	84.03%	81.28%	69.36%	77.30%	70.63%	72.99%	73.29%	65.52%	68.68%	76.74%	71.26%	70.34%	73.67%	83.01%	75.80%	80.77%	73.80%	71.95%	86.24%	77.81%	80.92%	69.18%									
17	Собчак Ксения Анатольевна	99	3	0	0	0	5	4	4	7	0	29	12	1	2	6	1	0	5	0	3	7	3	2	2	3									
		1.09%	2.03%	0.00%	0.00%	0.00%	1.68%	0.86%	0.97%	1.34%	0.00%	2.63%	1.51%	1.16%	0.60%	1.83%	0.33%	0.00%	2.28%	0.00%	0.90%	0.56%	0.79%	0.64%	1.16%	0.67%									
18	Сурайкин Максим Александрович	75	4	0	8	2	1	1	2	4	1	6	10	0	2	6	2	3	3	2	1	7	3	1	4	2									
		0.83%	2.70%	0.00%	2.56%	0.99%	0.34%	0.21%	0.49%	0.77%	0.62%	0.54%	1.26%	0.00%	0.60%	1.83%	0.67%	1.96%	1.37%	1.28%	0.30%	0.56%	0.79%	0.32%	2.31%	0.44%									
19	Титов Борис Юрьевич	43	0	0	0	0	3	0	2	1	2	5	2	1	3	3	2	0	1	0	2	12	1	1	0	2									
		0.47%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.49%	0.19%	1.24%	0.45%	0.25%	1.16%	0.90%	0.92%	0.67%	0.00%	0.46%	0.00%	0.60%	0.96%	0.26%	0.32%	0.00%	0.44%									
20	Явлинский Григорий Алексеевич	61	0	1	1	0	4	0	1	2	4	14	11	0	1	3	2	1	1	0	1	10	1	1	2	0									
		0.67%	0.00%	0.57%	0.32%	0.00%	1.35%	0.00%	0.24%	0.38%	2.48%	1.27%	1.38%	0.00%	0.30%	0.92%	0.67%	0.65%	0.46%	0.00%	0.30%	0.80%	0.26%	0.32%	1.16%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
