Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    города Свободный																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526									
1	"Число избирателей, включенных в список избирателей"	40378	1359	2245	1532	2012	1696	1132	1705	815	1747	2125	1896	1783	1539	1701	1396	1170	1285	1724	1953	1905	1256	1612	962	1772	1892	164									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	36655	1350	2100	1400	1950	1600	950	1500	700	1650	1900	1650	1600	1400	1250	1450	1000	1150	1600	1700	1750	1150	1450	850	1650	1750	155									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	22524	1146	1078	745	980	859	508	963	466	1135	1199	1083	1104	921	965	835	667	671	969	1187	1028	603	827	416	1083	987	99									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1386	8	69	12	85	27	54	38	32	63	104	40	75	69	101	37	96	33	50	72	65	45	39	37	50	37	48									
6	Число погашенных избирательных бюллетеней	12745	196	953	643	885	714	388	499	202	452	597	527	421	410	184	578	237	446	581	441	657	502	584	397	517	726	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1386	8	69	12	85	27	54	38	32	63	104	40	75	69	101	37	96	33	50	72	65	45	39	37	50	37	48									
8	Число бюллетеней в стационарных ящиках для голосования	22518	1146	1078	744	980	859	508	962	466	1135	1198	1083	1104	921	965	835	667	671	969	1187	1028	603	827	416	1083	984	99									
9	Число недействительных избирательных бюллетеней	341	13	26	12	11	11	6	18	9	10	8	15	16	13	9	15	15	9	17	16	17	10	14	5	24	18	4									
10	Число действительных избирательных бюллетеней	23563	1141	1121	744	1054	875	556	982	489	1188	1294	1108	1163	977	1057	857	748	695	1002	1243	1076	638	852	448	1109	1003	143									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	130	5	1	6	6	5	3	3	1	10	9	6	5	6	8	7	2	3	12	3	3	1	5	2	10	7	1									
		0.54%	0.43%	0.09%	0.79%	0.56%	0.56%	0.53%	0.30%	0.20%	0.83%	0.69%	0.53%	0.42%	0.61%	0.75%	0.80%	0.26%	0.43%	1.18%	0.24%	0.27%	0.15%	0.58%	0.44%	0.88%	0.69%	0.68%									
14	Грудинин Павел Николаевич	5565	202	297	181	263	214	135	240	111	261	298	305	277	223	235	230	114	177	234	307	257	149	192	119	298	222	24									
		23.28%	17.50%	25.89%	23.94%	24.69%	24.15%	24.02%	24.00%	22.29%	21.79%	22.89%	27.16%	23.49%	22.53%	22.05%	26.38%	14.94%	25.14%	22.96%	24.38%	23.51%	22.99%	22.17%	26.27%	26.30%	21.74%	16.33%									
15	Жириновский Владимир Вольфович	2347	123	127	84	122	90	56	108	43	102	113	107	86	74	88	55	93	64	90	128	136	69	119	49	106	97	18									
		9.82%	10.66%	11.07%	11.11%	11.46%	10.16%	9.96%	10.80%	8.63%	8.51%	8.68%	9.53%	7.29%	7.47%	8.26%	6.31%	12.19%	9.09%	8.83%	10.17%	12.44%	10.65%	13.74%	10.82%	9.36%	9.50%	12.24%									
16	Путин Владимир Владимирович	14828	752	670	453	631	537	349	610	317	773	828	649	768	643	684	527	527	437	646	777	649	401	521	270	668	647	94									
		62.03%	65.16%	58.41%	59.92%	59.25%	60.61%	62.10%	61.00%	63.65%	64.52%	63.59%	57.79%	65.14%	64.95%	64.17%	60.44%	69.07%	62.07%	63.40%	61.72%	59.38%	61.88%	60.16%	59.60%	58.96%	63.37%	63.95%									
17	Собчак Ксения Анатольевна	278	31	10	12	18	11	4	12	6	13	21	14	12	10	12	13	4	5	5	11	14	9	8	3	8	10	2									
		1.16%	2.69%	0.87%	1.59%	1.69%	1.24%	0.71%	1.20%	1.20%	1.09%	1.61%	1.25%	1.02%	1.01%	1.13%	1.49%	0.52%	0.71%	0.49%	0.87%	1.28%	1.39%	0.92%	0.66%	0.71%	0.98%	1.36%									
18	Сурайкин Максим Александрович	137	5	6	2	3	6	1	3	6	6	11	9	6	8	10	9	4	4	5	5	2	4	3	1	8	8	2									
		0.57%	0.43%	0.52%	0.26%	0.28%	0.68%	0.18%	0.30%	1.20%	0.50%	0.84%	0.80%	0.51%	0.81%	0.94%	1.03%	0.52%	0.57%	0.49%	0.40%	0.18%	0.62%	0.35%	0.22%	0.71%	0.78%	1.36%									
19	Титов Борис Юрьевич	134	15	8	2	4	5	5	4	4	9	8	9	4	7	7	7	3	1	3	4	6	3	3	2	4	6	1									
		0.56%	1.30%	0.70%	0.26%	0.38%	0.56%	0.89%	0.40%	0.80%	0.75%	0.61%	0.80%	0.34%	0.71%	0.66%	0.80%	0.39%	0.14%	0.29%	0.32%	0.55%	0.46%	0.35%	0.44%	0.35%	0.59%	0.68%									
20	Явлинский Григорий Алексеевич	144	8	2	4	7	7	3	2	1	14	6	9	5	6	13	9	1	4	7	8	9	2	1	2	7	6	1									
		0.60%	0.69%	0.17%	0.53%	0.66%	0.79%	0.53%	0.20%	0.20%	1.17%	0.46%	0.80%	0.42%	0.61%	1.22%	1.03%	0.13%	0.57%	0.69%	0.64%	0.82%	0.31%	0.12%	0.44%	0.62%	0.59%	0.68%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
