Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Молчановская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524					
1	"Число избирателей, внесенных в списки"	11666	1184	1205	1207	1145	71	131	286	122	50	182	40	679	92	392	1126	518	839	956	190	510	105	636					
2	"Число бюллетеней, полученных участковыми комиссиями"	10836	1100	1100	1100	1000	70	131	275	121	50	181	47	620	97	370	1050	480	770	890	193	475	116	600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6656	715	666	663	532	59	92	217	99	42	127	31	419	60	260	651	296	443	463	95	314	53	359					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	968	79	43	54	110	0	11	28	9	0	28	4	57	20	14	87	45	73	60	41	94	15	96					
6	Число погашенных бюллетеней	3212	306	391	383	358	11	28	30	13	8	26	12	144	17	96	312	139	254	367	57	67	48	145					
7	Число бюллетеней в переносных ящиках для голосования	968	79	43	54	110	0	11	28	9	0	28	4	57	20	14	87	45	73	60	41	94	15	96					
8	Число бюллетеней в стационарных ящиках для голосования	6655	715	666	663	532	59	92	217	99	42	127	31	419	60	260	650	296	443	463	95	314	53	359					
9	Число недействительных бюллетеней	103	6	5	7	8	0	1	8	3	0	1	1	2	3	4	19	3	8	8	0	7	2	7					
10	Число действительных бюллетеней	7520	788	704	710	634	59	102	237	105	42	154	34	474	77	270	718	338	508	515	136	401	66	448					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	174	25	10	10	10	10	5	3	3	3	3	4	3	5	3	15	10	12	10	10	5	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	95	21	7	6	5	0	0	2	1	0	0	4	3	0	1	12	2	10	1	4	5	8	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	5	0	4	8	0	0	0	2	1	1	0	2	1	3	4	2	1	2	5	3	0	3					
14	Число погашенных открепительных удостоверений	79	4	3	4	5	10	5	1	2	3	3	0	0	5	2	3	8	2	9	6	0	2	2					
15	Число открепительных удостоверений выданных ТИК	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	150	10	18	9	7	2	5	12	1	2	4	0	12	0	6	9	10	6	9	0	8	0	20					
		1.96%	1.25%	2.53%	1.25%	1.09%	3.38%	4.85%	4.89%	0.92%	4.76%	2.58%	0.0%	2.52%	0.0%	2.18%	1.22%	2.93%	1.16%	1.72%	0.0%	1.96%	0.0%	4.39%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	129	17	13	21	14	2	3	1	0	0	0	0	3	0	6	19	5	7	8	3	3	0	4					
		1.69%	2.14%	1.83%	2.92%	2.18%	3.38%	2.91%	0.40%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	2.18%	2.57%	1.46%	1.35%	1.52%	2.20%	0.73%	0.0%	0.87%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	268	30	24	23	19	0	1	6	7	0	6	2	27	2	5	18	14	16	24	7	17	3	17					
		3.51%	3.77%	3.38%	3.20%	2.95%	0.0%	0.97%	2.44%	6.48%	0.0%	3.87%	5.71%	5.67%	2.5%	1.82%	2.44%	4.10%	3.10%	4.58%	5.14%	4.16%	4.41%	3.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	181	25	23	16	17	2	4	5	0	2	3	0	9	0	3	23	14	10	8	0	6	3	8					
		2.37%	3.14%	3.24%	2.23%	2.64%	3.38%	3.88%	2.04%	0.0%	4.76%	1.93%	0.0%	1.89%	0.0%	1.09%	3.12%	4.10%	1.93%	1.52%	0.0%	1.47%	4.41%	1.75%					
22	"5. ""За Русь Святую"""	69	4	5	2	1	0	0	1	1	0	0	0	5	1	0	3	2	9	31	2	0	0	2					
		0.90%	0.50%	0.70%	0.27%	0.15%	0.0%	0.0%	0.40%	0.92%	0.0%	0.0%	0.0%	1.05%	1.25%	0.0%	0.40%	0.58%	1.74%	5.92%	1.47%	0.0%	0.0%	0.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	3	2	0	2	0	1	3	0	0	0	0	0	1	1	2	1	3	1	3	3	0	0					
		0.34%	0.37%	0.28%	0.0%	0.31%	0.0%	0.97%	1.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.36%	0.27%	0.29%	0.58%	0.19%	2.20%	0.73%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	3	7	2	8	0	0	2	0	0	0	1	2	1	0	2	1	1	2	1	1	0	1					
