Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Нефтегорская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337					
1	"Число избирателей, внесенных в список избирателей"	25246	498	1090	1001	202	901	258	653	81	681	588	134	2006	1640	121	251	1172	2097	1884	1121	1836	1100	1930	1852	1131	1018					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24510	400	1000	1000	180	900	250	600	60	700	550	120	2000	1600	110	250	1190	2000	1900	1100	1800	1000	1900	1800	1100	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13105	305	461	473	90	469	141	387	50	383	322	65	1007	745	74	133	718	1091	1050	532	955	612	1034	1023	520	465					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1120	40	120	74	24	91	35	43	4	78	50	14	114	116	4	17	11	25	38	21	36	22	44	40	20	39					
6	Число погашенных избирательных бюллетеней	10285	55	419	453	66	340	74	170	6	239	178	41	879	739	32	100	461	884	812	547	809	366	822	737	560	496					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1120	40	120	74	24	91	35	43	4	78	50	14	114	116	4	17	11	25	38	21	36	22	44	40	20	39					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13102	305	461	473	90	469	141	387	50	383	322	65	1007	745	74	133	718	1091	1050	532	955	611	1034	1022	519	465					
9	Число недействительных избирательных бюллетеней	336	12	10	16	3	8	2	7	1	12	8	2	26	17	1	1	13	38	23	19	14	18	29	35	10	11					
10	Число действительных избирательных бюллетеней	13886	333	571	531	111	552	174	423	53	449	364	77	1095	844	77	149	716	1078	1065	534	977	615	1049	1027	529	493					
