Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Камешкирская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582									
1	"Число избирателей, включенных в список избирателей"	9109	366	99	105	245	642	88	296	171	296	639	548	42	76	266	178	56	196	280	1711	824	714	707	564									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9564	375	105	110	245	670	87	300	175	330	655	575	53	84	275	200	60	200	305	1800	860	770	735	595									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5767	315	62	82	210	362	42	209	141	213	369	385	30	72	190	133	36	126	191	902	393	472	487	345									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1248	39	30	17	17	118	33	51	27	42	146	92	9	0	37	20	15	43	55	137	113	51	87	69									
6	Число погашенных избирательных бюллетеней	2549	21	13	11	18	190	12	40	7	75	140	98	14	12	48	47	9	31	59	761	354	247	161	181									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1248	39	30	17	17	118	33	51	27	42	146	92	9	0	37	20	15	43	55	137	113	51	87	69									
8	Число бюллетеней в стационарных ящиках для голосования	5767	315	62	82	210	362	42	209	141	213	369	385	30	72	190	133	36	126	191	902	393	472	487	345									
9	Число недействительных избирательных бюллетеней	57	0	0	0	2	2	0	0	0	1	0	2	0	0	1	5	0	4	0	4	11	2	10	13									
