Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Лабытнангская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27					
1	"Число избирателей, внесенных в списки"	21714	776	1221	1288	705	1083	1088	1152	1239	2053	690	859	1268	1075	1258	488	1776	1627	1735	333					
2	"Число бюллетеней, полученных участковыми комиссиями"	20535	717	1157	1196	626	1017	1064	1109	1200	1908	653	825	1123	1041	1203	408	1733	1469	1707	379					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	13	27					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13262	369	635	702	421	639	585	650	785	1305	466	533	804	649	880	250	1205	1043	1101	240					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	629	17	37	34	57	17	26	15	15	94	12	13	11	11	11	28	32	71	120	8					
6	Число погашенных бюллетеней	6506	331	484	460	148	361	453	444	400	504	175	279	308	381	312	38	496	355	473	104					
7	Число бюллетеней в переносных ящиках для голосования	761	17	37	34	57	17	26	15	15	94	12	13	11	11	11	120	32	71	133	35					
8	Число бюллетеней в стационарных ящиках для голосования	13262	369	635	702	421	639	585	650	785	1305	466	533	804	649	880	250	1205	1043	1101	240					
9	Число недействительных бюллетеней	112	5	6	1	6	7	9	10	2	9	3	3	3	1	3	1	11	16	15	1					
10	Число действительных бюллетеней	13911	381	666	735	472	649	602	655	798	1390	475	543	812	659	888	369	1226	1098	1219	274					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	283	9	9	9	15	15	15	15	26	21	5	15	15	15	11	15	15	21	27	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	176	4	5	4	7	6	4	5	18	18	3	6	13	13	6	5	11	17	22	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	4	2	0	4	2	1	2	5	5	1	4	4	1	3	0	3	1	1	3					
14	Число погашенных открепительных удостоверений	107	5	4	5	8	9	11	10	8	3	2	9	2	2	5	10	4	4	5	1					
15	Число открепительных удостоверений выданных ТИК	17	0	1	0	2	0	0	0	5	3	0	1	1	0	0	0	0	0	4	0					
16	Число утраченных бюллетеней	6	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0					
