Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Курская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729									
1	Число избирателей, включенных в список избирателей	35448	1374	1538	1924	1894	1278	1101	572	177	236	1488	1655	674	1023	2948	1219	1386	666	1762	1128	629	844	985	1194	2291	415	206	1034	514	688	1137	174	304	990									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	33000	1300	1450	1650	1800	1200	1000	550	150	200	1400	1500	650	950	2800	1150	1300	650	1600	1150	550	750	900	1150	2050	350	200	1000	500	650	1100	150	250	950									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15975	601	581	740	840	553	496	330	46	103	699	745	372	545	1117	491	728	344	1150	692	375	442	476	596	964	188	100	413	255	215	389	58	58	273									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2896	58	89	127	61	83	96	32	26	8	58	125	31	38	117	47	79	122	156	166	82	105	103	86	132	20	40	143	69	110	184	46	101	156									
6	Число погашенных избирательных бюллетеней	14129	641	780	783	899	564	408	188	78	89	643	630	247	367	1566	612	493	184	294	292	93	203	321	468	954	142	60	444	176	325	527	46	91	521									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2896	58	89	127	61	83	96	32	26	8	58	125	31	38	117	47	79	122	156	166	82	105	103	86	132	20	40	143	69	110	184	46	101	156									
8	Число бюллетеней в стационарных ящиках для голосования	15974	601	581	740	840	553	496	330	46	103	699	745	372	545	1117	491	728	344	1150	692	375	442	476	596	964	187	100	413	255	215	389	58	58	273									
9	Число недействительных избирательных бюллетеней	237	5	8	13	7	3	7	7	1	1	14	8	4	10	9	9	12	12	24	10	11	14	4	3	15	0	1	7	3	4	2	0	2	7									
10	Число действительных избирательных бюллетеней	18633	654	662	854	894	633	585	355	71	110	743	862	399	573	1225	529	795	454	1282	848	446	533	575	679	1081	207	139	549	321	321	571	104	157	422									
11	Число полученных открепительных  удостоверений	414	24	21	30	25	30	25	5	3	3	8	12	5	10	30	10	15	5	10	17	7	6	10	15	20	3	5	10	4	10	20	3	3	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	321	24	21	30	25	26	22	3	0	2	2	6	0	8	30	10	6	5	4	17	4	6	10	5	11	1	3	10	2	5	16	0	0	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	269	11	14	13	6	8	7	4	9	3	4	4	6	6	5	4	11	5	4	7	4	6	4	4	60	6	6	6	7	6	8	9	6	6									
14	Число неиспользованных открепительных удостоверений	93	0	0	0	0	4	3	2	3	1	6	6	5	2	0	0	9	0	6	0	3	0	0	10	9	2	2	0	2	5	4	3	3	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	16	2	1	2	3	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
