Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Челябинск, Металлургическая																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №2224									
1	Число избирателей, включенных в список избирателей	108529	2337	2784	511	2379	2555	1423	1325	1296	1375	1368	1348	1518	1616	1515	1627	1786	1869	2002	1909	1783	1879	1904	1745	2168	1314	1177	1151	1060	1540	352	1032	1144	2210	1599	1700	1863	1980	1942	196	1815	1762	1787	1953	1947	1881	2806	1854	1948	2388	2169	2441	1644	1768	1771	2316	2364	2766	2614	2860	2065	1328									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	100600	2200	2700	500	2200	2400	1300	1200	1200	1300	1300	1300	1400	1500	1400	1500	1600	1700	1900	1700	1700	1700	1800	1600	2000	1200	1100	1100	1000	1400	400	1000	1100	2000	1400	1500	1600	1700	1700	200	1700	1600	1700	1800	1800	1700	2600	1700	1800	2200	2000	2200	1500	1600	1700	2200	2200	2600	2500	2700	2000	1300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	61458	1187	1574	246	1233	1461	790	697	711	780	710	709	867	958	844	922	953	1013	1223	1196	1078	1034	969	1034	1334	864	735	740	618	854	319	592	638	1310	987	846	1100	960	1148	177	949	953	1067	1080	1065	989	1702	1037	1120	1507	1227	1394	962	988	1045	1373	1337	1383	1565	1544	1060	700									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2796	87	72	52	72	29	24	20	28	16	45	46	44	28	24	21	46	40	42	36	32	37	23	52	34	45	40	40	29	40	0	15	35	28	44	30	26	31	55	0	48	42	54	46	46	51	81	58	69	49	37	53	32	35	27	41	42	272	26	87	73	119									
6	Число погашенных избирательных бюллетеней	36346	926	1054	202	895	910	486	483	461	504	545	545	489	514	532	557	601	647	635	468	590	629	808	514	632	291	325	320	353	506	81	393	427	662	369	624	474	709	497	23	703	605	579	674	689	660	817	605	611	644	736	753	506	577	628	786	821	945	909	1069	867	481									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2796	87	72	52	72	29	24	20	28	16	45	46	44	28	24	21	46	40	42	36	32	37	23	52	34	45	40	40	29	40	0	15	35	28	44	30	26	31	55	0	48	42	54	46	46	51	81	58	69	49	37	53	32	35	27	41	42	272	26	87	73	119									
8	Число бюллетеней в стационарных ящиках для голосования	61437	1187	1574	246	1233	1461	790	697	711	780	710	708	867	957	844	922	952	1013	1223	1196	1076	1034	968	1034	1334	863	735	736	618	854	319	592	638	1310	987	846	1097	960	1148	177	949	953	1067	1080	1065	989	1702	1037	1120	1507	1227	1394	962	988	1045	1373	1337	1379	1565	1541	1060	700									
9	Число недействительных избирательных бюллетеней	1040	32	31	5	13	25	17	17	9	13	14	12	12	15	19	18	18	20	28	22	11	13	17	18	25	13	15	9	9	16	4	9	17	28	6	8	19	18	11	3	18	19	14	24	17	14	28	12	23	19	21	23	13	24	22	24	24	25	25	21	11	10									
10	Число действительных избирательных бюллетеней	63193	1242	1615	293	1292	1465	797	700	730	783	741	742	899	970	849	925	980	1033	1237	1210	1097	1058	974	1068	1343	895	760	767	638	878	315	598	656	1310	1025	868	1104	973	1192	174	979	976	1107	1102	1094	1026	1755	1083	1166	1537	1243	1424	981	999	1050	1390	1355	1626	1566	1607	1122	809									
11	Число полученных открепительных  удостоверений	2953	25	55	10	25	65	55	45	55	55	55	55	55	55	55	55	55	35	55	45	45	30	55	45	58	55	55	55	55	65	0	55	25	65	45	45	65	55	45	0	55	35	35	50	55	15	70	55	60	65	25	55	35	80	60	65	65	55	75	75	25	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1568	25	27	9	19	37	24	19	19	20	22	17	15	24	19	17	31	30	43	24	31	26	31	33	38	23	24	21	16	28	0	22	16	37	20	26	27	21	38	0	18	30	24	33	21	15	48	34	28	38	24	37	25	32	31	34	29	35	41	40	17	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1930	21	43	10	68	67	72	44	6	17	11	12	13	16	10	31	44	12	32	107	20	27	25	36	37	92	28	36	11	12	0	22	17	23	17	12	113	29	15	0	15	23	21	16	25	11	78	9	44	74	85	35	104	29	11	21	9	41	24	19	19	9									
14	Число неиспользованных открепительных удостоверений	1385	0	28	1	6	28	31	26	36	35	33	38	40	31	36	38	24	5	12	21	14	4	24	12	20	32	31	34	39	37	0	33	9	28	25	19	38	34	7	0	37	5	11	17	34	0	22	21	32	27	1	18	10	48	29	31	36	20	34	35	8	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	116	2	3	0	2	3	0	1	2	3	2	3	3	2	2	1	2	1	1	4	2	1	5	1	3	3	0	0	2	2	0	1	0	5	1	5	2	3	0	0	4	4	1	0	0	1	3	1	0	1	4	2	1	0	4	5	4	1	0	6	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
