Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Шенталинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493					
1	"Число избирателей, внесенных в списки"	13881	231	262	110	396	966	444	437	99	58	257	497	346	220	258	193	446	407	290	183	338	253	632	170	231	900	93	1903	1749	1512					
2	"Число бюллетеней, полученных участковыми комиссиями"	13953	225	290	120	400	985	450	438	103	67	263	489	343	227	262	193	440	410	282	186	340	242	629	170	230	910	94	1900	1725	1540					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9403	133	244	85	337	676	333	384	70	53	160	408	240	140	171	149	342	350	199	133	226	185	487	100	195	652	86	1082	941	842					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	878	59	18	8	9	69	18	13	10	0	45	17	20	13	55	17	50	32	22	16	31	20	10	38	12	83	0	42	100	51					
6	Число погашенных бюллетеней	3672	33	28	27	54	240	99	41	23	14	58	64	83	74	36	27	48	28	61	37	83	37	132	32	23	175	8	776	684	647					
7	Число бюллетеней в переносных ящиках для голосования	861	59	18	8	9	69	18	13	10	0	45	0	20	13	55	17	50	32	22	16	31	20	10	38	12	83	0	42	100	51					
8	Число бюллетеней в стационарных ящиках для голосования	9420	133	244	85	337	676	333	384	70	53	160	425	240	140	171	149	342	350	199	133	226	185	487	100	195	652	86	1082	941	842					
9	Число недействительных бюллетеней	307	13	8	2	3	5	23	4	4	1	3	5	25	2	0	11	0	69	14	0	6	1	26	0	4	5	0	32	17	24					
10	Число действительных бюллетеней	9974	179	254	91	343	740	328	393	76	52	202	420	235	151	226	155	392	313	207	149	251	204	471	138	203	730	86	1092	1024	869					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	3	2	5	5	5	5	5	5	8	7	5	5	5	5	5	2	5	5	2	5	5	5	5	5	3	2	11	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	75	3	0	2	4	5	5	1	1	7	6	4	2	0	0	0	0	0	2	0	2	0	0	0	0	2	0	10	10	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	36	0	0	1	0	0	0	2	0	1	0	1	1	0	0	2	0	0	1	0	1	2	1	0	0	0	0	8	12	3					
14	Число погашенных открепительных удостоверений	75	0	2	3	1	0	0	4	4	1	1	1	3	5	5	5	2	5	3	2	3	5	5	5	5	1	2	1	0	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	157	3	3	3	1	8	6	2	1	0	1	6	5	3	1	1	7	0	6	3	4	2	15	4	5	16	0	24	12	15					
