Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Павлоградская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433									
1	"Число избирателей, включенных в список избирателей"	14515	969	890	968	959	888	1002	298	131	82	238	680	768	83	211	823	269	179	78	563	243	71	218	111	490	118	810	268	164	660	116	108	103	690	266									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14263	900	900	900	900	900	900	300	130	85	240	690	750	74	210	830	270	170	80	580	245	75	200	110	490	120	840	270	160	650	110	110	104	700	270									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9054	656	573	591	593	529	639	208	95	60	167	497	463	53	125	531	174	122	50	377	157	31	150	78	328	80	413	162	59	370	53	50	41	396	183									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	749	31	54	39	86	26	38	16	9	3	5	39	77	5	9	49	17	9	0	21	20	4	9	0	18	0	59	8	6	22	7	4	7	34	18									
6	Число погашенных избирательных бюллетеней	4460	213	273	270	221	345	223	76	26	22	68	154	210	16	76	250	79	39	30	182	68	40	41	32	144	40	368	100	95	258	50	56	56	270	69									
7	Число избирательных бюллетеней в переносных ящиках для голосования	749	31	54	39	86	26	38	16	9	3	5	39	77	5	9	49	17	9	0	21	20	4	9	0	18	0	59	8	6	22	7	4	7	34	18									
8	Число бюллетеней в стационарных ящиках для голосования	9054	656	573	591	593	529	639	208	95	60	167	497	463	53	125	531	174	122	50	377	157	31	150	78	328	80	413	162	59	370	53	50	41	396	183									
9	Число недействительных избирательных бюллетеней	132	9	12	9	9	8	7	4	1	0	1	9	9	0	0	12	0	1	1	2	0	0	2	1	2	1	15	1	1	4	0	0	0	9	2									
