Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    район Чертаново Южное																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №3344					
1	"Число избирателей, внесенных в список избирателей"	89199	2329	1943	2623	2412	2505	2447	2224	1792	2568	2303	2710	2162	1588	2590	2275	2160	2281	1850	2328	2162	2080	1825	2257	1985	2699	1635	2437	2061	2035	2607	1865	1723	1718	2277	2154	1752	2475	2491	2538	2609	724					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	81200	2100	1800	2400	2200	2300	2300	2000	1650	2300	2100	2500	1900	1900	2400	2100	2000	2100	1700	2100	2000	1900	1700	2100	1800	2500	1400	2200	1800	1800	2400	1600	1500	1400	2000	1700	1500	2300	2300	2300	2300	850					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	59411	1425	1113	1616	1748	1750	1730	1396	1274	1732	1735	1840	1796	1573	1858	1442	1503	1420	1206	1423	1374	1329	1152	1427	1185	1739	1128	1444	1300	1226	1610	1312	952	1210	1252	1481	1214	1733	1645	1675	1719	724					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1896	84	111	72	36	79	74	25	45	118	99	104	32	15	17	36	14	63	34	36	46	23	36	65	95	40	13	52	14	39	60	50	15	50	4	28	10	23	76	32	31	0					
6	Число погашенных избирательных бюллетеней	19893	591	576	712	416	471	496	579	331	450	266	556	72	312	525	622	483	617	460	641	580	548	512	608	520	721	259	704	486	535	730	238	533	140	744	191	276	544	579	593	550	126					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1895	84	110	72	36	79	74	25	45	118	99	104	32	15	17	36	14	63	34	36	46	23	36	65	95	40	13	52	14	39	60	50	15	50	4	28	10	23	76	32	31	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	59044	1425	1093	1596	1746	1750	1730	1396	1274	1732	1735	1832	1595	1520	1858	1442	1503	1420	1206	1423	1374	1329	1152	1427	1185	1739	1128	1381	1300	1226	1610	1312	952	1210	1252	1481	1214	1733	1645	1675	1719	724					
9	Число недействительных избирательных бюллетеней	950	29	16	15	35	23	17	31	19	27	150	33	59	20	18	27	50	0	0	0	15	26	0	13	13	15	9	30	18	25	24	28	19	36	25	0	22	37	4	5	10	7					
10	Число действительных избирательных бюллетеней	59989	1480	1187	1653	1747	1806	1787	1390	1300	1823	1684	1903	1568	1515	1857	1451	1467	1483	1240	1459	1405	1326	1188	1479	1267	1764	1132	1403	1296	1240	1646	1334	948	1224	1231	1509	1202	1719	1717	1702	1740	717					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2030	45	45	45	45	40	45	40	40	50	50	60	60	65	65	50	40	50	40	50	75	55	45	50	40	50	40	40	40	50	40	60	40	90	40	85	40	70	55	60	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1973	45	45	45	45	40	45	40	40	50	50	60	60	65	65	50	40	50	40	50	75	55	45	50	40	50	32	33	40	50	40	50	27	82	30	85	40	70	55	59	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1172	16	12	9	40	25	32	19	26	10	31	12	18	45	27	34	16	0	30	27	1	24	11	19	21	20	37	28	29	18	27	68	32	29	29	10	19	25	26	22	34	214					
14	Число погашенных неиспользованных открепительных удостоверений	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	10	13	8	10	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	616	10	10	14	9	13	20	16	15	14	19	14	9	24	19	16	14	26	21	22	8	8	8	29	14	20	17	11	13	19	16	10	8	6	13	16	9	26	27	20	13	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5292	110	259	132	237	238	206	130	130	74	98	136	6	189	9	159	152	117	165	136	236	147	112	158	125	183	93	175	158	97	186	30	125	99	129	96	73	51	115	27	175	19					
		8.68%	7.29%	21.53%	7.91%	13.30%	13.01%	11.42%	9.15%	9.86%	4.00%	5.34%	7.02%	0.37%	12.31%	0.48%	10.76%	10.02%	7.89%	13.31%	9.32%	16.62%	10.87%	9.43%	10.59%	9.77%	10.29%	8.15%	12.21%	12.02%	7.67%	11.14%	2.20%	12.93%	7.86%	10.27%	6.36%	5.96%	2.90%	6.68%	1.58%	10.00%	2.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5672	149	162	187	187	222	194	132	143	71	145	108	9	201	8	113	128	237	114	180	122	119	98	118	140	99	117	125	122	123	148	116	119	140	182	98	85	187	129	196	185	214					
		9.31%	9.87%	13.47%	11.21%	10.49%	12.14%	10.75%	9.29%	10.84%	3.84%	7.91%	5.58%	0.55%	13.09%	0.43%	7.65%	8.44%	15.98%	9.19%	12.34%	8.59%	8.80%	8.25%	7.91%	10.94%	5.56%	10.25%	8.72%	9.28%	9.72%	8.86%	8.52%	12.31%	11.11%	14.49%	6.49%	6.94%	10.65%	7.50%	11.48%	10.57%	29.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	735	10	26	12	49	38	23	27	20	28	19	26	7	29	7	15	27	8	19	40	10	32	9	17	17	12	12	12	6	18	24	11	10	14	18	7	11	17	10	9	20	9					
		1.21%	0.66%	2.16%	0.72%	2.75%	2.08%	1.27%	1.90%	1.52%	1.51%	1.04%	1.34%	0.43%	1.89%	0.37%	1.01%	1.78%	0.54%	1.53%	2.74%	0.70%	2.37%	0.76%	1.14%	1.33%	0.67%	1.05%	0.84%	0.46%	1.42%	1.44%	0.81%	1.03%	1.11%	1.43%	0.46%	0.90%	0.97%	0.58%	0.53%	1.14%	1.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10890	206	280	378	310	313	325	241	260	302	245	182	306	412	520	314	282	267	235	234	222	243	213	265	226	341	218	249	225	254	312	141	230	188	221	305	208	356	264	315	251	31					
		17.87%	13.65%	23.28%	22.66%	17.40%	17.11%	18.02%	16.96%	19.71%	16.32%	13.36%	9.40%	18.81%	26.84%	27.73%	21.24%	18.59%	18.00%	18.95%	16.04%	15.63%	17.97%	17.93%	17.76%	17.66%	19.17%	19.11%	17.38%	17.12%	20.08%	18.68%	10.35%	23.78%	14.92%	17.60%	20.21%	16.99%	20.27%	15.34%	18.45%	14.34%	4.28%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2374	28	133	23	52	12	34	69	13	32	19	47	141	124	3	54	3	32	11	32	10	31	117	125	102	112	38	152	118	55	112	22	84	13	47	15	108	46	25	139	34	7					
		3.90%	1.86%	11.06%	1.38%	2.92%	0.66%	1.88%	4.86%	0.99%	1.73%	1.04%	2.43%	8.67%	8.08%	0.16%	3.65%	0.20%	2.16%	0.89%	2.19%	0.70%	2.29%	9.85%	8.38%	7.97%	6.30%	3.33%	10.61%	8.98%	4.35%	6.71%	1.62%	8.69%	1.03%	3.74%	0.99%	8.82%	2.62%	1.45%	8.14%	1.94%	0.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	34453	967	308	908	875	942	993	781	715	1294	1145	1379	1096	545	1304	784	840	816	682	802	794	725	629	784	652	1004	651	683	661	683	855	1004	365	756	615	981	710	1057	1171	1006	1061	430					
		56.54%	64.08%	25.60%	54.44%	49.10%	51.50%	55.04%	54.96%	54.21%	69.95%	62.43%	71.23%	67.36%	35.50%	69.55%	53.04%	55.37%	55.02%	55.00%	54.97%	55.92%	53.62%	52.95%	52.55%	50.94%	56.44%	57.06%	47.66%	50.30%	53.99%	51.20%	73.72%	37.75%	60.00%	48.96%	65.01%	58.01%	60.19%	68.04%	58.93%	60.63%	59.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	573	10	19	13	37	41	12	10	19	22	13	25	3	15	6	12	35	6	14	35	11	29	10	12	5	13	3	7	6	10	9	10	15	14	19	7	7	5	3	10	14	7					
		0.94%	0.66%	1.58%	0.78%	2.08%	2.24%	0.67%	0.70%	1.44%	1.19%	0.71%	1.29%	0.18%	0.98%	0.32%	0.81%	2.31%	0.40%	1.13%	2.40%	0.77%	2.14%	0.84%	0.80%	0.39%	0.73%	0.26%	0.49%	0.46%	0.79%	0.54%	0.73%	1.55%	1.11%	1.51%	0.46%	0.57%	0.28%	0.17%	0.59%	0.80%	0.97%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
