Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Армизонская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80					
1	"Число избирателей, внесенных в списки избирателей"	7479	1737	770	964	78	105	101	180	45	346	83	97	458	93	209	289	72	47	43	397	98	285	144	160	190	439	49					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	7295	1635	767	936	82	109	98	163	46	350	82	101	440	94	205	284	73	49	46	385	97	288	140	159	195	415	56					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6522	1512	699	848	65	100	87	135	38	316	74	86	408	90	192	256	72	46	19	329	92	241	106	143	157	364	47					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	596	113	54	54	9	2	11	27	4	26	5	8	23	0	13	28	0	0	21	51	3	21	26	13	31	51	2					
6	Число погашенных избирательных бюллетеней	177	10	14	34	8	7	0	1	4	8	3	7	9	4	0	0	1	3	6	5	2	26	8	3	7	0	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	596	113	54	54	9	2	11	27	4	26	5	8	23	0	13	28	0	0	21	51	3	21	26	13	31	51	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6522	1512	699	848	65	100	87	135	38	316	74	86	408	90	192	256	72	46	19	329	92	241	106	143	157	364	47					
9	Число недействительных избирательных бюллетеней	109	16	0	16	4	0	7	2	2	2	0	0	3	6	2	1	0	0	0	6	0	0	0	0	6	32	4					
10	Число действительных избирательных бюллетеней	7009	1609	753	886	70	102	91	160	40	340	79	94	428	84	203	283	72	46	40	374	95	262	132	156	182	383	45					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	355	85	26	40	0	1	1	10	0	14	0	4	25	5	15	4	0	0	0	20	5	37	8	8	17	25	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	320	79	23	36	0	1	1	10	0	14	0	4	25	0	15	3	0	0	0	15	0	37	8	8	17	19	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	26	10	11	2	1	1	4	1	1	1	0	3	1	3	3	1	0	1	5	2	7	4	1	4	3	3					
