Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Армизонская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76					
1	"Число избирателей, внесенных в список избирателей"	7649	1848	794	1018	83	104	100	203	352	81	93	486	87	200	330	62	44	400	94	301	149	167	173	432	48					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7806	1874	811	1034	84	109	97	219	348	81	95	506	91	215	325	61	44	404	96	296	152	169	184	455	56					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6573	1614	728	761	78	85	84	128	313	65	75	455	78	176	286	60	44	346	84	273	123	149	138	384	46					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	523	125	33	55	2	11	7	45	24	11	5	21	6	15	30	0	0	45	6	16	10	9	19	28	0					
6	Число погашенных избирательных бюллетеней	710	135	50	218	4	13	6	46	11	5	15	30	7	24	9	1	0	13	6	7	19	11	27	43	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	523	125	33	55	2	11	7	45	24	11	5	21	6	15	30	0	0	45	6	16	10	9	19	28	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6573	1614	728	761	78	85	84	128	313	65	75	455	78	176	286	60	44	346	84	273	123	149	138	384	46					
9	Число недействительных избирательных бюллетеней	50	11	2	14	1	3	2	1	0	0	1	2	0	0	5	0	0	0	0	3	0	0	0	3	2					
10	Число действительных избирательных бюллетеней	7046	1728	759	802	79	93	89	172	337	76	79	474	84	191	311	60	44	391	90	286	133	158	157	409	44					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	391	85	25	40	5	5	5	16	15	5	5	25	5	15	15	5	5	20	5	35	5	5	15	25	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	164	47	10	21	0	3	0	16	4	1	1	17	0	2	0	1	1	3	2	5	5	2	14	6	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	67	17	2	7	0	1	3	1	5	1	1	4	0	1	2	1	1	9	1	3	2	1	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	227	38	15	19	5	2	5	0	11	4	4	8	5	13	15	4	4	17	3	30	0	3	1	19	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	225	13	14	93	9	3	1	15	8	2	3	7	3	7	4	1	2	7	0	8	4	4	7	10	0					
		3.17%	0.75%	1.84%	11.40%	11.25%	3.13%	1.10%	8.67%	2.37%	2.63%	3.75%	1.47%	3.57%	3.66%	1.27%	1.67%	4.55%	1.79%	0.00%	2.77%	3.01%	2.53%	4.46%	2.43%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	318	19	5	167	17	17	0	13	3	2	2	13	4	3	5	1	2	13	0	4	5	2	5	14	2					
		4.48%	1.09%	0.66%	20.47%	21.25%	17.71%	0.00%	7.51%	0.89%	2.63%	2.50%	2.73%	4.76%	1.57%	1.58%	1.67%	4.55%	3.32%	0.00%	1.38%	3.76%	1.27%	3.18%	3.40%	4.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	11	0	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0					
		0.16%	0.00%	0.00%	0.37%	1.25%	1.04%	0.00%	0.58%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.22%	0.35%	0.00%	0.00%	0.00%	0.24%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	365	113	10	132	3	16	4	27	6	2	4	9	1	3	3	1	0	8	0	5	8	2	2	6	0					
		5.14%	6.50%	1.31%	16.18%	3.75%	16.67%	4.40%	15.61%	1.78%	2.63%	5.00%	1.89%	1.19%	1.57%	0.95%	1.67%	0.00%	2.05%	0.00%	1.73%	6.02%	1.27%	1.27%	1.46%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	12	0	0	6	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0					
		0.17%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.24%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6108	1583	730	395	49	56	84	114	320	70	70	442	76	178	298	57	40	363	88	267	116	150	143	377	42					
		86.08%	91.03%	95.93%	48.41%	61.25%	58.33%	92.31%	65.90%	94.96%	92.11%	87.50%	92.86%	90.48%	93.19%	94.30%	95.00%	90.91%	92.84%	97.78%	92.39%	87.22%	94.94%	91.08%	91.50%	91.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	7	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
