Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Вейделевская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
1	"Число избирателей, внесенных в списки избирателей"	18523	1281	651	1156	1098	1585	1118	693	480	953	346	170	938	319	295	885	307	534	261	871	396	185	375	777	641	539	287	243	167	285	418	269					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18184	1200	658	1000	1000	1200	1000	720	444	956	352	170	1000	388	303	933	321	576	293	903	414	195	423	796	671	525	291	235	174	322	447	274					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12573	801	492	762	777	996	747	408	263	704	208	153	633	193	205	589	137	367	188	619	292	143	282	532	373	426	251	192	123	215	322	180					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2189	180	84	65	42	89	57	105	72	32	45	11	219	114	66	149	99	70	47	127	64	36	47	76	81	39	7	31	40	42	37	16					
6	Число погашенных избирательных бюллетеней	3422	219	82	173	181	115	196	207	109	220	99	6	148	81	32	195	85	139	58	157	58	16	94	188	217	60	33	12	11	65	88	78					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2189	180	84	65	42	89	57	105	72	32	45	11	219	114	66	149	99	70	47	127	64	36	47	76	81	39	7	31	40	42	37	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12565	801	492	761	777	993	747	408	263	704	208	153	633	193	205	589	137	367	188	619	292	143	282	532	373	426	251	192	123	215	318	180					
9	Число недействительных избирательных бюллетеней	108	6	2	3	4	1	4	2	3	8	1	1	5	1	1	6	2	1	0	11	9	0	2	5	2	6	3	4	1	3	9	2					
10	Число действительных избирательных бюллетеней	14646	975	574	823	815	1081	800	511	332	728	252	163	847	306	270	732	234	436	235	735	347	179	327	603	452	459	255	219	162	254	346	194					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	361	17	4	20	25	25	20	10	10	10	5	1	30	2	7	33	10	12	7	10	2	2	17	12	12	5	10	2	2	32	5	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	279	17	4	13	21	24	14	2	9	8	2	0	23	1	3	27	3	11	5	6	2	2	14	12	7	4	4	2	1	32	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	2	1	2	2	5	5	2	2	1	0	1	4	3	3	0	0	4	0	0	0	0	1	3	0	3	1	0	1	4	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	82	0	0	7	4	1	6	8	1	2	3	1	7	1	4	6	7	1	2	4	0	0	3	0	5	1	6	0	1	0	0	1					
