Выборы Президента Российской Федерации																																								
Дата голосования: 02.03.2008																																								
																																								
Наименование Избирательной комиссии:    Канская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
	Число участковых избирательных комиссий	33																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																						
																																								
		Сумма	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
1	"Число избирателей, включенных в списки избирателей"	70044	1435	2782	1893	2264	2482	2432	2167	1619	1496	1738	2408	2811	1987	1662	1495	2597	936	1771	2781	1603	1781	2386	2353	2633	2824	2920	2875	2562	1783	2657	2130	2339	442					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67060	1315	2517	1715	2223	2408	2408	2113	1530	1371	1693	2151	2714	1844	1601	1443	2330	890	1650	2626	1455	1520	2354	2310	2606	2780	2877	2850	2448	1763	2594	2089	2366	506					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	40144	803	1607	1032	1283	1401	1424	1237	860	831	990	1365	1500	937	965	816	1540	524	899	1613	948	1081	1546	1517	1594	1685	1654	1638	1526	993	1520	1088	1285	442					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1834	47	66	27	49	77	67	70	95	36	48	54	72	73	69	28	38	33	20	45	37	92	57	30	47	100	94	58	40	103	130	15	17	0					
6	Число погашенных избирательных бюллетеней	25082	465	844	656	891	930	917	806	575	504	655	732	1142	834	567	599	752	333	731	968	470	347	751	763	965	995	1129	1154	882	667	944	986	1064	64					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1834	47	66	27	49	77	67	70	95	36	48	54	72	73	69	28	38	33	20	45	37	92	57	30	47	100	94	58	40	103	130	15	17	0					
8	Число бюллетеней в стационарных ящиках для голосования	39708	803	1607	1032	1280	1401	1417	1237	860	831	990	1365	1500	889	965	816	1540	524	899	1613	948	1081	1546	1509	1593	1685	1653	1314	1486	993	1520	1088	1281	442					
9	Число недействительных избирательных бюллетеней	509	5	18	20	11	17	16	13	12	11	23	13	22	14	7	5	31	11	4	21	10	16	18	22	18	16	20	23	14	6	17	22	18	15					
10	Число действительных избирательных бюллетеней	41033	845	1655	1039	1318	1461	1468	1294	943	856	1015	1406	1550	948	1027	839	1547	546	915	1637	975	1157	1585	1517	1622	1769	1727	1349	1512	1090	1633	1081	1280	427					
11	Число полученных открепительных  удостоверений	580	12	20	16	19	20	20	19	14	12	14	18	22	16	14	13	20	8	14	23	13	14	22	22	23	24	23	23	21	21	22	18	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	407	4	16	11	17	11	17	19	14	11	8	8	11	5	9	5	15	5	6	10	9	9	14	22	9	16	20	22	21	9	17	17	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	516	5	5	5	13	9	5	21	11	4	5	9	4	8	4	6	15	10	6	19	5	13	9	14	9	10	12	10	13	7	7	8	8	227					
14	Число неиспользованных открепительных удостоверений	173	8	4	5	2	9	3	0	0	1	6	10	11	11	5	8	5	3	8	13	4	5	8	0	14	8	3	1	0	12	5	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	118	5	7	2	5	3	4	4	2	2	2	9	8	4	3	4	2	1	2	5	0	2	4	6	3	4	6	2	8	2	0	3	4	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
