Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Канская городская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151									
1	Число избирателей, включенных в список избирателей	72010	2139	2427	1689	2591	2568	2617	2307	1856	1275	2078	2738	2751	2106	1718	1525	2289	718	2456	2720	1743	2094	2606	2804	2603	2728	2750	2598	2539	2225	1933	2243	2312	264									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	68317	2009	2212	1548	2442	2473	2433	2221	1789	1114	1970	2483	2660	1931	1612	1428	2161	700	2289	2594	1598	1916	2516	2719	2524	2641	2686	2497	2366	2146	1870	2146	2221	402									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	36697	980	1162	733	1219	1461	1419	1271	929	532	998	1222	1351	795	908	730	1327	391	893	1366	902	1106	1591	1767	1538	1365	1483	1327	1347	1198	1070	955	1097	264									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1546	43	40	31	40	92	74	49	59	62	21	30	69	27	59	16	44	16	42	45	24	28	43	47	42	168	105	41	54	73	34	14	14	0									
6	Число погашенных избирательных бюллетеней	30074	986	1010	784	1183	920	940	901	801	520	951	1231	1240	1109	645	682	790	293	1354	1183	672	782	882	905	944	1108	1098	1129	965	875	766	1177	1110	138									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1546	43	40	31	40	92	74	49	59	62	21	30	69	27	59	16	44	16	42	45	24	28	43	47	42	168	105	41	54	73	34	14	14	0									
8	Число бюллетеней в стационарных ящиках для голосования	36598	980	1162	733	1219	1369	1419	1268	929	532	998	1222	1351	794	908	730	1327	391	893	1366	902	1106	1591	1767	1536	1365	1482	1327	1347	1198	1070	955	1097	264									
9	Число недействительных избирательных бюллетеней	425	13	12	10	22	9	9	12	8	8	15	8	14	12	8	9	20	5	13	13	14	10	17	23	14	23	15	15	14	9	9	11	28	3									
10	Число действительных избирательных бюллетеней	37719	1010	1190	754	1237	1452	1484	1305	980	586	1004	1244	1406	809	959	737	1351	402	922	1398	912	1124	1617	1791	1564	1510	1572	1353	1387	1262	1095	958	1083	261									
11	Число полученных открепительных  удостоверений	580	10	20	8	20	20	20	20	20	8	20	20	20	20	18	8	30	8	20	20	10	20	20	20	20	20	20	20	20	20	20	20	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	438	10	15	5	10	12	19	20	9	3	11	12	18	8	18	6	28	3	15	14	10	11	12	20	20	13	17	20	18	11	12	18	20	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	376	13	11	1	8	18	14	14	4	2	4	8	13	6	10	4	13	6	8	9	9	3	7	13	7	7	5	16	9	11	7	10	16	90									
14	Число неиспользованных открепительных удостоверений	142	0	5	3	10	8	1	0	11	5	9	8	2	12	0	2	2	5	5	6	0	9	8	0	0	7	3	0	2	9	8	2	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	2	0	0	0	1	1	3	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
