Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Николаевская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395									
1	"Число избирателей, включенных в список избирателей"	24411	672	528	1073	653	384	1080	923	1144	485	880	974	60	573	969	890	496	400	457	1148	667	784	381	889	503	138	158	165	214	251	870	383	317	394	325	514	1437	581	319	1051	281									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24340	750	450	1000	650	350	1000	900	1000	500	900	1000	100	550	900	900	500	400	450	1000	700	800	400	900	500	150	170	180	220	250	900	470	330	400	360	530	1400	600	310	1100	370									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	606	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	198	19	18	11	0	106	30	162	25	3	17									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12550	266	317	556	344	178	483	521	638	309	328	544	60	291	606	438	256	213	292	599	416	441	186	352	174	21	107	111	119	126	386	257	152	166	209	266	697	268	170	521	166									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1123	67	7	39	10	57	64	31	38	19	24	39	0	29	24	26	20	10	14	22	24	27	26	32	24	117	8	11	4	8	59	24	25	27	22	13	17	20	0	54	41									
6	Число погашенных избирательных бюллетеней	10061	417	126	405	296	115	453	348	324	172	539	417	40	230	270	436	224	177	144	379	260	332	188	516	302	12	51	58	93	116	257	170	135	196	129	145	656	150	115	522	146									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1729	67	7	39	10	57	64	31	38	19	33	39	0	29	24	26	20	10	14	22	24	27	26	32	24	117	12	11	8	8	257	43	43	38	22	119	47	182	25	57	58									
