Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Моркинская районная																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434									
1	Число избирателей, включенных в список избирателей	24275	1880	1954	1212	1623	1532	547	284	276	376	260	216	328	389	259	420	810	380	562	204	524	302	246	372	984	322	267	1077	87	572	462	541	397	1200	366	714	470	336	847	677									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26228	1950	2050	1250	1650	1600	600	300	300	400	300	250	400	450	300	500	850	400	600	230	550	330	250	380	1050	330	300	1200	100	650	500	600	430	1428	400	800	500	350	950	750									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15350	1214	1468	715	1084	947	292	132	174	254	150	146	237	264	184	257	527	243	332	143	324	202	164	215	617	209	166	623	68	361	274	299	236	594	301	431	290	194	558	461									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2623	98	70	90	75	55	115	75	48	57	54	28	29	76	22	73	70	24	83	31	64	35	46	71	123	35	23	85	5	76	112	125	78	152	34	118	54	41	76	97									
6	Число погашенных избирательных бюллетеней	8255	638	512	445	491	598	193	93	78	89	96	76	134	110	94	170	253	133	185	56	162	93	40	94	310	86	111	492	27	213	114	176	116	682	65	251	156	115	316	192									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2622	98	70	90	74	55	115	75	48	57	54	28	29	76	22	73	70	24	83	31	64	35	46	71	123	35	23	85	5	76	112	125	78	152	34	118	54	41	76	97									
8	Число бюллетеней в стационарных ящиках для голосования	15349	1214	1468	715	1084	947	292	132	174	254	150	146	237	264	184	257	527	243	332	143	324	202	164	215	617	209	165	623	68	361	274	299	236	594	301	431	290	194	558	461									
9	Число недействительных избирательных бюллетеней	176	12	18	4	22	9	3	0	0	7	3	2	3	6	4	1	1	1	3	1	2	4	0	2	11	2	0	6	1	4	6	2	2	13	3	6	1	3	5	3									
10	Число действительных избирательных бюллетеней	17795	1300	1520	801	1136	993	404	207	222	304	201	172	263	334	202	329	596	266	412	173	386	233	210	284	729	242	188	702	72	433	380	422	312	733	332	543	343	232	629	555									
11	Число полученных открепительных  удостоверений	2513	92	185	82	100	90	65	30	50	30	45	56	75	90	50	85	85	35	50	40	50	30	20	30	80	30	30	90	20	100	55	70	40	113	45	80	40	30	115	110									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2513	92	185	82	100	90	65	30	50	30	45	56	75	90	50	85	85	35	50	40	50	30	20	30	80	30	30	90	20	100	55	70	40	113	45	80	40	30	115	110									
13	Число избирателей, проголосовавших по открепительным удостоверениям	652	74	77	50	68	26	21	7	11	13	12	12	8	8	7	7	20	10	8	9	12	3	3	10	12	10	4	12	6	12	18	4	5	25	7	13	13	4	10	21									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	87	15	8	12	7	9	2	1	5	0	1	0	1	1	1	3	1	5	1	0	0	0	1	0	1	0	2	1	0	0	0	2	0	1	0	0	1	3	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	889	78	82	47	73	58	14	15	5	12	8	13	13	12	16	18	37	11	10	5	20	8	16	18	47	10	7	29	3	30	8	22	13	27	0	31	18	8	25	22									
		4.95%	5.95%	5.33%	5.84%	6.30%	5.79%	3.44%	7.25%	2.25%	3.86%	3.92%	7.47%	4.89%	3.53%	7.77%	5.45%	6.20%	4.12%	2.41%	2.87%	5.15%	3.38%	7.62%	6.29%	6.35%	4.10%	3.72%	4.10%	4.11%	6.86%	2.07%	5.19%	4.14%	3.62%	0.00%	5.65%	5.23%	3.40%	3.94%	3.94%									
20	Зюганов Геннадий Андреевич	4050	349	421	232	321	286	58	37	48	52	48	36	18	63	24	52	101	63	120	22	73	51	29	101	151	51	28	112	8	82	83	86	48	247	30	148	74	42	157	98									
		22.54%	26.60%	27.37%	28.82%	27.72%	28.54%	14.25%	17.87%	21.62%	16.72%	23.53%	20.69%	6.77%	18.53%	11.65%	15.76%	16.92%	23.60%	28.92%	12.64%	18.81%	21.52%	13.81%	35.31%	20.41%	20.90%	14.89%	15.82%	10.96%	18.76%	21.50%	20.28%	15.29%	33.11%	8.96%	26.96%	21.51%	17.87%	24.76%	17.56%									
21	Миронов Сергей Михайлович	396	41	53	21	42	35	4	4	4	6	4	1	1	10	5	5	17	8	10	0	11	4	3	4	8	7	3	12	2	2	3	3	11	9	4	6	7	2	14	10									
		2.20%	3.13%	3.45%	2.61%	3.63%	3.49%	0.98%	1.93%	1.80%	1.93%	1.96%	0.57%	0.38%	2.94%	2.43%	1.52%	2.85%	2.99%	2.41%	0.00%	2.84%	1.69%	1.43%	1.40%	1.08%	2.87%	1.60%	1.69%	2.74%	0.46%	0.78%	0.71%	3.50%	1.21%	1.19%	1.09%	2.03%	0.85%	2.21%	1.79%									
22	Прохоров Михаил Дмитриевич	434	45	51	22	42	35	8	3	1	8	4	0	1	11	7	6	26	7	4	4	6	4	1	7	13	3	6	9	1	4	7	1	4	15	7	8	6	2	19	26									
		2.42%	3.43%	3.32%	2.73%	3.63%	3.49%	1.97%	1.45%	0.45%	2.57%	1.96%	0.00%	0.38%	3.24%	3.40%	1.82%	4.36%	2.62%	0.96%	2.30%	1.55%	1.69%	0.48%	2.45%	1.76%	1.23%	3.19%	1.27%	1.37%	0.92%	1.81%	0.24%	1.27%	2.01%	2.09%	1.46%	1.74%	0.85%	2.99%	4.66%									
23	Путин Владимир Владимирович	12026	787	913	479	658	579	320	148	164	226	137	122	230	238	150	248	415	177	268	142	276	166	161	154	510	171	144	540	58	315	279	310	236	435	291	350	238	178	414	399									
		66.92%	59.98%	59.36%	59.50%	56.82%	57.78%	78.62%	71.50%	73.87%	72.67%	67.16%	70.11%	86.47%	70.00%	72.82%	75.15%	69.51%	66.29%	64.58%	81.61%	71.13%	70.04%	76.67%	53.85%	68.92%	70.08%	76.60%	76.27%	79.45%	72.08%	72.28%	73.11%	75.16%	58.31%	86.87%	63.75%	69.19%	75.74%	65.30%	71.51%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
