Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Зеленоградская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156					
1	"Число избирателей, внесенных в список избирателей"	26062	2212	2772	1531	1601	383	804	111	903	401	1090	507	985	605	1493	179	667	1076	1577	616	952	960	616	1012	1453	1556					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20200	1700	2100	1100	1200	300	600	100	700	300	900	400	800	500	1300	150	550	800	1200	500	700	700	500	800	1100	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15827	1389	1754	1044	983	271	537	74	648	223	732	308	616	321	974	107	358	665	727	324	549	574	371	566	704	1008					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	393	23	28	14	12	7	7	2	16	3	27	11	10	12	6	6	13	89	10	11	26	13	0	3	19	25					
6	Число погашенных избирательных бюллетеней	3980	288	318	42	205	22	56	24	36	74	141	81	174	167	320	37	179	46	463	165	125	113	129	231	377	167					
7	Число избирательных бюллетеней в переносных ящиках для голосования	393	23	28	14	12	7	7	2	16	3	27	11	10	12	6	6	13	89	10	11	26	13	0	3	19	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15767	1388	1747	1044	963	271	537	74	648	223	732	308	616	321	974	107	358	665	727	324	549	573	371	566	685	996					
9	Число недействительных избирательных бюллетеней	544	26	253	41	21	6	9	1	5	3	17	4	11	5	15	3	8	18	15	8	27	7	4	14	11	12					
10	Число действительных избирательных бюллетеней	15616	1385	1522	1017	954	272	535	75	659	223	742	315	615	328	965	110	363	736	722	327	548	579	367	555	693	1009					
