Выборы Президента Российской Федерации																																																																																		
Дата голосования: 04.03.2012																																																																																		
																																																																																		
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №17																																																																																		
																																																																																		
Сводная таблица итогов голосования																																																																																		
																																																																																		
	Число участковых избирательных комиссий	71																																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	71																																																																																
																																																																																		
		Сумма	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973									
1	Число избирателей, включенных в список избирателей	155898	2892	2310	2282	2550	2644	2079	2864	2390	2718	2659	2321	1858	2038	2068	1986	1990	2264	2333	2345	1670	2568	2738	2172	2059	1840	2715	2392	2598	2333	2011	2334	2715	2095	2053	2147	2123	2239	2237	2558	1970	2505	2309	2388	1706	2526	2297	2361	2233	1081	1853	3132	1891	2140	2131	2326	2363	2634	2084	2227	549	1247	71	2400	102	2100	3500	2200	2299	2560	4400	125									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	136600	2500	2000	2000	2000	2300	1800	2300	2000	2200	2300	2200	2000	1700	1700	1500	1700	1700	2000	2000	1500	2200	2300	1700	2000	1700	2000	2100	2200	2000	1500	2000	2000	2000	1500	2000	2000	2000	2000	2000	1500	2000	2000	2000	1500	2000	2000	2000	2000	800	1500	3500	1500	2000	1500	2000	2000	2000	1500	2500	1000	1300	150	2400	125	2100	3500	2200	2300	2600	4400	125									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	108174	2014	1617	1597	1700	1815	1443	2038	1468	1676	1847	1876	1376	1218	1191	1159	1172	1300	1700	1463	1002	1506	1567	1272	1758	1027	1232	1339	1690	1279	1364	1398	1602	1356	1330	1425	1320	1654	1483	1556	1236	1500	1545	1743	1145	1544	1374	1456	1479	642	1219	2215	1418	1762	1432	1530	1708	1295	1160	2226	90	1247	71	2352	92	2061	3430	2156	2254	2560	4320	82									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2906	16	24	21	22	9	17	21	26	14	49	31	33	32	17	20	36	18	18	37	32	37	29	10	71	18	549	31	16	33	26	25	41	47	18	61	19	31	40	24	37	28	34	67	47	33	28	26	213	20	34	32	37	31	43	40	39	20	19	0	459	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	25520	470	359	382	278	476	340	241	506	510	404	293	591	450	492	321	492	382	282	500	466	657	704	418	171	655	219	730	494	688	110	577	357	597	152	514	661	315	477	420	227	472	421	190	308	423	598	518	308	138	247	1253	45	207	25	430	253	685	321	274	451	53	79	48	33	39	70	44	46	40	80	43									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2905	16	24	21	22	9	17	21	26	14	49	31	33	32	17	20	36	18	18	37	32	37	29	10	71	18	549	31	16	33	26	25	41	47	18	61	19	31	40	24	37	28	34	67	47	33	28	26	212	20	34	32	37	31	43	40	39	20	19	0	459	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	107708	2014	1587	1597	1658	1793	1425	1986	1466	1671	1847	1876	1376	1217	1190	1156	1168	1283	1658	1463	1002	1503	1560	1264	1752	1002	1228	1336	1686	1277	1357	1396	1598	1356	1327	1422	1318	1653	1483	1549	1227	1500	1542	1730	1145	1544	1367	1454	1479	641	1187	2208	1418	1762	1411	1490	1708	1295	1159	2226	90	1247	71	2352	92	2061	3430	2156	2254	2560	4320	82									
9	Число недействительных избирательных бюллетеней	1568	0	0	9	7	7	15	28	27	34	27	25	14	23	15	15	17	6	5	12	15	19	27	24	25	14	21	22	25	19	17	30	36	19	20	19	21	13	24	20	19	36	22	29	10	21	12	19	17	5	20	40	19	10	20	14	17	25	22	33	91	296	0	6	1	13	9	20	6	0	0	0									
10	Число действительных избирательных бюллетеней	109045	2030	1611	1609	1673	1795	1427	1979	1465	1651	1869	1882	1395	1226	1192	1161	1187	1295	1671	1488	1019	1521	1562	1250	1798	1006	1756	1345	1677	1291	1366	1391	1603	1384	1325	1464	1316	1671	1499	1553	1245	1492	1554	1768	1182	1556	1383	1461	1674	656	1201	2200	1436	1783	1434	1516	1730	1290	1156	2193	458	951	71	2346	91	2048	3421	2136	2248	2560	4320	82									
