Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    Иваново, Советская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134									
1	Число избирателей, включенных в список избирателей	51873	1746	2003	1753	1822	1877	1665	1459	2386	1416	1798	1685	2415	2232	1157	1657	1642	1300	2203	2364	2407	2387	1944	2012	2266	2163	2037	1430	172	278	197									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	43900	1500	1700	1500	1500	1500	1500	1200	2000	1200	1500	1300	2000	2000	1000	1300	1300	1100	2000	2000	2000	2000	1700	1700	2000	1800	1700	1100	200	300	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26406	778	1004	961	791	981	779	617	1160	877	845	965	1134	1064	522	887	891	652	1297	1265	1342	1190	1094	900	1037	1106	1004	711	141	214	197									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2965	180	157	112	246	39	45	63	43	124	178	100	155	100	88	39	55	85	56	66	119	128	154	73	138	57	164	122	24	55	0									
6	Число погашенных избирательных бюллетеней	14529	542	539	427	463	480	676	520	797	199	477	235	711	836	390	374	354	363	647	669	539	682	452	727	825	637	532	267	35	31	103									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2965	180	157	112	246	39	45	63	43	124	178	100	155	100	88	39	55	85	56	66	119	128	154	73	138	57	164	122	24	55	0									
8	Число бюллетеней в стационарных ящиках для голосования	26391	778	1004	961	791	979	778	617	1160	877	845	965	1134	1062	522	887	891	652	1297	1262	1342	1189	1094	900	1036	1104	1001	711	141	214	197									
9	Число недействительных избирательных бюллетеней	303	9	8	10	12	4	11	9	6	8	17	8	10	20	12	12	6	7	13	17	19	10	8	17	13	8	15	8	1	2	3									
10	Число действительных избирательных бюллетеней	29053	949	1153	1063	1025	1014	812	671	1197	993	1006	1057	1279	1142	598	914	940	730	1340	1311	1442	1307	1240	956	1161	1153	1150	825	164	267	194									
11	Число полученных открепительных  удостоверений	1160	25	50	45	45	40	55	30	60	70	40	30	50	35	20	40	40	40	65	50	80	55	30	30	45	35	35	20	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1048	25	44	40	43	38	43	20	50	53	35	30	50	35	19	38	28	36	61	48	80	51	28	25	45	28	35	20	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1039	53	30	44	32	24	20	16	33	22	19	31	17	20	14	14	17	14	41	30	30	18	26	17	23	27	26	47	21	116	197									
14	Число неиспользованных открепительных удостоверений	112	0	6	5	2	2	12	10	10	17	5	0	0	0	1	2	12	4	4	2	0	4	2	5	0	7	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	209	6	8	9	4	14	16	3	6	6	4	4	12	6	8	5	7	8	19	7	11	7	4	9	10	7	5	4	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	2374	77	100	72	86	89	67	61	104	66	90	83	117	82	53	82	94	51	108	95	127	83	93	87	99	110	103	63	10	11	11									
		8.09%	8.04%	8.61%	6.71%	8.29%	8.74%	8.14%	8.97%	8.65%	6.59%	8.80%	7.79%	9.08%	7.06%	8.69%	8.86%	9.94%	6.92%	7.98%	7.15%	8.69%	6.30%	7.45%	8.94%	8.43%	9.47%	8.84%	7.56%	6.06%	4.09%	5.58%									
20	Зюганов Геннадий Андреевич	5363	175	240	234	165	188	131	99	220	210	166	154	257	250	130	209	184	120	259	295	300	247	183	155	180	229	187	139	17	31	9									
		18.27%	18.27%	20.67%	21.81%	15.91%	18.47%	15.92%	14.56%	18.29%	20.98%	16.23%	14.46%	19.94%	21.51%	21.31%	22.57%	19.45%	16.28%	19.14%	22.21%	20.53%	18.75%	14.66%	15.93%	15.33%	19.72%	16.05%	16.69%	10.30%	11.52%	4.57%									
21	Миронов Сергей Михайлович	1370	43	47	41	36	50	33	26	54	30	63	49	82	65	28	53	61	36	64	71	83	51	44	42	53	55	44	43	12	7	4									
		4.67%	4.49%	4.05%	3.82%	3.47%	4.91%	4.01%	3.82%	4.49%	2.99%	6.16%	4.60%	6.36%	5.59%	4.59%	5.72%	6.45%	4.88%	4.73%	5.35%	5.68%	3.87%	3.53%	4.32%	4.51%	4.74%	3.78%	5.16%	7.27%	2.60%	2.03%									
