Выборы Президента Российской Федерации																																										
Дата голосования: 02.03.2008																																										
																																										
"Наименование Избирательной комиссии:    Иваново, Советская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
	Число участковых избирательных комиссий	35																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																								
																																										
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135					
1	"Число избирателей, включенных в списки избирателей"	53545	1379	1506	1106	1294	1749	1754	1214	1352	1481	2029	1492	1576	902	1376	1627	1746	1616	1751	1748	1117	954	1553	1231	1137	1515	2568	2513	2003	1292	1583	1407	1547	1743	1202	1482					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	53256	1372	1516	1104	1276	1747	1770	1220	1354	1485	2022	1514	1580	897	1341	1629	1739	1611	1753	1750	1117	897	1556	1226	1115	1525	2571	2529	1992	1289	1567	1414	1428	1737	1202	1411					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25036	627	687	455	545	850	850	475	641	761	945	762	647	296	640	730	761	677	811	881	455	443	824	637	520	800	1379	1280	847	584	701	651	696	882	574	722					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1058	35	18	21	53	12	17	21	39	32	8	19	35	41	40	20	31	35	14	9	71	60	22	13	31	21	24	37	31	6	26	12	96	19	25	64					
6	Число погашенных избирательных бюллетеней	27162	710	811	628	678	885	903	724	674	692	1069	733	898	560	661	879	947	899	928	860	591	394	710	576	564	704	1168	1212	1114	699	840	751	636	836	603	625					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1049	34	18	21	53	11	17	21	34	32	8	19	35	40	40	20	31	35	14	9	71	60	22	13	31	21	24	37	31	6	26	12	96	19	24	64					
8	Число бюллетеней в стационарных ящиках для голосования	24740	627	685	454	545	838	844	475	635	759	944	761	636	296	639	730	759	675	719	880	455	443	822	634	508	730	1367	1243	842	584	700	648	692	878	571	722					
9	Число недействительных избирательных бюллетеней	357	14	9	4	10	9	6	6	11	11	5	7	12	3	6	8	9	4	5	5	12	5	14	3	9	18	24	14	13	7	8	7	13	37	14	15					
10	Число действительных избирательных бюллетеней	25432	647	694	471	588	840	855	490	658	780	947	773	659	333	673	742	781	706	728	884	514	498	830	644	530	733	1367	1266	860	583	718	653	775	860	581	771					
11	Число полученных открепительных  удостоверений	576	10	13	10	15	18	20	10	10	20	20	30	20	10	15	15	10	10	20	15	10	10	20	20	10	20	35	30	35	10	20	15	10	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	370	3	13	5	8	14	19	8	2	12	12	26	11	9	5	8	6	5	11	11	5	5	18	13	4	11	27	26	15	5	13	14	9	8	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	369	6	6	8	4	15	4	7	13	12	13	5	4	8	13	9	8	4	13	14	5	21	17	15	27	5	10	14	13	7	10	7	12	12	8	20					
14	Число неиспользованных открепительных удостоверений	206	7	0	5	7	4	1	2	8	8	8	4	9	1	10	7	4	5	9	4	5	5	2	7	6	9	8	4	20	5	7	1	1	12	6	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	23	1	1	1	1	0	0	0	2	0	1	1	1	1	0	1	1	0	0	0	1	1	1	3	0	1	1	0	0	0	0	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	Богданов Андрей Владимирович	396	10	7	5	6	17	22	8	10	15	11	11	16	3	11	13	16	11	11	13	13	6	14	12	6	14	12	22	16	8	10	13	11	10	3	10					
		1.54%	1.51%	0.99%	1.05%	1.00%	2.00%	2.56%	1.61%	1.49%	1.90%	1.16%	1.41%	2.38%	0.89%	1.62%	1.73%	2.03%	1.55%	1.50%	1.46%	2.47%	1.19%	1.66%	1.85%	1.11%	1.86%	0.86%	1.72%	1.83%	1.36%	1.38%	1.97%	1.40%	1.11%	0.50%	1.27%					
19	Жириновский Владимир Вольфович	3183	108	95	48	71	119	91	64	97	99	109	89	88	35	82	84	94	83	94	124	66	66	100	83	62	69	179	143	99	91	88	100	80	100	91	92					
		12.34%	16.34%	13.51%	10.11%	11.87%	14.02%	10.57%	12.90%	14.50%	12.52%	11.45%	11.41%	13.11%	10.42%	12.08%	11.20%	11.90%	11.69%	12.82%	13.95%	12.55%	13.12%	11.85%	12.83%	11.50%	9.19%	12.87%	11.17%	11.34%	15.42%	12.12%	15.15%	10.15%	11.15%	15.29%	11.70%					
20	Зюганов Геннадий Андреевич	4764	70	147	85	95	197	160	58	96	138	173	146	127	48	133	172	183	162	138	132	110	83	145	126	103	180	296	260	137	85	116	113	124	194	89	143					
		18.47%	10.59%	20.91%	17.89%	15.89%	23.20%	18.58%	11.69%	14.35%	17.45%	18.17%	18.72%	18.93%	14.29%	19.59%	22.93%	23.16%	22.82%	18.83%	14.85%	20.91%	16.50%	17.18%	19.47%	19.11%	23.97%	21.28%	20.31%	15.69%	14.41%	15.98%	17.12%	15.74%	21.63%	14.96%	18.19%					
21	Медведев Дмитрий Анатольевич	17089	459	445	333	416	507	582	360	455	528	654	527	428	247	447	473	488	450	485	615	325	343	571	423	359	470	880	841	608	399	504	427	560	556	398	526					
		66.26%	69.44%	63.30%	70.11%	69.57%	59.72%	67.60%	72.58%	68.01%	66.75%	68.70%	67.56%	63.79%	73.51%	65.83%	63.07%	61.77%	63.38%	66.17%	69.18%	61.79%	68.19%	67.65%	65.38%	66.60%	62.58%	63.26%	65.70%	69.64%	67.63%	69.42%	64.70%	71.07%	61.98%	66.89%	66.92%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
