Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Рассказовская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601					
1	"Число избирателей, внесенных в списки избирателей"	16767	1143	308	348	528	580	458	222	364	727	740	1570	1528	343	294	94	153	457	323	740	467	619	961	731	255	238	851	870	370	141	184	160					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16300	1100	300	350	500	600	450	200	350	750	750	1500	1400	350	300	100	150	450	300	750	450	600	900	700	250	250	800	800	400	150	200	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8413	480	185	161	199	358	242	145	196	436	554	656	623	174	196	48	92	337	191	464	231	233	296	400	170	159	272	424	216	70	135	70					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	3391	360	54	104	224	133	80	27	90	102	64	241	300	28	35	21	20	30	73	63	74	201	268	117	30	46	230	168	64	44	34	66					
6	Число погашенных избирательных бюллетеней	4496	260	61	85	77	109	128	28	64	212	132	603	477	148	69	31	38	83	36	223	145	166	336	183	50	45	298	208	120	36	31	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3391	360	54	104	224	133	80	27	90	102	64	241	300	28	35	21	20	30	73	63	74	201	268	117	30	46	230	168	64	44	34	66					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8413	480	185	161	199	358	242	145	196	436	554	656	623	174	196	48	92	337	191	464	231	233	296	400	170	159	272	424	216	70	135	70					
9	Число недействительных избирательных бюллетеней	67	9	1	1	0	2	1	0	1	6	3	5	7	2	2	0	0	3	4	3	4	1	2	0	2	0	1	4	2	0	1	0					
10	Число действительных избирательных бюллетеней	11737	831	238	264	423	489	321	172	285	532	615	892	916	200	229	69	112	364	260	524	301	433	562	517	198	205	501	588	278	114	168	136					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	172	10	3	3	5	5	3	2	3	6	13	20	10	3	3	2	2	9	3	7	7	7	12	6	3	2	7	7	3	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	135	10	3	0	4	5	3	2	2	6	11	20	10	3	1	0	0	7	2	6	7	7	8	4	0	0	6	4	2	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	35	0	1	1	1	4	0	0	0	1	4	4	2	2	2	3	1	1	0	1	0	0	0	0	1	0	1	0	0	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	37	0	0	3	1	0	0	0	1	0	2	0	0	0	2	2	2	2	1	1	0	0	4	2	3	2	1	3	1	2	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	487	27	16	9	14	27	24	2	16	24	9	26	17	15	15	3	6	22	14	22	27	11	24	23	3	10	11	36	11	3	14	6					
		4.13%	3.21%	6.69%	3.40%	3.31%	5.50%	7.45%	1.16%	5.59%	4.46%	1.46%	2.90%	1.84%	7.43%	6.49%	4.35%	5.36%	5.99%	5.30%	4.17%	8.85%	2.53%	4.26%	4.45%	1.50%	4.88%	2.19%	6.08%	3.93%	2.63%	8.28%	4.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	1	0	0	1	1	1	1	2	1	6	8	4	2	0	0	0	4	3	0	0	4	0	0	2	1	1	1	0	0	0	1					
		0.38%	0.12%	0.00%	0.00%	0.24%	0.20%	0.31%	0.58%	0.70%	0.19%	0.97%	0.89%	0.43%	0.99%	0.00%	0.00%	0.00%	1.09%	1.14%	0.00%	0.00%	0.92%	0.00%	0.00%	1.00%	0.49%	0.20%	0.17%	0.00%	0.00%	0.00%	0.74%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.16%	0.00%	0.11%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.19%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2070	96	21	73	79	113	74	16	38	63	125	205	186	24	33	8	18	69	20	126	49	114	125	74	21	18	63	117	58	18	14	12					
